tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_current_retry_count,nodes_max_retry_count,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_avg_busy_ratio,nodes_avg_collision_ratio,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
86420000,2026-01-17T19:49:42.713990,5220642,1104464,4152903,1067738,1423372,0.26433989295062144,0.818895,0.48311889895208127,11044.64,30484.39,41529.03,12445.6,39760.82,52206.42,1400.96,9276.42,10677.38,0.26433989295062144,818895.0,0.00818895,14233.72,0.0,0.0,0.48311889895208127,1104464,3048439,4152903,1067738,81889500,1.71,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9839,0.9251999999999999,0,2,94,0,0,0,0,0,4,0,0,37.64,121,49
86430000,2026-01-17T19:49:45.530187,5221183,1104584,4153338,1067845,1423506,0.2643383994557297,0.81899041,0.4831301507097733,11045.84,30487.54,41533.38,12446.9,39764.93,52211.83,1401.06,9277.39,10678.45,0.2643383994557297,818990.41,0.0081899041,14235.06,0.0,0.0,0.4831301507097733,1104584,3048754,4153338,1067845,81899041,1.82,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9769,0.9278,0,2,94,1,1,0,0,0,2,0,0,70.27,181,45
86440000,2026-01-17T19:49:48.125764,5221782,1104705,4153807,1067974,1423682,0.2643410219133029,0.81908457,0.4831445939656704,11047.05,30491.02,41538.07,12448.31,39769.51,52217.82,1401.25,9278.49,10679.74,0.2643410219133029,819084.57,0.0081908457,14236.82,0.0,0.0,0.4831445939656704,1104705,3049102,4153807,1067974,81908457,1.98,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9895,0.9283,0,8,85,0,1,0,3,0,3,0,0,31.29,96,49
86450000,2026-01-17T19:49:50.726389,5222370,1104837,4154277,1068092,1423832,0.26433980173078375,0.81918008,0.4831580971592231,11048.37,30494.4,41542.77,12449.72,39773.98,52223.7,1401.35,9279.57,10680.92,0.26433980173078375,819180.08,0.0081918008,14238.32,0.0,0.0,0.4831580971592231,1104837,3049440,4154277,1068092,81918008,1.71,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9831,0.9311,0,6,90,0,1,0,1,0,2,0,0,37.12,178,82
86460000,2026-01-17T19:49:53.589742,5222995,1104969,4154780,1068214,1423997,0.2643385965787066,0.81927433,0.483172484561129,11049.69,30498.11,41547.8,12451.23,39778.72,52229.95,1401.53,9280.61,10682.14,0.2643385965787066,819274.33,0.008192743300000001,14239.97,0.0,0.0,0.483172484561129,1104969,3049811,4154780,1068214,81927433,1.36,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9814999999999999,0.9320999999999999,1,6,89,0,0,0,1,0,3,0,0,37.6,115,53
86470000,2026-01-17T19:49:56.344345,5223556,1105092,4155230,1068325,1424136,0.26433689430141494,0.81936943,0.4831825045157318,11050.92,30501.38,41552.3,12452.6,39782.96,52235.56,1401.67,9281.58,10683.25,0.26433689430141494,819369.43,0.0081936943,14241.36,0.0,0.0,0.4831825045157318,1105092,3050138,4155230,1068325,81936943,1.85,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.988,0.9334,0,3,92,0,1,0,2,0,2,0,0,51.75,154,61
86480000,2026-01-17T19:49:59.001463,5224179,1105230,4155735,1068443,1424286,0.26433362632395385,0.8194637,0.48319230353264814,11052.3,30505.05,41557.35,12454.1,39787.69,52241.79,1401.79,9282.64,10684.43,0.26433362632395385,819463.7,0.008194637,14242.86,0.0,0.0,0.48319230353264814,1105230,3050505,4155735,1068443,81946370,1.7,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98,0.9323999999999999,0,4,90,0,0,0,3,0,3,0,0,26.13,135,24
86490000,2026-01-17T19:50:01.861567,5224776,1105358,4156210,1068565,1424440,0.26433398195927205,0.81955893,0.48320487034758686,11053.58,30508.52,41562.1,12455.55,39792.21,52247.76,1401.96,9283.69,10685.65,0.26433398195927205,819558.93,0.0081955893,14244.4,0.0,0.0,0.48320487034758686,1105358,3050852,4156210,1068565,81955893,1.82,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9813,0.9309000000000001,0,2,89,0,1,0,3,0,5,0,0,95.17,158,80
86500000,2026-01-17T19:50:04.674113,5225325,1105479,4156649,1068675,1424583,0.26433290778890073,0.81965397,0.48321625689474557,11054.79,30511.7,41566.49,12456.89,39796.36,52253.25,1402.09,9284.66,10686.75,0.26433290778890073,819653.97,0.0081965397,14245.83,0.0,0.0,0.48321625689474557,1105479,3051170,4156649,1068675,81965397,1.9,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9782,0.9318,0,4,93,0,0,0,1,0,2,0,0,55.35,131,68
86510000,2026-01-17T19:50:07.867286,5225881,1105603,4157103,1068777,1424707,0.2643275619629,0.81974872,0.4832231275222832,11056.03,30515.0,41571.03,12458.25,39800.56,52258.81,1402.21,9285.56,10687.77,0.2643275619629,819748.72,0.008197487199999999,14247.07,0.0,0.0,0.4832231275222832,1105603,3051500,4157103,1068777,81974872,1.94,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9838,0.9349,0,2,92,0,0,0,3,0,3,0,0,35.64,97,59
86520000,2026-01-17T19:50:11.109084,5226522,1105742,4157621,1068900,1424868,0.26432485183160814,0.81984358,0.48323654627171087,11057.42,30518.79,41576.21,12459.79,39805.43,52265.22,1402.36,9286.64,10689.0,0.26432485183160814,819843.58,0.0081984358,14248.68,0.0,0.0,0.48323654627171087,1105742,3051879,4157621,1068900,81984358,1.86,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9798,0.9335,0,5,89,0,0,0,1,0,5,0,0,74.56,162,73
86530000,2026-01-17T19:50:13.947518,5227108,1105866,4158089,1069019,1425023,0.2643244315072905,0.81993852,0.48325205360753837,11058.66,30522.23,41580.89,12461.2,39809.88,52271.08,1402.54,9287.65,10690.19,0.2643244315072905,819938.52,0.0081993852,14250.23,0.0,0.0,0.48325205360753837,1105866,3052223,4158089,1069019,81993852,1.79,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9793,0.9326000000000001,0,1,91,0,1,1,2,0,4,0,0,94.27,174,70
86540000,2026-01-17T19:50:16.743689,5227693,1106000,4158562,1069130,1425161,0.26432171453601094,0.82003295,0.4832613494837786,11060.0,30525.62,41585.62,12462.62,39814.31,52276.93,1402.61,9288.69,10691.3,0.26432171453601094,820032.95,0.008200329499999999,14251.61,0.0,0.0,0.4832613494837786,1106000,3052562,4158562,1069130,82003295,1.96,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9815999999999999,0.9329999999999999,0,4,92,0,0,0,1,0,3,0,0,45.9,127,52
86550000,2026-01-17T19:50:19.527863,5228318,1106134,4159062,1069255,1425325,0.2643204511408213,0.82012774,0.48327178414603644,11061.34,30529.28,41590.62,12464.12,39819.06,52283.18,1402.77,9289.78,10692.55,0.2643204511408213,820127.74,0.0082012774,14253.25,0.0,0.0,0.48327178414603644,1106134,3052928,4159062,1069255,82012774,1.98,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9815999999999999,0.932,0,2,93,0,0,0,1,0,4,0,0,59.92,144,80
86560000,2026-01-17T19:50:22.333683,5228907,1106259,4159528,1069378,1425487,0.26432060077082736,0.82022295,0.4832856270422124,11062.59,30532.69,41595.28,12465.51,39823.56,52289.07,1402.92,9290.86,10693.78,0.26432060077082736,820222.95,0.0082022295,14254.87,0.0,0.0,0.4832856270422124,1106259,3053269,4159528,1069378,82022295,1.96,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9831,0.9297,0,4,90,0,1,0,2,0,3,0,0,71.54,179,78
86570000,2026-01-17T19:50:25.161680,5229535,1106398,4160026,1069508,1425651,0.26432027791580803,0.82031738,0.4833013799233718,11063.98,30536.28,41600.26,12467.02,39828.33,52295.35,1403.03,9292.05,10695.08,0.26432027791580803,820317.38,0.0082031738,14256.51,0.0,0.0,0.4833013799233718,1106398,3053628,4160026,1069508,82031738,1.98,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9815,0.9259999999999999,0,2,93,0,0,0,1,0,4,0,0,71.79,152,80
86580000,2026-01-17T19:50:27.969836,5230073,1106518,4160460,1069612,1425778,0.2643175986580765,0.82041271,0.48331147409401587,11065.18,30539.42,41604.6,12468.32,39832.41,52300.73,1403.13,9292.99,10696.12,0.2643175986580765,820412.71,0.0082041271,14257.78,0.0,0.0,0.48331147409401587,1106518,3053942,4160460,1069612,82041271,1.76,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9881,0.9261,0,5,87,0,0,0,3,0,5,0,0,44.15,151,63
86590000,2026-01-17T19:50:30.699481,5230663,1106648,4160940,1069722,1425923,0.2643140516277384,0.82050769,0.4833235868619115,11066.48,30542.92,41609.4,12469.73,39836.9,52306.63,1403.24,9293.98,10697.22,0.2643140516277384,820507.69,0.0082050769,14259.23,0.0,0.0,0.4833235868619115,1106648,3054292,4160940,1069722,82050769,1.57,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9826,0.9279999999999999,0,2,94,0,0,0,1,0,3,0,0,74.17,171,71
86600000,2026-01-17T19:50:33.384945,5231245,1106771,4161403,1069841,1426083,0.26431206977543675,0.82060209,0.48333358470099114,11067.71,30546.32,41614.03,12471.12,39841.33,52312.45,1403.4,9295.01,10698.41,0.26431206977543675,820602.09,0.0082060209,14260.83,0.0,0.0,0.48333358470099114,1106771,3054632,4161403,1069841,82060209,1.86,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9845999999999999,0.9283,0,5,91,0,0,0,1,0,3,0,0,42.24,109,49
86610000,2026-01-17T19:50:35.878777,5231865,1106910,4161899,1069966,1426235,0.26431073309580033,0.8206972,0.48334703964353537,11069.1,30549.89,41618.99,12472.62,39846.03,52318.65,1403.52,9296.14,10699.66,0.26431073309580033,820697.2,0.008206972,14262.35,0.0,0.0,0.48334703964353537,1106910,3054989,4161899,1069966,82069720,1.74,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9795,0.925,2,2,92,0,1,0,1,0,2,0,0,49.12,118,79
86620000,2026-01-17T19:50:38.500222,5232493,1107039,4162399,1070093,1426403,0.2643097853834409,0.82079127,0.4833583043488745,11070.39,30553.6,41623.99,12474.15,39850.78,52324.93,1403.75,9297.18,10700.93,0.2643097853834409,820791.27,0.0082079127,14264.03,0.0,0.0,0.4833583043488745,1107039,3055360,4162399,1070093,82079127,1.81,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9881,0.9247,0,7,83,0,2,0,4,0,4,0,0,77.52,124,86
86630000,2026-01-17T19:50:41.176230,5233091,1107166,4162871,1070219,1426577,0.2643111890964003,0.82088646,0.48337087023687675,11071.66,30557.05,41628.71,12475.56,39855.35,52330.91,1403.9,9298.29,10702.19,0.2643111890964003,820886.46,0.008208864599999999,14265.77,0.0,0.0,0.48337087023687675,1107166,3055705,4162871,1070219,82088646,1.82,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9837,0.9265000000000001,1,3,92,0,1,0,0,0,3,0,0,45.7,122,51
86640000,2026-01-17T19:50:43.654432,5233670,1107291,4163336,1070333,1426726,0.2643087168209315,0.82098084,0.4833831554548599,11072.91,30560.45,41633.36,12476.92,39859.78,52336.7,1404.0,9299.33,10703.33,0.2643087168209315,820980.84,0.0082098084,14267.26,0.0,0.0,0.4833831554548599,1107291,3056045,4163336,1070333,82098084,1.64,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9834999999999999,0.9298000000000001,0,7,88,0,0,0,2,0,3,0,0,12.9,86,15
86650000,2026-01-17T19:50:46.134426,5234289,1107419,4163840,1070448,1426887,0.26430545445738196,0.82107499,0.4833965611401204,11074.19,30564.21,41638.4,12478.4,39864.49,52342.89,1404.2,9300.28,10704.48,0.26430545445738196,821074.99,0.0082107499,14268.87,0.0,0.0,0.4833965611401204,1107419,3056421,4163840,1070448,82107499,1.91,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9897,0.9295,0,8,86,0,0,0,2,0,4,0,0,61.18,128,65
86660000,2026-01-17T19:50:49.184093,5234838,1107540,4164279,1070558,1427028,0.26430416789930505,0.82117051,0.48340655161199897,11075.4,30567.39,41642.79,12479.72,39868.66,52348.38,1404.31,9301.27,10705.58,0.26430416789930505,821170.51,0.0082117051,14270.28,0.0,0.0,0.48340655161199897,1107540,3056739,4164279,1070558,82117051,1.79,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9793,0.9277,0,2,94,0,0,0,1,0,3,0,0,74.13,158,77
86670000,2026-01-17T19:50:51.657656,5235415,1107664,4164747,1070667,1427170,0.2643019116646399,0.82126422,0.4834188676546953,11076.64,30570.83,41647.47,12481.09,39873.06,52354.15,1404.44,9302.23,10706.67,0.2643019116646399,821264.22,0.0082126422,14271.7,0.0,0.0,0.4834188676546953,1107664,3057083,4164747,1070667,82126422,2.08,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.981,0.9298000000000001,0,4,88,0,1,0,2,0,5,0,0,90.95,139,83
86680000,2026-01-17T19:50:54.152733,5235981,1107784,4165198,1070782,1427327,0.26430097293583565,0.82135847,0.48342774268754596,11077.84,30574.14,41651.98,12482.43,39877.38,52359.81,1404.59,9303.23,10707.82,0.26430097293583565,821358.47,0.0082135847,14273.27,0.0,0.0,0.48342774268754596,1107784,3057414,4165198,1070782,82135847,1.91,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9789,0.9314,1,7,87,0,2,0,1,0,2,0,0,90.07,178,63
86690000,2026-01-17T19:50:56.696068,5236581,1107913,4165680,1070900,1427483,0.26429954047054244,0.82145297,0.48343635533659396,11079.13,30577.67,41656.8,12483.89,39881.92,52365.81,1404.75,9304.25,10709.0,0.26429954047054244,821452.97,0.008214529699999999,14274.83,0.0,0.0,0.48343635533659396,1107913,3057767,4165680,1070900,82145297,1.69,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9826,0.9323,0,1,94,0,0,0,1,0,4,0,0,66.33,157,59
86700000,2026-01-17T19:50:59.276734,5237172,1108040,4166152,1071019,1427633,0.26429894439568224,0.82154741,0.483446601895345,11080.4,30581.12,41661.52,12485.31,39886.41,52371.72,1404.9,9305.29,10710.19,0.26429894439568224,821547.41,0.0082154741,14276.33,0.0,0.0,0.483446601895345,1108040,3058112,4166152,1071019,82154741,1.85,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9822,0.9312999999999999,0,8,80,0,1,0,4,0,7,0,0,73.32,142,85
86710000,2026-01-17T19:51:01.766500,5237792,1108166,4166648,1071144,1427813,0.26429586612679207,0.82164224,0.48345987174618904,11081.66,30584.82,41666.48,12486.79,39891.13,52377.92,1405.13,9306.31,10711.44,0.26429586612679207,821642.24,0.0082164224,14278.13,0.0,0.0,0.48345987174618904,1108166,3058482,4166648,1071144,82164224,1.7,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98,0.9288,0,3,91,0,0,1,2,0,3,0,0,83.57,175,64
86720000,2026-01-17T19:51:04.241828,5238442,1108298,4167176,1071265,1427991,0.2642914123773306,0.82173587,0.4834712184398578,11082.98,30588.78,41671.76,12488.31,39896.11,52384.42,1405.32,9307.33,10712.65,0.2642914123773306,821735.87,0.0082173587,14279.91,0.0,0.0,0.4834712184398578,1108298,3058878,4167176,1071265,82173587,1.84,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9873000000000001,0.9256,0,8,87,0,0,0,1,0,4,0,0,60.36,123,63
86730000,2026-01-17T19:51:06.765946,5239018,1108427,4167640,1071377,1428130,0.2642887987400798,0.82183129,0.48348205760852336,11084.27,30592.13,41676.4,12489.7,39900.48,52390.18,1405.43,9308.34,10713.77,0.2642887987400798,821831.29,0.0082183129,14281.3,0.0,0.0,0.48348205760852336,1108427,3059213,4167640,1071377,82183129,1.84,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9872,0.9225,1,3,92,0,1,0,0,0,3,0,0,70.63,119,73
86740000,2026-01-17T19:51:09.311286,5239605,1108555,4168115,1071489,1428274,0.2642841271795487,0.82192607,0.48348898483627706,11085.55,30595.6,41681.15,12491.1,39904.95,52396.05,1405.55,9309.34,10714.89,0.2642841271795487,821926.07,0.0082192607,14282.74,0.0,0.0,0.48348898483627706,1108555,3059560,4168115,1071489,82192607,1.72,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9791,0.9245,3,1,90,0,1,0,1,0,4,0,0,55.35,142,61
86750000,2026-01-17T19:51:11.795930,5240188,1108682,4168595,1071592,1428409,0.26427862828382886,0.82202054,0.48349930971434324,11086.82,30599.13,41685.95,12492.52,39909.36,52401.88,1405.69,9310.23,10715.92,0.26427862828382886,822020.54,0.0082202054,14284.09,0.0,0.0,0.48349930971434324,1108682,3059913,4168595,1071592,82202054,1.99,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9843,0.9239,0,3,92,0,0,0,1,0,4,0,0,57.07,140,63
86760000,2026-01-17T19:51:14.251048,5240771,1108812,4169070,1071700,1428540,0.26427494394566936,0.82211505,0.48351139899705475,11088.12,30602.58,41690.7,12493.94,39913.77,52407.71,1405.81,9311.19,10717.0,0.26427494394566936,822115.05,0.0082211505,14285.4,0.0,0.0,0.48351139899705475,1108812,3060258,4169070,1071700,82211505,1.77,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.988,0.9274,0,9,82,0,0,0,4,0,5,0,0,18.62,111,56
86770000,2026-01-17T19:51:16.759915,5241357,1108937,4169534,1071822,1428702,0.2642748731008041,0.82221056,0.48352108500889446,11089.37,30605.97,41695.34,12495.34,39918.23,52413.57,1405.96,9312.26,10718.22,0.2642748731008041,822210.56,0.0082221056,14287.02,0.0,0.0,0.48352108500889446,1108937,3060597,4169534,1071822,82221056,1.82,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9854999999999999,0.9266,0,5,89,0,1,0,2,0,3,0,0,76.11,138,66
86780000,2026-01-17T19:51:19.552995,5241965,1109068,4170019,1071945,1428860,0.2642731779200073,0.82230512,0.48353253832429127,11090.68,30609.51,41700.19,12496.77,39922.88,52419.65,1406.08,9313.37,10719.45,0.2642731779200073,822305.12,0.0082230512,14288.6,0.0,0.0,0.48353253832429127,1109068,3060951,4170019,1071945,82230512,1.86,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9837,0.9285,0,8,84,0,0,0,4,0,4,0,0,24.01,93,46
86790000,2026-01-17T19:51:22.096427,5242602,1109198,4170528,1072074,1429041,0.26427289382749847,0.82240011,0.4835453240512009,11091.98,30613.3,41705.28,12498.3,39927.72,52426.02,1406.32,9314.42,10720.74,0.26427289382749847,822400.11,0.0082240011,14290.41,0.0,0.0,0.4835453240512009,1109198,3061330,4170528,1072074,82240011,1.92,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9841,0.9293,1,6,86,0,0,0,2,0,5,0,0,56.94,121,80
86800000,2026-01-17T19:51:24.658760,5243251,1109333,4171042,1072208,1429227,0.2642738171495889,0.82249385,0.48355920497169386,11093.33,30617.09,41710.42,12499.85,39932.66,52432.51,1406.51,9315.57,10722.08,0.2642738171495889,822493.85,0.008224938499999999,14292.27,0.0,0.0,0.48355920497169386,1109333,3061709,4171042,1072208,82249385,1.7,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9825,0.9284,0,6,89,0,0,0,1,0,4,0,0,35.73,112,58
86810000,2026-01-17T19:51:27.204412,5243837,1109455,4171496,1072340,1429402,0.2642776788856535,0.8225896,0.48357615539651577,11094.55,30620.41,41714.96,12501.23,39937.14,52438.37,1406.67,9316.73,10723.4,0.2642776788856535,822589.6,0.008225896,14294.02,0.0,0.0,0.48357615539651577,1109455,3062041,4171496,1072340,82258960,1.85,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9884000000000001,0.9301999999999999,0,5,91,0,0,0,1,0,3,0,0,40.38,157,44
86820000,2026-01-17T19:51:29.778840,5244428,1109580,4171970,1072458,1429561,0.26427667452352077,0.82268469,0.48358548794824524,11095.8,30623.9,41719.7,12502.63,39941.65,52444.28,1406.83,9317.75,10724.58,0.26427667452352077,822684.69,0.0082268469,14295.61,0.0,0.0,0.48358548794824524,1109580,3062390,4171970,1072458,82268469,1.69,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9845999999999999,0.9332,0,2,94,0,0,0,0,1,3,0,0,22.57,123,33
86830000,2026-01-17T19:51:32.399515,5245051,1109710,4172465,1072585,1429727,0.2642764844568697,0.82277934,0.4835974995282814,11097.1,30627.55,41724.65,12504.13,39946.38,52450.51,1407.03,9318.82,10725.85,0.2642764844568697,822779.34,0.008227793399999999,14297.27,0.0,0.0,0.4835974995282814,1109710,3062755,4172465,1072585,82277934,1.55,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9814999999999999,0.9342,1,2,91,0,1,0,2,0,3,0,0,63.45,179,57
86840000,2026-01-17T19:51:35.476701,5245653,1109843,4172952,1072701,1429877,0.26427338727276967,0.82287408,0.4836098296463031,11098.43,30631.09,41729.52,12505.61,39950.92,52456.53,1407.18,9319.83,10727.01,0.26427338727276967,822874.08,0.0082287408,14298.77,0.0,0.0,0.4836098296463031,1109843,3063109,4172952,1072701,82287408,1.67,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9803000000000001,0.9337000000000001,0,5,91,0,0,0,0,1,3,0,0,45.16,124,53
86850000,2026-01-17T19:51:38.186704,5246249,1109973,4173434,1072814,1430022,0.264270354814178,0.82296873,0.48362234063473986,11099.73,30634.61,41734.34,12507.02,39955.47,52462.49,1407.28,9320.86,10728.14,0.264270354814178,822968.73,0.0082296873,14300.22,0.0,0.0,0.48362234063473986,1109973,3063461,4173434,1072814,82296873,1.59,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9856999999999999,0.9336,0,2,94,0,0,0,1,0,3,0,0,52.33,155,63
86860000,2026-01-17T19:51:40.977872,5246842,1110103,4173907,1072934,1430174,0.26427046347074096,0.82306374,0.48363244227115265,11101.03,30638.04,41739.07,12508.44,39959.98,52468.42,1407.4,9321.94,10729.34,0.26427046347074096,823063.74,0.0082306374,14301.74,0.0,0.0,0.48363244227115265,1110103,3063804,4173907,1072934,82306374,1.66,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9764999999999999,0.9331999999999999,0,2,93,0,0,0,1,0,4,0,0,56.16,141,51
86870000,2026-01-17T19:51:43.462125,5247441,1110226,4174374,1073066,1430353,0.2642737044841036,0.823158,0.4836477875692964,11102.26,30641.48,41743.74,12509.87,39964.54,52474.41,1407.6,9323.06,10730.66,0.2642737044841036,823158.0,0.008231579999999999,14303.53,0.0,0.0,0.4836477875692964,1110226,3064148,4174374,1073066,82315800,1.72,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9913,0.9323999999999999,0,4,92,0,0,0,1,0,3,0,0,23.74,89,42
86880000,2026-01-17T19:51:45.933107,5248054,1110353,4174857,1073197,1430531,0.26427408334080804,0.82325368,0.48365949992461027,11103.53,30645.04,41748.57,12511.32,39969.22,52480.54,1407.79,9324.18,10731.97,0.26427408334080804,823253.68,0.0082325368,14305.31,0.0,0.0,0.48365949992461027,1110353,3064504,4174857,1073197,82325368,1.63,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9809,0.9304000000000001,0,5,91,0,0,1,1,0,2,0,0,43.79,145,59
86890000,2026-01-17T19:51:48.861432,5248656,1110481,4175333,1073322,1430688,0.26427378207382407,0.82334859,0.4836699317208567,11104.81,30648.52,41753.33,12512.75,39973.81,52486.56,1407.94,9325.28,10733.22,0.26427378207382407,823348.59,0.0082334859,14306.88,0.0,0.0,0.4836699317208567,1110481,3064852,4175333,1073322,82334859,1.66,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9798,0.93,0,6,82,0,3,0,5,0,4,0,0,105.74,179,86
86900000,2026-01-17T19:51:51.767338,5249275,1110610,4175834,1073440,1430862,0.26427036258639147,0.82344263,0.4836792034854115,11106.1,30652.24,41758.34,12514.2,39978.55,52492.75,1408.09,9326.31,10734.4,0.26427036258639147,823442.63,0.0082344263,14308.62,0.0,0.0,0.4836792034854115,1110610,3065224,4175834,1073440,82344263,1.72,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9798,0.9295,0,6,91,0,0,0,1,0,2,0,0,48.7,132,54
86910000,2026-01-17T19:51:54.753705,5249837,1110730,4176278,1073558,1431011,0.2642706307748227,0.82353799,0.4836897181754831,11107.3,30655.48,41762.78,12515.54,39982.83,52498.37,1408.23,9327.35,10735.58,0.2642706307748227,823537.99,0.008235379900000001,14310.11,0.0,0.0,0.4836897181754831,1110730,3065548,4176278,1073558,82353799,1.82,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9842,0.9303,0,2,90,0,1,0,3,0,4,0,0,86.69,141,83
86920000,2026-01-17T19:51:57.516151,5250428,1110855,4176752,1073675,1431172,0.26426877787282993,0.82363265,0.48369848971045326,11108.55,30658.97,41767.52,12516.94,39987.34,52504.28,1408.38,9328.37,10736.75,0.26426877787282993,823632.65,0.0082363265,14311.72,0.0,0.0,0.48369848971045326,1110855,3065897,4176752,1073675,82363265,1.74,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9876999999999999,0.9304000000000001,0,9,84,0,0,0,4,0,3,0,0,40.67,135,56
86930000,2026-01-17T19:52:00.351186,5251019,1110983,4177237,1073782,1431315,0.2642640849322867,0.82372736,0.48371074817696624,11109.83,30662.54,41772.37,12518.37,39991.82,52510.19,1408.54,9329.28,10737.82,0.2642640849322867,823727.36,0.008237273600000001,14313.15,0.0,0.0,0.48371074817696624,1110983,3066254,4177237,1073782,82372736,1.85,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.982,0.9295,0,2,93,0,1,1,2,0,1,0,0,92.53,175,77
86940000,2026-01-17T19:52:03.066492,5251637,1111117,4177734,1073902,1431469,0.264261081301147,0.82382136,0.4837223605403825,11111.17,30666.17,41777.34,12519.85,39996.52,52516.37,1408.67,9330.35,10739.02,0.264261081301147,823821.36,0.0082382136,14314.69,0.0,0.0,0.4837223605403825,1111117,3066617,4177734,1073902,82382136,1.63,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9814999999999999,0.9315000000000001,0,4,90,0,1,0,2,0,3,0,0,66.45,116,78
