tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
730000,2026-01-19T15:56:24.186502,83536,7152,51334,29094,56257,0.6448404359565494,0.0677157,0.3734437905876143,14.304,88.364,102.668,23.728,143.344,167.072,9.424,48.764,58.188,0.6448404359565494,1354.314,0.0001354314,112.514,240.946,0.0,0.3734437905876143,7152,44182,51334,29094,677157,0,3,459,0,4,0,9,0,5,20,0,72.772,177,385
740000,2026-01-19T15:56:27.274016,84665,7253,52035,29491,57020,0.6453704825445763,0.0686562,0.37368662977772715,14.506,89.564,104.07,24.012,145.318,169.33,9.504,49.478,58.982,0.6453704825445763,1373.124,0.0001373124,114.04,244.198,0.0,0.37368662977772715,7253,44782,52035,29491,686562,0,5,453,0,4,0,11,0,4,23,0,113.332,167,467
750000,2026-01-19T15:56:29.398586,85812,7352,52733,29887,57793,0.6450689616401026,0.0695731,0.3736860903027358,14.704,90.762,105.466,24.35,147.274,171.624,9.644,50.13,59.774,0.6450689616401026,1391.462,0.0001391462,115.586,247.482,0.0,0.3736860903027358,7352,45381,52733,29887,695731,0,3,447,0,4,0,10,0,3,33,0,94.932,141,451
760000,2026-01-19T15:56:31.503646,86952,7449,53428,30299,58573,0.6458610166182995,0.0705174,0.37402019263056435,14.898,91.958,106.856,24.66,149.244,173.904,9.762,50.836,60.598,0.6458610166182995,1410.348,0.00014103479999999998,117.146,250.812,0.0,0.37402019263056435,7449,45979,53428,30299,705174,0,4,451,0,4,0,9,0,6,26,0,79.752,178,473
770000,2026-01-19T15:56:33.817656,88090,7548,54131,30695,59331,0.6463432589366993,0.0714528,0.37418103408814724,15.096,93.166,108.262,24.992,151.188,176.18,9.896,51.494,61.39,0.6463432589366993,1429.056,0.0001429056,118.662,254.04,0.0,0.37418103408814724,7548,46583,54131,30695,714528,0,6,449,0,3,0,10,0,4,28,0,68.4,177,413
780000,2026-01-19T15:56:35.937976,89203,7643,54816,31086,60081,0.6470015817765397,0.0723864,0.3744691345406893,15.286,94.346,109.632,25.302,153.104,178.406,10.014,52.158,62.172,0.6470015817765397,1447.728,0.00014477280000000002,120.162,257.24,0.0,0.3744691345406893,7643,47173,54816,31086,723864,0,3,451,0,7,0,12,0,4,23,0,99.988,154,452
790000,2026-01-19T15:56:38.351698,90371,7737,55526,31495,60891,0.6472679906300066,0.0733046,0.37460270106973986,15.474,95.578,111.052,25.614,155.128,180.742,10.138,52.852,62.99,0.6472679906300066,1466.092,0.0001466092,121.782,260.684,0.0,0.37460270106973986,7737,47789,55526,31495,733046,0,7,458,0,3,0,10,0,6,16,0,103.152,163,475
800000,2026-01-19T15:56:40.790213,91514,7833,56228,31897,61662,0.647707325072738,0.0742358,0.37484176475216036,15.666,96.79,112.456,25.932,157.096,183.028,10.266,53.528,63.794,0.647707325072738,1484.716,0.0001484716,123.324,263.984,0.0,0.37484176475216036,7833,48395,56228,31897,742358,0,3,459,0,5,1,14,0,6,12,0,127.474,175,474
810000,2026-01-19T15:56:42.977826,92657,7933,56928,32302,62440,0.6481138325874791,0.0751683,0.37506561763468727,15.866,97.99,113.856,26.244,159.07,185.314,10.378,54.226,64.604,0.6481138325874791,1503.366,0.00015033659999999998,124.88,267.28,0.0,0.37506561763468727,7933,48995,56928,32302,751683,1,5,455,0,3,0,11,0,5,20,0,61.552,122,322
820000,2026-01-19T15:56:45.478137,93782,8032,57622,32690,63186,0.6481038327872398,0.0761015,0.3752099147745398,16.064,99.18,115.244,26.578,160.986,187.564,10.514,54.866,65.38,0.6481038327872398,1522.03,0.000152203,126.372,270.482,0.0,0.3752099147745398,8032,49590,57622,32690,761015,0,5,461,0,3,0,10,0,5,16,0,60.972,122,426
830000,2026-01-19T15:56:48.255988,94874,8124,58291,33070,63921,0.6484137071162922,0.0770281,0.375345718775459,16.248,100.334,116.582,26.882,162.866,189.748,10.632,55.508,66.14,0.6484137071162922,1540.562,0.0001540562,127.842,273.628,0.0,0.375345718775459,8124,50167,58291,33070,770281,0,4,454,0,5,0,14,0,6,17,0,95.588,138,468
840000,2026-01-19T15:56:51.047647,96043,8224,59007,33471,64720,0.6486269911506746,0.0779476,0.37552879060396804,16.448,101.566,118.014,27.204,164.882,192.086,10.754,56.188,66.942,0.6486269911506746,1558.952,0.0001558952,129.44,277.028,0.0,0.37552879060396804,8224,50783,59007,33471,779476,0,4,456,0,1,0,8,0,6,25,0,57.012,139,342
850000,2026-01-19T15:56:53.441296,97176,8317,59700,33871,65500,0.6492897519794709,0.0788792,0.3757252737234031,16.634,102.766,119.4,27.492,166.86,194.352,10.858,56.884,67.742,0.6492897519794709,1577.584,0.0001577584,131.0,280.342,0.0,0.3757252737234031,8317,51383,59700,33871,788792,0,7,449,0,7,0,10,0,3,24,0,114.398,180,450
860000,2026-01-19T15:56:55.521872,98316,8414,60409,34256,66266,0.6491177148214707,0.0798021,0.37570129647862316,16.828,103.99,120.818,27.832,168.8,196.632,11.002,57.51,68.512,0.6491177148214707,1596.042,0.0001596042,132.532,283.644,0.0,0.37570129647862316,8414,51995,60409,34256,798021,0,2,469,0,2,0,5,0,3,19,0,55.754,125,413
870000,2026-01-19T15:56:57.494361,99477,8509,61119,34657,67049,0.6488715856735271,0.0807191,0.3756938801304364,17.018,105.22,122.238,28.156,170.798,198.954,11.136,58.178,69.314,0.6488715856735271,1614.382,0.0001614382,134.098,286.986,0.0,0.3756938801304364,8509,52610,61119,34657,807191,0,1,466,0,2,0,13,0,4,14,0,80.178,131,401
880000,2026-01-19T15:56:59.462890,100589,8607,61794,35051,67805,0.6491612441029381,0.081648,0.3758288129570733,17.214,106.374,123.588,28.448,172.73,201.178,11.232,58.87,70.102,0.6491612441029381,1632.96,0.000163296,135.61,290.182,0.0,0.3758288129570733,8607,53187,61794,35051,816480,0,2,449,0,4,0,10,0,6,29,0,66.146,99,460
890000,2026-01-19T15:57:01.429295,101710,8708,62469,35441,68558,0.6494922286991351,0.0825826,0.3759602185639894,17.416,107.522,124.938,28.756,174.664,203.42,11.34,59.542,70.882,0.6494922286991351,1651.652,0.0001651652,137.116,293.426,0.0,0.3759602185639894,8708,53761,62469,35441,825826,0,6,460,0,6,0,9,0,6,13,0,130.452,176,475
900000,2026-01-19T15:57:03.393790,102852,8806,63172,35840,69337,0.6495228005406036,0.0835135,0.376030476467936,17.612,108.732,126.344,29.074,176.63,205.704,11.46,60.22,71.68,0.6495228005406036,1670.27,0.000167027,138.674,296.758,0.0,0.376030476467936,8806,54366,63172,35840,835135,0,4,468,0,5,0,7,0,4,12,0,88.628,130,457
910000,2026-01-19T15:57:05.367116,104012,8906,63889,36242,70106,0.6493211651110782,0.084444,0.3760124840180947,17.812,109.966,127.778,29.41,178.614,208.024,11.598,60.886,72.484,0.6493211651110782,1688.88,0.000168888,140.212,300.034,0.0,0.3760124840180947,8906,54983,63889,36242,844440,0,4,459,0,5,0,12,0,5,15,0,118.252,171,451
920000,2026-01-19T15:57:07.333147,105140,9000,64577,36637,70871,0.6493631482574345,0.0853717,0.3760106423786502,18.0,111.154,129.154,29.726,180.554,210.28,11.726,61.548,73.274,0.6493631482574345,1707.434,0.0001707434,141.742,303.266,0.0,0.3760106423786502,9000,55577,64577,36637,853717,0,7,445,0,8,0,15,0,3,22,0,132.434,176,474
930000,2026-01-19T15:57:09.300056,106289,9099,65286,37028,71642,0.6494308262082503,0.0862869,0.3760396497482256,18.198,112.374,130.572,30.06,182.518,212.578,11.86,62.196,74.056,0.6494308262082503,1725.738,0.0001725738,143.284,306.598,0.0,0.3760396497482256,9099,56187,65286,37028,862869,0,3,458,0,5,0,14,0,4,16,0,75.72,122,479
940000,2026-01-19T15:57:11.267627,107415,9201,65981,37421,72406,0.6494179895902534,0.0872294,0.37607353729614695,18.402,113.56,131.962,30.354,184.476,214.83,11.952,62.89,74.842,0.6494179895902534,1744.588,0.0001744588,144.812,309.86,0.0,0.37607353729614695,9201,56780,65981,37421,872294,0,4,459,0,2,0,10,0,5,20,0,102.572,176,474
950000,2026-01-19T15:57:13.228233,108573,9297,66682,37819,73184,0.6495890209063122,0.0881371,0.37620351810171165,18.594,114.77,133.364,30.676,186.47,217.146,12.08,63.558,75.638,0.6495890209063122,1762.742,0.0001762742,146.368,313.188,0.0,0.37620351810171165,9297,57385,66682,37819,881371,0,7,449,0,2,0,15,0,8,19,0,88.164,150,467
960000,2026-01-19T15:57:15.190612,109725,9392,67390,38219,73979,0.6497047965729571,0.0890631,0.376204280389769,18.784,115.996,134.78,30.986,188.464,219.45,12.202,64.236,76.438,0.6497047965729571,1781.262,0.0001781262,147.958,316.568,0.0,0.376204280389769,9392,57998,67390,38219,890631,0,2,454,0,4,0,9,0,4,27,0,97.406,177,409
970000,2026-01-19T15:57:17.156891,110855,9489,68097,38619,74732,0.6496640354646303,0.0900021,0.3762543343721379,18.978,117.216,136.194,31.314,190.396,221.71,12.336,64.902,77.238,0.6496640354646303,1800.042,0.0001800042,149.464,319.804,0.0,0.3762543343721379,9489,58608,68097,38619,900021,0,2,457,0,6,0,10,0,3,22,0,126.718,179,453
980000,2026-01-19T15:57:19.122562,112009,9583,68793,39024,75522,0.6499121821608246,0.0909223,0.37635381867365936,19.166,118.42,137.586,31.63,192.388,224.018,12.464,65.584,78.048,0.6499121821608246,1818.446,0.0001818446,151.044,323.158,0.0,0.37635381867365936,9583,59210,68793,39024,909223,0,3,447,0,8,0,11,0,5,26,0,122.282,178,465
990000,2026-01-19T15:57:21.086789,113154,9676,69495,39422,76313,0.6503517879396913,0.0918469,0.3765236066136197,19.352,119.638,138.99,31.948,194.36,226.308,12.594,66.25,78.844,0.6503517879396913,1836.938,0.0001836938,152.626,326.51,0.0,0.3765236066136197,9676,59819,69495,39422,918469,0,2,448,0,4,0,8,0,3,35,0,82.95,133,439
1000000,2026-01-19T15:57:23.053908,114318,9773,70206,39829,77092,0.6503593555846747,0.0927715,0.3766589231488928,19.546,120.866,140.412,32.288,196.348,228.636,12.74,66.918,79.658,0.6503593555846747,1855.43,0.000185543,154.184,329.85,0.0,0.3766589231488928,9773,60433,70206,39829,927715,0,1,454,0,5,0,13,0,5,22,0,115.694,159,442
1010000,2026-01-19T15:57:25.022025,115468,9871,70898,40229,77880,0.6506533269697543,0.09369,0.37684664643703164,19.742,122.054,141.796,32.59,198.346,230.936,12.848,67.61,80.458,0.6506533269697543,1873.8,0.00018737999999999998,155.76,333.208,0.0,0.37684664643703164,9871,61027,70898,40229,936900,0,3,453,0,6,0,12,0,4,22,0,130.94,179,465
1020000,2026-01-19T15:57:26.992818,116625,9968,71619,40623,78654,0.6504965487279437,0.0946165,0.3768950174769213,19.936,123.302,143.238,32.934,200.316,233.25,12.998,68.248,81.246,0.6504965487279437,1892.33,0.00018923300000000002,157.308,336.516,0.0,0.3768950174769213,9968,61651,71619,40623,946165,0,4,457,0,3,0,12,0,5,19,0,111.7,177,468
1030000,2026-01-19T15:57:28.959901,117751,10066,72316,41017,79416,0.6507211508895735,0.0955474,0.3770165126903281,20.132,124.5,144.632,33.242,202.26,235.502,13.11,68.924,82.034,0.6507211508895735,1910.948,0.0001910948,158.832,339.79,0.0,0.3770165126903281,10066,62250,72316,41017,955474,0,6,461,0,5,0,7,0,2,19,0,77.054,119,481
1040000,2026-01-19T15:57:30.929557,118896,10162,73025,41418,80187,0.6510996473431176,0.0964712,0.37710106057900583,20.324,125.726,146.05,33.562,204.23,237.792,13.236,69.6,82.836,0.6510996473431176,1929.424,0.00019294239999999998,160.374,343.054,0.0,0.37710106057900583,10162,62863,73025,41418,964712,0,5,445,0,5,0,13,0,3,29,0,112.984,158,463
1050000,2026-01-19T15:57:32.890256,120015,10263,73722,41806,80933,0.6508099814580542,0.0974049,0.3770913253941819,20.526,126.918,147.444,33.852,206.178,240.03,13.324,70.288,83.612,0.6508099814580542,1948.098,0.0001948098,161.866,346.308,0.0,0.3770913253941819,10263,63459,73722,41806,974049,0,3,466,0,4,0,13,0,5,9,0,73.294,143,478
1060000,2026-01-19T15:57:34.866920,121157,10361,74423,42204,81702,0.6507294474684625,0.0983282,0.37706766409689074,20.722,128.124,148.846,34.172,208.142,242.314,13.448,70.96,84.408,0.6507294474684625,1966.564,0.0001966564,163.404,349.574,0.0,0.37706766409689074,10361,64062,74423,42204,983282,0,2,452,0,6,0,14,0,4,22,0,103.822,128,448
1070000,2026-01-19T15:57:36.855522,122343,10456,75161,42606,82501,0.650427440344059,0.0992516,0.37699425195555136,20.912,129.41,150.322,34.518,210.168,244.686,13.604,71.608,85.212,0.650427440344059,1985.032,0.00019850319999999998,165.002,352.992,0.0,0.37699425195555136,10456,64705,75161,42606,992516,0,2,460,0,5,0,12,0,6,15,0,122.024,166,485
1080000,2026-01-19T15:57:38.816724,123468,10553,75857,43004,83261,0.650565994126915,0.1001913,0.3771230857717705,21.106,130.608,151.714,34.852,212.084,246.936,13.746,72.262,86.008,0.650565994126915,2003.826,0.0002003826,166.522,356.198,0.0,0.3771230857717705,10553,65304,75857,43004,1001913,0,4,451,1,2,0,9,0,4,29,0,84.668,181,371
1090000,2026-01-19T15:57:40.784145,124596,10653,76557,43398,84011,0.6507778518044995,0.101131,0.37723089728045506,21.306,131.808,153.114,35.178,214.014,249.192,13.87,72.926,86.796,0.6507778518044995,2022.62,0.000202262,168.022,359.422,0.0,0.37723089728045506,10653,65904,76557,43398,1011310,0,5,454,0,3,0,10,0,4,24,0,89.67,142,434
1100000,2026-01-19T15:57:42.749920,125758,10752,77270,43799,84802,0.6504089654603791,0.1020447,0.3771765815746819,21.504,133.036,154.54,35.498,216.018,251.516,13.994,73.604,87.598,0.6504089654603791,2040.894,0.0002040894,169.604,362.77,0.0,0.3771765815746819,10752,66518,77270,43799,1020447,0,5,451,0,5,0,4,0,4,31,0,77.996,177,369
1110000,2026-01-19T15:57:44.715775,126907,10853,77982,44192,85557,0.6502930313696332,0.1029679,0.3772409292275406,21.706,134.258,155.964,35.826,217.988,253.814,14.118,74.266,88.384,0.6502930313696332,2059.358,0.0002059358,171.114,366.056,0.0,0.3772409292275406,10853,67129,77982,44192,1029679,0,2,469,0,5,0,14,0,4,6,0,77.722,164,375
1120000,2026-01-19T15:57:46.675255,128026,10951,78669,44584,86320,0.6502710405728527,0.1039033,0.3772549620488125,21.902,135.436,157.338,36.148,219.904,256.052,14.246,74.922,89.168,0.6502710405728527,2078.066,0.0002078066,172.64,369.24,0.0,0.3772549620488125,10951,67718,78669,44584,1039033,0,3,453,0,2,0,6,0,2,34,0,68.84,172,451
1130000,2026-01-19T15:57:48.640041,129133,11045,79350,44968,87054,0.6502516240885549,0.1048356,0.3773060505371818,22.09,136.61,158.7,36.464,221.802,258.266,14.372,75.564,89.936,0.6502516240885549,2096.712,0.0002096712,174.108,372.418,0.0,0.3773060505371818,11045,68305,79350,44968,1048356,0,3,462,0,2,0,10,0,8,15,0,109.428,166,469
1140000,2026-01-19T15:57:50.610514,130242,11145,80029,45353,87802,0.650358145856377,0.1057681,0.37741672267279286,22.29,137.768,160.058,36.762,223.722,260.484,14.472,76.234,90.706,0.650358145856377,2115.362,0.0002115362,175.604,375.606,0.0,0.37741672267279286,11145,68884,80029,45353,1057681,0,4,457,0,6,0,7,0,1,25,0,77.646,177,465
1150000,2026-01-19T15:57:52.585881,131392,11242,80739,45746,88577,0.6499677231843599,0.1066811,0.377326701774118,22.484,138.994,161.478,37.086,225.698,262.784,14.6,76.892,91.492,0.6499677231843599,2133.622,0.0002133622,177.154,378.924,0.0,0.377326701774118,11242,69497,80739,45746,1066811,0,6,455,0,3,0,8,0,3,25,0,90.608,149,472
1160000,2026-01-19T15:57:54.555226,132530,11340,81432,46132,89345,0.6497609379464463,0.1075933,0.3773765688453699,22.68,140.184,162.864,37.392,227.668,265.06,14.71,77.554,92.264,0.6497609379464463,2151.866,0.0002151866,178.69,382.222,0.0,0.3773765688453699,11340,70092,81432,46132,1075933,0,1,465,0,6,0,7,0,3,18,0,114.9,158,475
1170000,2026-01-19T15:57:56.562660,133717,11440,82162,46539,90142,0.6498836403714499,0.1085137,0.3774852698860798,22.88,141.444,164.324,37.728,229.706,267.434,14.848,78.23,93.078,0.6498836403714499,2170.274,0.0002170274,180.284,385.594,0.0,0.3774852698860798,11440,70722,82162,46539,1085137,0,5,454,0,5,0,10,0,4,22,0,98.912,178,462
1180000,2026-01-19T15:57:58.576097,134839,11538,82844,46930,90897,0.6501345274767459,0.1094444,0.3775801796282192,23.076,142.612,165.688,38.028,231.65,269.678,14.95,78.91,93.86,0.6501345274767459,2188.888,0.00021888879999999998,181.794,388.85,0.0,0.3775801796282192,11538,71306,82844,46930,1094444,0,3,458,0,6,0,10,0,7,16,0,110.14,164,473
1190000,2026-01-19T15:58:00.678090,135915,11633,83496,47310,91637,0.6503245951926357,0.1103812,0.3777213479328417,23.266,143.726,166.992,38.326,233.504,271.83,15.058,79.562,94.62,0.6503245951926357,2207.624,0.0002207624,183.274,391.97,0.0,0.3777213479328417,11633,71863,83496,47310,1103812,0,4,459,0,0,0,5,0,4,28,0,63.772,148,413
1200000,2026-01-19T15:58:02.703132,137066,11732,84209,47704,92399,0.6499797917931689,0.1113026,0.37769032487282067,23.464,144.954,168.418,38.654,235.478,274.132,15.188,80.22,95.408,0.6499797917931689,2226.052,0.0002226052,184.798,395.252,0.0,0.37769032487282067,11732,72477,84209,47704,1113026,0,7,456,0,6,0,8,0,2,21,0,92.546,121,478
1210000,2026-01-19T15:58:04.713722,138205,11829,84914,48093,93168,0.6498198127755954,0.112229,0.37766916733252687,23.658,146.17,169.828,38.956,237.454,276.41,15.296,80.89,96.186,0.6498198127755954,2244.58,0.000224458,186.336,398.536,0.0,0.37766916733252687,11829,73085,84914,48093,1122290,0,6,449,0,5,0,7,0,4,29,0,83.958,115,452
1220000,2026-01-19T15:58:06.747497,139303,11927,85577,48469,93908,0.6498917920751062,0.113146,0.37778315789406974,23.854,147.3,171.154,39.26,239.346,278.606,15.404,81.534,96.938,0.6498917920751062,2262.92,0.00022629199999999998,187.816,401.706,0.0,0.37778315789406974,11927,73650,85577,48469,1131460,0,2,451,0,1,0,10,0,3,33,0,53.5,135,472
1230000,2026-01-19T15:58:08.777291,140421,12023,86261,48854,94666,0.6499765597366214,0.1140691,0.37780292322028325,24.046,148.476,172.522,39.562,241.28,280.842,15.514,82.194,97.708,0.6499765597366214,2281.382,0.0002281382,189.332,404.958,0.0,0.37780292322028325,12023,74238,86261,48854,1140691,0,3,458,0,4,0,7,0,3,25,0,68.65,109,431
1240000,2026-01-19T15:58:10.799126,141568,12115,86961,49251,95452,0.649984600539626,0.1149869,0.3778407208761716,24.23,149.692,173.922,39.874,243.262,283.136,15.642,82.86,98.502,0.649984600539626,2299.738,0.00022997380000000002,190.904,408.32,0.0,0.3778407208761716,12115,74846,86961,49251,1149869,0,3,460,0,2,0,9,0,6,20,0,52.842,113,434
1250000,2026-01-19T15:58:12.778859,142705,12211,87663,49652,96227,0.6500976308273445,0.1159224,0.3779011459313199,24.422,150.904,175.326,40.182,245.228,285.41,15.758,83.546,99.304,0.6500976308273445,2318.448,0.00023184479999999999,192.454,411.622,0.0,0.3779011459313199,12211,75452,87663,49652,1159224,0,5,454,0,3,0,8,0,3,27,0,88.2,144,416
1260000,2026-01-19T15:58:14.758756,143872,12307,88379,50051,97009,0.6499002336608587,0.1168396,0.37792548741347076,24.614,152.144,176.758,40.526,247.218,287.744,15.91,84.192,100.102,0.6499002336608587,2336.792,0.0002336792,194.018,414.96,0.0,0.37792548741347076,12307,76072,88379,50051,1168396,0,6,448,0,7,0,12,0,4,23,0,118.284,152,473
1270000,2026-01-19T15:58:16.723930,144977,12402,89057,50433,97766,0.6499944120597085,0.1177694,0.3779885317963666,24.804,153.31,178.114,40.83,249.124,289.954,16.026,84.84,100.866,0.6499944120597085,2355.388,0.00023553879999999998,195.532,418.17,0.0,0.3779885317963666,12402,76655,89057,50433,1177694,0,4,445,0,1,0,6,1,5,38,0,42.988,124,380
1280000,2026-01-19T15:58:18.686306,146121,12502,89758,50837,98533,0.6501787463957757,0.1187049,0.3781013798405172,25.004,154.512,179.516,41.146,251.096,292.242,16.14,85.534,101.674,0.6501787463957757,2374.098,0.0002374098,197.066,421.456,0.0,0.3781013798405172,12502,77256,89758,50837,1187049,0,6,448,0,4,0,6,0,5,31,0,85.204,134,472
1290000,2026-01-19T15:58:20.660823,147283,12603,90477,51240,99320,0.6500760356686881,0.1196321,0.3781058110825998,25.206,155.748,180.954,41.446,253.12,294.566,16.24,86.24,102.48,0.6500760356686881,2392.642,0.0002392642,198.64,424.82,0.0,0.3781058110825998,12603,77874,90477,51240,1196321,0,7,443,1,7,0,11,0,2,29,0,107.074,181,460
1300000,2026-01-19T15:58:22.644269,148428,12702,91182,51626,100088,0.64980666173753,0.1205553,0.37803866222999705,25.404,156.96,182.364,41.784,255.072,296.856,16.38,86.872,103.252,0.64980666173753,2411.106,0.00024111060000000002,200.176,428.118,0.0,0.37803866222999705,12702,78480,91182,51626,1205553,0,3,459,0,1,0,6,1,6,24,0,43.816,146,369
1310000,2026-01-19T15:58:24.630640,149607,12797,91912,52040,100875,0.6498024335801093,0.1214815,0.37805293030540355,25.594,158.23,183.824,42.124,257.09,299.214,16.528,87.552,104.08,0.6498024335801093,2429.63,0.000242963,201.75,431.496,0.0,0.37805293030540355,12797,79115,91912,52040,1214815,0,2,456,0,8,0,11,0,4,19,0,88.766,121,463
1320000,2026-01-19T15:58:26.620600,150731,12889,92607,52431,101637,0.6497211510523339,0.1224134,0.378083310061582,25.778,159.436,185.214,42.444,259.018,301.462,16.664,88.198,104.862,0.6497211510523339,2448.268,0.0002448268,203.274,434.73,0.0,0.378083310061582,12889,79718,92607,52431,1224134,0,4,449,0,5,0,13,0,7,22,0,105.068,149,445
1330000,2026-01-19T15:58:28.607555,151891,12983,93317,52847,102438,0.6499886322557951,0.1233488,0.37819873564047046,25.966,160.668,186.634,42.782,261.0,303.782,16.814,88.88,105.694,0.6499886322557951,2466.976,0.0002466976,204.876,438.11,0.0,0.37819873564047046,12983,80334,93317,52847,1233488,0,4,454,0,3,0,10,0,5,24,0,111.904,166,419
1340000,2026-01-19T15:58:30.582098,153059,13080,94032,53248,103221,0.6498064402380589,0.1242638,0.37819086861345663,26.16,161.904,188.064,43.126,262.992,306.118,16.964,89.532,106.496,0.6498064402380589,2485.276,0.0002485276,206.442,441.456,0.0,0.37819086861345663,13080,80952,94032,53248,1242638,0,4,454,0,9,0,10,0,4,19,0,89.488,121,460
1350000,2026-01-19T15:58:32.539861,154208,13176,94739,53644,104002,0.6500608080999876,0.1251889,0.37832729682520355,26.352,163.126,189.478,43.462,264.954,308.416,17.108,90.18,107.288,0.6500608080999876,2503.778,0.0002503778,208.004,444.76,0.0,0.37832729682520355,13176,81563,94739,53644,1251889,0,8,451,0,1,0,8,0,6,26,0,42.806,139,387
