tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_current_retry_count,nodes_max_retry_count,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_avg_busy_ratio,nodes_avg_collision_ratio,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
78350000,2026-01-16T20:55:14.450625,4800262,998793,3798715,1001546,1358444,0.26860589184112876,0.74228564,0.4820940108973673,9987.93,27999.22,37987.15,11381.27,36621.35,48002.62,1393.33,8622.13,10015.46,0.26860589184112876,742285.64,0.0074228563999999995,13584.44,0.0,0.0,0.4820940108973673,998793,2799922,3798715,1001546,74228564,1.87,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9728,0.9299,0,0,97,0,0,0,1,0,2,0,0,38.33,168,64
78360000,2026-01-16T20:55:16.885108,4800855,998922,3799195,1001659,1358587,0.2686019630592328,0.74238044,0.48210984148642977,9989.22,28002.73,37991.95,11382.72,36625.83,48008.55,1393.5,8623.09,10016.59,0.2686019630592328,742380.44,0.0074238044,13585.87,0.0,0.0,0.48210984148642977,998922,2800273,3799195,1001659,74238044,1.9,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9814,0.9285,0,5,91,0,2,0,0,0,2,0,0,57.12,177,51
78370000,2026-01-16T20:55:19.323283,4801457,999053,3799677,1001779,1358739,0.26859948086395363,0.74247505,0.4821255017392881,9990.53,28006.24,37996.77,11384.19,36630.38,48014.57,1393.65,8624.14,10017.79,0.26859948086395363,742475.05,0.0074247505000000005,13587.39,0.0,0.0,0.4821255017392881,999053,2800624,3799677,1001779,74247505,1.79,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9831,0.9270999999999999,0,4,91,0,0,0,1,0,4,0,0,48.68,148,60
78380000,2026-01-16T20:55:21.764502,4802018,999175,3800124,1001893,1358885,0.268596771865975,0.74257,0.48213881220936083,9991.75,28009.49,38001.24,11385.53,36634.65,48020.18,1393.77,8625.16,10018.93,0.268596771865975,742570.0,0.0074256999999999995,13588.85,0.0,0.0,0.48213881220936083,999175,2800949,3800124,1001893,74257000,1.85,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9823999999999999,0.9307,0,8,87,0,0,0,2,0,3,0,0,51.54,130,58
78390000,2026-01-16T20:55:24.202265,4802602,999301,3800607,1001994,1359021,0.26858997554942016,0.74266505,0.4821541248719393,9993.01,28013.06,38006.07,11386.95,36639.07,48026.02,1393.94,8626.0,10019.94,0.26858997554942016,742665.05,0.0074266505000000005,13590.21,0.0,0.0,0.4821541248719393,999301,2801306,3800607,1001994,74266505,1.74,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9803000000000001,0.9320999999999999,1,7,87,0,1,0,0,0,4,0,0,54.18,120,64
78400000,2026-01-16T20:55:26.647522,4803201,999434,3801087,1002113,1359170,0.26858814427923877,0.74275978,0.4821695795807757,9994.34,28016.53,38010.87,11388.41,36643.6,48032.01,1394.06,8627.07,10021.13,0.26858814427923877,742759.78,0.0074275978,13591.7,0.0,0.0,0.4821695795807757,999434,2801653,3801087,1002113,74275978,1.68,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9826999999999999,0.93,0,3,94,0,0,0,1,0,2,0,0,34.86,150,54
78410000,2026-01-16T20:55:29.119426,4803769,999563,3801545,1002224,1359306,0.26858531616099435,0.74285509,0.48218378771387327,9995.63,28019.82,38015.45,11389.75,36647.94,48037.69,1394.12,8628.12,10022.24,0.26858531616099435,742855.09,0.007428550900000001,13593.06,0.0,0.0,0.48218378771387327,999563,2801982,3801545,1002224,74285509,1.84,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9837,0.9283,0,5,90,1,1,0,0,0,3,0,0,75.42,180,73
78420000,2026-01-16T20:55:31.548295,4804382,999692,3802034,1002347,1359473,0.26858462960158397,0.74294964,0.48219897092309,9996.92,28023.42,38020.34,11391.17,36652.65,48043.82,1394.24,8629.23,10023.47,0.26858462960158397,742949.64,0.0074294964,13594.73,0.0,0.0,0.48219897092309,999692,2802342,3802034,1002347,74294964,1.74,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9826999999999999,0.9265000000000001,0,8,87,0,0,0,1,0,4,0,0,53.39,126,74
78430000,2026-01-16T20:55:33.971978,4805007,999824,3802546,1002460,1359629,0.2685785443498998,0.74304396,0.48221444655482915,9998.24,28027.22,38025.46,11392.67,36657.4,48050.07,1394.42,8630.18,10024.6,0.2685785443498998,743043.96,0.007430439600000001,13596.29,0.0,0.0,0.48221444655482915,999824,2802722,3802546,1002460,74304396,1.82,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.981,0.9276000000000001,0,4,90,0,0,0,3,0,3,0,0,36.8,169,38
78440000,2026-01-16T20:55:36.413566,4805581,999954,3803015,1002565,1359760,0.26857507874827685,0.74313888,0.48223053910078983,9999.54,28030.61,38030.15,11394.04,36661.77,48055.81,1394.49,8631.16,10025.65,0.26857507874827685,743138.88,0.007431388800000001,13597.6,0.0,0.0,0.48223053910078983,999954,2803061,3803015,1002565,74313888,1.77,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9765999999999999,0.9281999999999999,1,4,91,0,0,0,1,0,3,0,0,79.23,172,56
78450000,2026-01-16T20:55:38.860979,4806163,1000080,3803477,1002685,1359912,0.2685749502529456,0.74323371,0.4822472445893605,10000.8,28033.97,38034.77,11395.47,36666.16,48061.63,1394.66,8632.19,10026.85,0.2685749502529456,743233.71,0.0074323371,13599.12,0.0,0.0,0.4822472445893605,1000080,2803397,3803477,1002685,74323371,1.85,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9831,0.9275,1,4,90,0,1,0,2,0,2,0,0,76.66,172,51
78460000,2026-01-16T20:55:41.290804,4806730,1000205,3803935,1002794,1360049,0.2685724846905749,0.74332859,0.4822609354026066,10002.05,28037.3,38039.35,11396.82,36670.48,48067.3,1394.76,8633.18,10027.94,0.2685724846905749,743328.59,0.007433285899999999,13600.49,0.0,0.0,0.4822609354026066,1000205,2803730,3803935,1002794,74332859,1.85,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9745,0.9267,0,1,90,0,1,0,3,0,5,0,0,62.04,166,74
78470000,2026-01-16T20:55:43.741456,4807331,1000336,3804421,1002909,1360200,0.2685696534327192,0.74342343,0.482276007192707,10003.36,28040.85,38044.21,11398.26,36675.05,48073.31,1394.9,8634.19,10029.09,0.2685696534327192,743423.43,0.0074342343,13602.0,0.0,0.0,0.482276007192707,1000336,2804085,3804421,1002909,74342343,1.81,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9765999999999999,0.9274,1,0,93,0,2,0,1,0,3,0,0,39.71,133,33
78480000,2026-01-16T20:55:46.178498,4807932,1000468,3804908,1003024,1360352,0.26856694996042013,0.74351826,0.4822954692341498,10004.68,28044.4,38049.08,11399.69,36679.63,48079.32,1395.01,8635.23,10030.24,0.26856694996042013,743518.26,0.0074351826,13603.52,0.0,0.0,0.4822954692341498,1000468,2804440,3804908,1003024,74351826,1.78,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9812000000000001,0.9301999999999999,0,2,95,1,1,0,0,0,1,0,0,52.81,180,62
78490000,2026-01-16T20:55:48.617210,4808551,1000597,3805402,1003148,1360519,0.26856558755557447,0.74361263,0.4823120565810652,10005.97,28048.05,38054.02,11401.16,36684.35,48085.51,1395.18,8636.3,10031.48,0.26856558755557447,743612.63,0.0074361263,13605.19,0.0,0.0,0.4823120565810652,1000597,2804805,3805402,1003148,74361263,2.03,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9823999999999999,0.9305,0,4,92,0,0,0,1,0,3,0,0,48.47,134,50
78500000,2026-01-16T20:55:51.076990,4809110,1000720,3805859,1003250,1360649,0.26856041510177847,0.74370795,0.4823281871356853,10007.2,28051.39,38058.59,11402.5,36688.6,48091.1,1395.29,8637.21,10032.5,0.26856041510177847,743707.95,0.0074370795,13606.49,0.0,0.0,0.4823281871356853,1000720,2805139,3805859,1003250,74370795,1.77,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9752,0.9306,0,6,88,0,0,0,2,0,4,0,0,72.26,164,69
78510000,2026-01-16T20:55:53.518157,4809677,1000844,3806325,1003351,1360784,0.2685552760018738,0.74380234,0.4823423138701149,10008.44,28054.81,38063.25,11403.87,36692.9,48096.77,1395.42,8638.09,10033.51,0.2685552760018738,743802.34,0.0074380234,13607.84,0.0,0.0,0.4823423138701149,1000844,2805481,3806325,1003351,74380234,1.81,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9858,0.9326000000000001,0,3,93,0,0,0,1,0,3,0,0,30.74,129,34
78520000,2026-01-16T20:55:55.942591,4810291,1000977,3806806,1003484,1360956,0.26855777079558224,0.74389769,0.48235833847382126,10009.77,28058.29,38068.06,11405.3,36697.61,48102.91,1395.53,8639.31,10034.84,0.26855777079558224,743897.69,0.007438976900000001,13609.56,0.0,0.0,0.48235833847382126,1000977,2805829,3806806,1003484,74389769,1.75,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9819,0.9328,1,4,91,0,1,0,0,0,3,0,0,18.82,122,26
78530000,2026-01-16T20:55:58.370024,4810913,1001104,3807296,1003616,1361139,0.26855772526425514,0.74399158,0.48237895777920364,10011.04,28061.92,38072.96,11406.8,36702.33,48109.13,1395.75,8640.41,10036.16,0.26855772526425514,743991.58,0.0074399157999999995,13611.39,0.0,0.0,0.48237895777920364,1001104,2806192,3807296,1003616,74399158,1.77,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9859,0.9307,0,6,90,0,0,0,1,0,3,0,0,33.22,104,52
78540000,2026-01-16T20:56:00.822794,4811511,1001228,3807766,1003744,1361307,0.26856036685640483,0.74408683,0.48239945380982496,10012.28,28065.38,38077.66,11408.23,36706.88,48115.11,1395.94,8641.5,10037.44,0.26856036685640483,744086.83,0.0074408682999999995,13613.07,0.0,0.0,0.48239945380982496,1001228,2806538,3807766,1003744,74408683,1.76,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9809,0.9314,0,4,86,0,0,0,4,0,6,0,0,67.49,140,69
78550000,2026-01-16T20:56:03.264394,4812102,1001355,3808234,1003867,1361473,0.2685594610167221,0.74418215,0.48241452688831754,10013.55,28068.79,38082.34,11409.62,36711.4,48121.02,1396.06,8642.61,10038.67,0.2685594610167221,744182.15,0.0074418215,13614.73,0.0,0.0,0.48241452688831754,1001355,2806879,3808234,1003867,74418215,1.74,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9792000000000001,0.9298000000000001,0,4,92,0,0,0,1,0,3,0,0,57.66,137,54
78560000,2026-01-16T20:56:05.730018,4812689,1001485,3808714,1003974,1361612,0.268554017475632,0.74427614,0.4824267721925481,10014.85,28072.29,38087.14,11411.01,36715.88,48126.89,1396.15,8643.59,10039.74,0.268554017475632,744276.14,0.0074427614,13616.12,0.0,0.0,0.4824267721925481,1001485,2807229,3808714,1003974,74427614,1.72,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9832,0.9316,0,5,91,0,0,0,1,0,3,0,0,23.28,98,36
78570000,2026-01-16T20:56:08.182287,4813291,1001611,3809198,1004092,1361768,0.2685518367789813,0.74437125,0.48244517624198013,10016.11,28075.87,38091.98,11412.48,36720.43,48132.91,1396.36,8644.56,10040.92,0.2685518367789813,744371.25,0.0074437125000000005,13617.68,0.0,0.0,0.48244517624198013,1001611,2807587,3809198,1004092,74437125,1.8,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9799,0.9288,0,5,89,0,0,0,2,0,4,0,0,31.86,127,46
78580000,2026-01-16T20:56:10.639041,4813872,1001739,3809672,1004199,1361906,0.26854750661192583,0.74446644,0.48245918973765844,10017.39,28079.33,38096.72,11413.89,36724.83,48138.72,1396.49,8645.5,10041.99,0.26854750661192583,744466.44,0.007444664399999999,13619.06,0.0,0.0,0.48245918973765844,1001739,2807933,3809672,1004199,74446644,1.8,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9775,0.9318,0,1,94,0,0,0,1,0,4,0,0,56.02,165,66
78590000,2026-01-16T20:56:13.095385,4814443,1001861,3810134,1004309,1362052,0.26854461153995624,0.74456158,0.4824747912843563,10018.61,28082.73,38101.34,11415.26,36729.17,48144.43,1396.65,8646.44,10043.09,0.26854461153995624,744561.58,0.0074456158,13620.52,0.0,0.0,0.4824747912843563,1001861,2808273,3810134,1004309,74456158,1.91,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9788,0.9337000000000001,0,4,90,0,0,1,3,0,2,0,0,72.83,174,72
78600000,2026-01-16T20:56:15.551701,4815036,1001988,3810611,1004425,1362205,0.26854276707718255,0.74465647,0.48248985565159763,10019.88,28086.23,38106.11,11416.67,36733.69,48150.36,1396.79,8647.46,10044.25,0.26854276707718255,744656.47,0.0074465647,13622.05,0.0,0.0,0.48248985565159763,1001988,2808623,3810611,1004425,74465647,1.9,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9828,0.9323999999999999,0,5,88,0,1,1,2,0,3,0,0,66.11,174,80
78610000,2026-01-16T20:56:17.994763,4815675,1002124,3811127,1004547,1362372,0.2685399317379342,0.7447506,0.4825085108465399,10021.24,28090.03,38111.27,11418.22,36738.53,48156.75,1396.97,8648.5,10045.47,0.2685399317379342,744750.6,0.0074475060000000004,13623.72,0.0,0.0,0.4825085108465399,1002124,2809003,3811127,1004547,74475060,1.71,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9772,0.9311,0,3,94,0,0,0,1,0,2,0,0,46.23,148,37
78620000,2026-01-16T20:56:20.444641,4816246,1002248,3811590,1004655,1362510,0.2685366841253959,0.74484572,0.48252279283184557,10022.48,28093.42,38115.9,11419.58,36742.88,48162.46,1397.1,8649.45,10046.55,0.2685366841253959,744845.72,0.0074484572,13625.1,0.0,0.0,0.48252279283184557,1002248,2809342,3811590,1004655,74484572,1.85,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9881,0.9334,0,7,85,0,2,0,2,0,4,0,0,42.15,120,64
78630000,2026-01-16T20:56:22.888833,4816828,1002371,3812061,1004766,1362658,0.26853338863107473,0.74494066,0.48253771638620535,10023.71,28096.9,38120.61,11420.97,36747.31,48168.28,1397.25,8650.41,10047.66,0.26853338863107473,744940.66,0.007449406600000001,13626.58,0.0,0.0,0.48253771638620535,1002371,2809690,3812061,1004766,74494066,1.84,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9799,0.9334,0,3,86,0,2,0,6,0,3,0,0,120.98,172,91
78640000,2026-01-16T20:56:25.309878,4817444,1002496,3812560,1004883,1362833,0.2685294343651372,0.7450351,0.48255509880546377,10024.96,28100.64,38125.6,11422.45,36751.99,48174.44,1397.48,8651.35,10048.83,0.2685294343651372,745035.1,0.007450350999999999,13628.33,0.0,0.0,0.48255509880546377,1002496,2810064,3812560,1004883,74503510,1.78,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9704999999999999,0.9323999999999999,0,1,95,0,0,0,2,0,2,0,0,38.18,156,34
78650000,2026-01-16T20:56:27.738308,4818043,1002618,3813033,1005010,1363007,0.2685306096075838,0.7451301,0.48257402586499265,10026.18,28104.15,38130.33,11423.87,36756.56,48180.43,1397.69,8652.41,10050.1,0.2685306096075838,745130.1,0.0074513010000000005,13630.07,0.0,0.0,0.48257402586499265,1002618,2810415,3813033,1005010,74513010,1.85,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9786,0.9306,0,3,90,1,2,0,2,0,2,0,0,60.06,181,49
78660000,2026-01-16T20:56:30.173127,4818630,1002748,3813512,1005117,1363144,0.26852653098259355,0.74522478,0.48258741973334607,10027.48,28107.64,38135.12,11425.31,36760.99,48186.3,1397.82,8653.35,10051.17,0.26852653098259355,745224.78,0.007452247800000001,13631.44,0.0,0.0,0.48258741973334607,1002748,2810764,3813512,1005117,74522478,1.83,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9778999999999999,0.9327,0,2,94,0,0,0,1,0,3,0,0,65.61,165,78
78670000,2026-01-16T20:56:32.604850,4819234,1002880,3813987,1005246,1363307,0.26852835449779333,0.74531944,0.48260736302151314,10028.8,28111.07,38139.87,11426.76,36765.58,48192.34,1397.95,8654.51,10052.46,0.26852835449779333,745319.44,0.007453194399999999,13633.07,0.0,0.0,0.48260736302151314,1002880,2811107,3813987,1005246,74531944,1.76,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9806999999999999,0.9328,0,4,91,0,1,0,2,0,2,0,0,41.75,135,44
78680000,2026-01-16T20:56:35.040699,4819853,1003011,3814478,1005374,1363479,0.26852928840301504,0.74541371,0.48262412424395046,10030.11,28114.67,38144.78,11428.23,36770.3,48198.53,1398.11,8655.63,10053.74,0.26852928840301504,745413.71,0.0074541371,13634.79,0.0,0.0,0.48262412424395046,1003011,2811467,3814478,1005374,74541371,1.78,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.987,0.9315000000000001,0,13,82,0,0,0,3,0,2,0,0,22.59,79,58
78690000,2026-01-16T20:56:37.488148,4820421,1003133,3814923,1005497,1363636,0.26853155682337115,0.74550949,0.4826398787603555,10031.33,28117.9,38149.23,11429.61,36774.6,48204.21,1398.27,8656.7,10054.97,0.26853155682337115,745509.49,0.0074550949,13636.36,0.0,0.0,0.4826398787603555,1003133,2811790,3814923,1005497,74550949,1.79,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9851000000000001,0.9328,0,6,88,0,0,0,2,0,4,0,0,56.69,158,58
78700000,2026-01-16T20:56:39.953645,4821025,1003263,3815410,1005614,1363789,0.2685286977875496,0.74560418,0.48265708702107263,10032.63,28121.47,38154.1,11431.06,36779.19,48210.25,1398.43,8657.71,10056.14,0.2685286977875496,745604.18,0.0074560417999999995,13637.89,0.0,0.0,0.48265708702107263,1003263,2812147,3815410,1005614,74560418,1.67,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9742999999999999,0.9334,0,5,88,0,2,0,2,0,3,0,0,78.78,179,60
78710000,2026-01-16T20:56:42.423987,4821631,1003396,3815897,1005733,1363940,0.2685274280572141,0.74569878,0.48267324228497616,10033.96,28125.01,38158.97,11432.54,36783.77,48216.31,1398.57,8658.76,10057.33,0.2685274280572141,745698.78,0.0074569878,13639.4,0.0,0.0,0.48267324228497616,1003396,2812501,3815897,1005733,74569878,1.75,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9849,0.9326000000000001,0,2,92,0,0,0,2,0,4,0,0,33.39,152,38
78720000,2026-01-16T20:56:44.874382,4822265,1003523,3816392,1005872,1364132,0.268529995863975,0.74579347,0.48268961543784633,10035.23,28128.69,38163.92,11434.07,36788.58,48222.65,1398.83,8659.89,10058.72,0.268529995863975,745793.47,0.007457934699999999,13641.32,0.0,0.0,0.48268961543784633,1003523,2812869,3816392,1005872,74579347,1.88,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9801000000000001,0.9326000000000001,0,6,86,0,0,0,3,0,5,0,0,67.1,156,65
78730000,2026-01-16T20:56:47.354070,4822862,1003652,3816858,1006004,1364308,0.2685341762047605,0.7458887,0.48270725699975453,10036.52,28132.06,38168.58,11435.48,36793.14,48228.62,1398.96,8661.08,10060.04,0.2685341762047605,745888.7,0.007458887,13643.08,0.0,0.0,0.48270725699975453,1003652,2813206,3816858,1006004,74588870,1.77,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9858,0.9329999999999999,0,2,95,0,0,1,1,0,1,0,0,57.78,174,47
78740000,2026-01-16T20:56:49.830542,4823446,1003785,3817330,1006115,1364444,0.268532557666447,0.74598328,0.48272497153998356,10037.85,28135.45,38173.3,11436.89,36797.57,48234.46,1399.03,8662.12,10061.15,0.268532557666447,745983.28,0.0074598328,13644.44,0.0,0.0,0.48272497153998356,1003785,2813545,3817330,1006115,74598328,1.63,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9837,0.9364,0,2,95,0,0,0,1,0,2,0,0,43.11,142,39
78750000,2026-01-16T20:56:52.296796,4824019,1003911,3817785,1006233,1364586,0.26853387269358,0.74607868,0.4827423539759995,10039.11,28138.74,38177.85,11438.3,36801.89,48240.19,1399.18,8663.15,10062.33,0.26853387269358,746078.68,0.0074607868,13645.86,0.0,0.0,0.4827423539759995,1003911,2813874,3817785,1006233,74607868,1.76,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9854999999999999,0.9356,0,2,91,0,0,0,2,0,5,0,0,42.91,159,50
78760000,2026-01-16T20:56:54.748504,4824630,1004039,3818268,1006361,1364757,0.2685344419202004,0.74617338,0.4827576084404884,10040.39,28142.29,38182.68,11439.72,36806.58,48246.3,1399.32,8664.29,10063.61,0.2685344419202004,746173.38,0.0074617338,13647.57,0.0,0.0,0.4827576084404884,1004039,2814229,3818268,1006361,74617338,1.79,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9787,0.9361,0,3,88,0,2,0,4,0,3,0,0,45.07,108,64
78770000,2026-01-16T20:56:57.219709,4825224,1004169,3818736,1006487,1364921,0.2685364593235386,0.74626879,0.48277403391208895,10041.69,28145.67,38187.36,11441.13,36811.11,48252.24,1399.44,8665.43,10064.87,0.2685364593235386,746268.79,0.0074626879,13649.21,0.0,0.0,0.48277403391208895,1004169,2814567,3818736,1006487,74626879,1.89,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.978,0.9358,1,2,93,0,1,0,1,0,2,0,0,37.72,178,33
78780000,2026-01-16T20:56:59.686714,4825835,1004295,3819216,1006618,1365091,0.2685389157178103,0.74636352,0.4827917589065055,10042.95,28149.21,38192.16,11442.61,36815.74,48258.35,1399.65,8666.53,10066.18,0.2685389157178103,746363.52,0.007463635200000001,13650.91,0.0,0.0,0.4827917589065055,1004295,2814921,3819216,1006618,74636352,1.81,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9795,0.9356,0,2,90,0,1,0,3,0,4,0,0,58.41,157,69
78790000,2026-01-16T20:57:02.130120,4826457,1004426,3819708,1006748,1365260,0.26853938608204636,0.74645823,0.48280581843755344,10044.26,28152.82,38197.08,11444.11,36820.46,48264.57,1399.84,8667.64,10067.48,0.26853938608204636,746458.23,0.0074645823,13652.6,0.0,0.0,0.48280581843755344,1004426,2815282,3819708,1006748,74645823,1.77,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9803000000000001,0.9340999999999999,0,3,87,0,0,0,3,0,7,0,0,65.6,149,73
78800000,2026-01-16T20:57:04.593179,4827039,1004549,3820171,1006867,1365427,0.268539774472672,0.74655348,0.4828256311763361,10045.49,28156.22,38201.71,11445.49,36824.9,48270.39,1399.99,8668.68,10068.67,0.268539774472672,746553.48,0.0074655348,13654.27,0.0,0.0,0.4828256311763361,1004549,2815622,3820171,1006867,74655348,1.7,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.982,0.9336,2,5,89,0,0,0,1,0,3,0,0,60.53,172,64
78810000,2026-01-16T20:57:07.052601,4827605,1004670,3820624,1006980,1365574,0.2685389306530641,0.74664837,0.48283902695102654,10046.7,28159.54,38206.24,11446.84,36829.21,48276.05,1400.13,8669.67,10069.8,0.2685389306530641,746648.37,0.007466483699999999,13655.74,0.0,0.0,0.48283902695102654,1004670,2815954,3820624,1006980,74664837,1.71,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9771,0.9340999999999999,0,3,90,0,1,0,2,0,4,0,0,78.3,148,63
78820000,2026-01-16T20:57:09.506643,4828189,1004797,3821092,1007096,1365723,0.2685391004080917,0.74674345,0.48285548182316596,10047.97,28162.95,38210.92,11448.28,36833.61,48281.89,1400.3,8670.66,10070.96,0.2685391004080917,746743.45,0.0074674345,13657.23,0.0,0.0,0.48285548182316596,1004797,2816295,3821092,1007096,74674345,1.54,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9764,0.9338,0,5,88,0,0,0,3,0,4,0,0,46.61,155,57
78830000,2026-01-16T20:57:11.965368,4828803,1004928,3821581,1007221,1365889,0.268539978574339,0.74683791,0.4828713497281227,10049.28,28166.53,38215.81,11449.74,36838.29,48288.03,1400.45,8671.76,10072.21,0.268539978574339,746837.91,0.0074683791,13658.89,0.0,0.0,0.4828713497281227,1004928,2816653,3821581,1007221,74683791,1.81,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9789,0.9331,0,5,87,0,0,0,4,0,4,0,0,56.01,128,68
78840000,2026-01-16T20:57:14.426844,4829450,1005065,3822100,1007349,1366061,0.26853934207884317,0.7469325,0.48288860760059477,10050.65,28170.35,38221.0,11451.26,36843.24,48294.5,1400.6,8672.89,10073.49,0.26853934207884317,746932.5,0.007469325,13660.61,0.0,0.0,0.48288860760059477,1005065,2817035,3822100,1007349,74693250,1.76,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9803999999999999,0.9340999999999999,0,3,89,0,0,0,4,0,4,0,0,44.98,146,48
78850000,2026-01-16T20:57:16.882566,4830058,1005197,3822591,1007466,1366215,0.2685383657887758,0.7470274,0.4829007111109905,10051.97,28173.94,38225.91,11452.73,36847.85,48300.58,1400.75,8673.91,10074.66,0.2685383657887758,747027.4,0.007470274,13662.15,0.0,0.0,0.4829007111109905,1005197,2817394,3822591,1007466,74702740,1.78,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9797,0.9338,1,3,90,0,0,0,2,0,4,0,0,40.88,140,41
78860000,2026-01-16T20:57:19.348208,4830640,1005315,3823054,1007585,1366382,0.2685386180708933,0.74712181,0.48291698063159644,10053.15,28177.39,38230.54,11454.1,36852.3,48306.4,1400.94,8674.91,10075.85,0.2685386180708933,747121.81,0.0074712180999999996,13663.82,0.0,0.0,0.48291698063159644,1005315,2817739,3823054,1007585,74712181,1.95,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9856,0.9342999999999999,0,3,91,0,0,0,3,0,3,0,0,39.54,109,69
78870000,2026-01-16T20:57:21.799152,4831255,1005445,3823539,1007715,1366555,0.2685391115198281,0.74721711,0.48293226100617714,10054.45,28180.94,38235.39,11455.51,36857.04,48312.55,1401.05,8676.1,10077.15,0.2685391115198281,747217.11,0.0074721711,13665.55,0.0,0.0,0.48293226100617714,1005445,2818094,3823539,1007715,74721711,1.75,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.987,0.9349,0,6,87,0,0,0,3,0,4,0,0,82.71,146,77
