tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_current_retry_count,nodes_max_retry_count,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_avg_busy_ratio,nodes_avg_collision_ratio,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
3330000,2026-01-19T19:08:04.968683,304488,37779,207521,96966,165325,0.5518982185976932,0.3118703,0.34495940093715916,75.558,339.484,415.042,116.668,492.308,608.976,41.108,152.824,193.932,0.5518982185976932,6237.406,0.0006237406,330.65,0.0,0.0,0.34495940093715916,37779,169742,207521,96966,3118703,1.838,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99174,0.98046,0,35,452,0,3,0,6,0,4,0,0,84.262,167,410
3340000,2026-01-19T19:08:20.301010,305419,37889,208154,97264,165841,0.5518201970763568,0.3128011,0.3449363915406824,75.778,340.53,416.308,117.02,493.818,610.838,41.24,153.288,194.528,0.5518201970763568,6256.022,0.0006256022,331.682,0.0,0.0,0.3449363915406824,37889,170265,208154,97264,3128011,1.768,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9940399999999999,0.9806,0,58,429,0,1,0,9,0,3,0,0,58.564,135,385
3350000,2026-01-19T19:08:35.243316,306344,38006,208775,97568,166342,0.551730829414432,0.3137441,0.34491953368050104,76.012,341.538,417.55,117.354,495.334,612.688,41.342,153.794,195.136,0.551730829414432,6274.882,0.0006274882,332.684,0.0,0.0,0.34491953368050104,38006,170769,208775,97568,3137441,1.82,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98878,0.98046,0,11,467,0,5,0,10,0,7,0,0,130.018,171,479
3360000,2026-01-19T19:08:50.403017,307224,38118,209365,97859,166836,0.5516042001234674,0.3146867,0.344884571004584,76.236,342.494,418.73,117.674,496.774,614.448,41.438,154.28,195.718,0.5516042001234674,6293.734,0.0006293733999999999,333.672,0.0,0.0,0.344884571004584,38118,171247,209365,97859,3146867,1.79,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99218,0.98102,0,45,437,1,3,0,7,0,7,0,0,96.228,181,487
3370000,2026-01-19T19:09:06.034580,308130,38229,209982,98147,167323,0.5514113145638161,0.3156242,0.34482745163634565,76.458,343.506,419.964,118.034,498.226,616.26,41.574,154.72,196.294,0.5514113145638161,6312.484,0.0006312484000000001,334.646,0.0,0.0,0.34482745163634565,38229,171753,209982,98147,3156242,1.744,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9916,0.9808600000000001,1,24,454,0,4,0,11,0,6,0,0,105.416,161,489
3380000,2026-01-19T19:09:22.263866,308995,38339,210572,98423,167800,0.5513282728874567,0.3165663,0.3448003852045399,76.678,344.466,421.144,118.37,499.62,617.99,41.692,155.154,196.846,0.5513282728874567,6331.326,0.0006331326,335.6,0.0,0.0,0.3448003852045399,38339,172233,210572,98423,3165663,1.876,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9932000000000001,0.9810800000000001,1,34,458,0,2,0,3,0,2,0,0,45.366,118,429
3390000,2026-01-19T19:09:38.335415,309953,38457,211214,98738,168329,0.5513725243218014,0.3174987,0.344811265376627,76.914,345.514,422.428,118.72,501.186,619.906,41.804,155.672,197.476,0.5513725243218014,6349.974,0.0006349974,336.658,0.0,0.0,0.344811265376627,38457,172757,211214,98738,3174987,1.794,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99126,0.98064,0,39,447,0,3,0,6,0,5,0,0,100.724,140,449
3400000,2026-01-19T19:09:53.067422,310869,38572,211836,99032,168821,0.5513419540639449,0.3184396,0.34478853079899546,77.144,346.528,423.672,119.082,502.656,621.738,41.938,156.126,198.064,0.5513419540639449,6368.792,0.0006368792,337.642,0.0,0.0,0.34478853079899546,38572,173264,211836,99032,3184396,1.806,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9929399999999999,0.98046,0,21,464,0,3,0,6,0,6,0,0,100.37,179,378
3410000,2026-01-19T19:10:07.751399,311795,38686,212461,99333,169333,0.5512463589569865,0.3193731,0.3447559414151275,77.372,347.55,424.922,119.434,504.156,623.59,42.06,156.606,198.666,0.5512463589569865,6387.462,0.0006387462,338.666,0.0,0.0,0.3447559414151275,38686,173775,212461,99333,3193731,1.678,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98988,0.98052,0,44,442,0,3,0,5,0,6,0,0,73.74,143,415
3420000,2026-01-19T19:10:22.775192,312693,38799,213075,99617,169828,0.5510378733949198,0.320312,0.3447046271371729,77.598,348.552,426.15,119.77,505.616,625.386,42.17,157.064,199.234,0.5510378733949198,6406.24,0.000640624,339.656,0.0,0.0,0.3447046271371729,38799,174276,213075,99617,3203120,1.89,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99114,0.98064,0,29,465,0,1,0,2,0,3,0,0,86.086,170,368
3430000,2026-01-19T19:10:37.223372,313570,38911,213673,99896,170290,0.5509048905280526,0.3212502,0.3446664840890137,77.822,349.524,427.346,120.094,507.046,627.14,42.27,157.522,199.792,0.5509048905280526,6425.004,0.0006425004,340.58,0.0,0.0,0.3446664840890137,38911,174762,213673,99896,3212502,1.796,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98914,0.9809399999999999,0,26,458,0,4,0,7,0,5,0,0,119.262,173,465
3440000,2026-01-19T19:10:51.887033,314473,39027,214290,100182,170778,0.5506421013817095,0.32218,0.34458332740557873,78.054,350.526,428.58,120.442,508.504,628.946,42.386,157.978,200.364,0.5506421013817095,6443.6,0.0006443600000000001,341.556,0.0,0.0,0.34458332740557873,39027,175263,214290,100182,3221800,1.828,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9931,0.98062,0,26,463,0,3,0,4,0,4,0,0,63.512,125,439
3450000,2026-01-19T19:11:07.086959,315352,39142,214894,100457,171236,0.5505166257092762,0.3231211,0.3445415488512846,78.284,351.504,429.788,120.8,509.904,630.704,42.514,158.4,200.914,0.5505166257092762,6462.422,0.0006462422,342.472,0.0,0.0,0.3445415488512846,39142,175752,214894,100457,3231211,1.956,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99122,0.981,0,31,457,0,3,0,6,0,3,0,0,102.886,143,465
3460000,2026-01-19T19:11:21.822786,316286,39257,215525,100760,171749,0.5504117020694431,0.3240612,0.34450767134872673,78.514,352.536,431.05,121.154,511.418,632.572,42.64,158.88,201.52,0.5504117020694431,6481.224,0.0006481224,343.498,0.0,0.0,0.34450767134872673,39257,176268,215525,100760,3240612,1.846,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99202,0.981,1,14,471,0,2,0,9,0,3,0,0,97.138,176,407
3470000,2026-01-19T19:11:36.618274,317181,39363,216133,101047,172242,0.5502481349722953,0.3250002,0.34446002575498913,78.726,353.54,432.266,121.504,512.858,634.362,42.776,159.318,202.094,0.5502481349722953,6500.004,0.0006500004,344.484,0.0,0.0,0.34446002575498913,39363,176770,216133,101047,3250002,1.896,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99084,0.98092,0,31,456,0,2,0,5,0,6,0,0,106.348,171,488
3480000,2026-01-19T19:11:51.190892,318103,39481,216760,101342,172734,0.5501769151170035,0.3259371,0.34443428806661297,78.962,354.558,433.52,121.856,514.35,636.206,42.894,159.79,202.684,0.5501769151170035,6518.742,0.0006518742,345.468,0.0,0.0,0.34443428806661297,39481,177279,216760,101342,3259371,1.778,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99086,0.98084,1,43,437,0,5,0,8,0,6,0,0,79.416,135,438
3490000,2026-01-19T19:12:05.896947,318973,39593,217355,101617,173208,0.5499964163639978,0.3268759,0.3443681302717138,79.186,355.524,434.71,122.194,515.752,637.946,43.006,160.228,203.234,0.5499964163639978,6537.518,0.0006537518,346.416,0.0,0.0,0.3443681302717138,39593,177762,217355,101617,3268759,1.918,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9902799999999999,0.9808600000000001,0,24,467,0,0,0,4,0,5,0,0,51.14,151,408
3500000,2026-01-19T19:12:20.714029,319878,39705,217971,101906,173698,0.5499852028251329,0.3278136,0.34436352263116826,79.41,356.532,435.942,122.538,517.218,639.756,43.126,160.686,203.812,0.5499852028251329,6556.272,0.0006556272,347.396,0.0,0.0,0.34436352263116826,39705,178266,217971,101906,3278136,1.93,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99238,0.98092,0,33,455,0,1,0,5,0,6,0,0,87.112,158,455
3510000,2026-01-19T19:12:36.343227,320806,39817,218602,102203,174205,0.5498706569060879,0.3287521,0.3443342310123452,79.634,357.57,437.204,122.888,518.724,641.612,43.252,161.154,204.406,0.5498706569060879,6575.042,0.0006575042,348.41,0.0,0.0,0.3443342310123452,39817,178785,218602,102203,3287521,1.87,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9920399999999999,0.98084,0,33,449,0,5,0,7,0,6,0,0,115.416,164,488
3520000,2026-01-19T19:12:51.480436,321708,39927,219214,102494,174709,0.5497777564359844,0.3296894,0.3443024413026902,79.854,358.574,438.428,123.228,520.188,643.416,43.374,161.614,204.988,0.5497777564359844,6593.788,0.0006593788,349.418,0.0,0.0,0.3443024413026902,39927,179287,219214,102494,3296894,1.848,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99144,0.98072,0,35,451,0,4,0,6,1,3,0,0,70.696,124,451
3530000,2026-01-19T19:13:06.398913,322616,40044,219833,102782,175189,0.549752062308834,0.3306274,0.34428434249805145,80.088,359.578,439.666,123.584,521.648,645.232,43.494,162.07,205.564,0.549752062308834,6612.548,0.0006612548000000001,350.378,0.0,0.0,0.34428434249805145,40044,179789,219833,102782,3306274,1.896,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99,0.98036,0,31,453,0,4,0,7,0,5,0,0,108.468,168,489
3540000,2026-01-19T19:13:21.464806,323544,40159,220472,103071,175692,0.5496474056289137,0.331549,0.344245195979308,80.318,360.626,440.944,123.948,523.14,647.088,43.628,162.514,206.142,0.5496474056289137,6630.98,0.000663098,351.384,0.0,0.0,0.344245195979308,40159,180313,220472,103071,3315490,1.852,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9927,0.98014,1,50,436,0,1,0,5,0,7,0,0,37.978,100,313
3550000,2026-01-19T19:13:36.442140,324478,40273,221108,103369,176204,0.5494219741319681,0.3324907,0.3441782761330949,80.546,361.67,442.216,124.306,524.65,648.956,43.76,162.978,206.738,0.5494219741319681,6649.814,0.0006649814000000001,352.408,0.0,0.0,0.3441782761330949,40273,180835,221108,103369,3324907,1.894,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9910599999999999,0.9799,1,15,470,0,2,0,8,0,4,0,0,55.272,179,208
3560000,2026-01-19T19:13:51.245842,325397,40389,221737,103659,176699,0.5491866763448549,0.3334258,0.3441046331961227,80.778,362.696,443.474,124.66,526.134,650.794,43.88,163.438,207.318,0.5491866763448549,6668.516,0.0006668516,353.398,0.0,0.0,0.3441046331961227,40389,181348,221737,103659,3334258,1.854,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99234,0.98,1,44,443,0,3,0,5,0,4,0,0,75.11,157,412
3570000,2026-01-19T19:14:05.762149,326284,40501,222339,103944,177179,0.5491254078169204,0.3343681,0.3440774409494002,81.002,363.676,444.678,124.994,527.574,652.568,43.992,163.896,207.888,0.5491254078169204,6687.362,0.0006687362,354.358,0.0,0.0,0.3440774409494002,40501,181838,222339,103944,3343681,1.834,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99338,0.9803,1,43,442,0,5,0,6,0,3,0,0,89.112,178,472
3580000,2026-01-19T19:14:19.935771,327179,40614,222945,104233,177665,0.5491128741501019,0.3353071,0.34406906709394935,81.228,364.662,445.89,125.348,529.01,654.358,44.118,164.348,208.466,0.5491128741501019,6706.142,0.0006706142,355.33,0.0,0.0,0.34406906709394935,40614,182331,222945,104233,3353071,1.802,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99102,0.98022,0,28,462,0,0,0,8,0,2,0,0,48.788,164,247
3590000,2026-01-19T19:14:35.832724,328101,40720,223569,104531,178180,0.5490950814083755,0.3362401,0.3440675325104023,81.44,365.698,447.138,125.7,530.502,656.202,44.258,164.804,209.062,0.5490950814083755,6724.802,0.0006724802,356.36,0.0,0.0,0.3440675325104023,40720,182849,223569,104531,3362401,1.98,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9916799999999999,0.98026,0,24,463,0,3,0,6,0,4,0,0,81.178,127,433
3600000,2026-01-19T19:14:50.891541,328965,40830,224155,104809,178655,0.5489980349971957,0.3371851,0.3440442633353045,81.66,366.65,448.31,126.02,531.91,657.93,44.358,165.26,209.618,0.5489980349971957,6743.702,0.0006743702,357.31,0.0,0.0,0.3440442633353045,40830,183325,224155,104809,3371851,1.786,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9850599999999999,0.98078,0,30,459,0,2,0,4,0,5,0,0,82.69,157,469
3610000,2026-01-19T19:15:05.998048,329883,40940,224772,105110,179173,0.5489812318717545,0.338111,0.344033708212393,81.88,367.664,449.544,126.348,533.418,659.766,44.466,165.754,210.22,0.5489812318717545,6762.22,0.000676222,358.346,0.0,0.0,0.344033708212393,40940,183832,224772,105110,3381110,1.92,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9917999999999999,0.9808,0,31,456,0,3,0,5,0,5,0,0,75.194,156,464
3620000,2026-01-19T19:15:20.259276,330804,41056,225402,105401,179660,0.5487581526187455,0.3390469,0.34396260483562235,82.112,368.692,450.804,126.706,534.902,661.608,44.592,166.21,210.802,0.5487581526187455,6780.938,0.0006780938,359.32,0.0,0.0,0.34396260483562235,41056,184346,225402,105401,3390469,1.904,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99258,0.98112,0,27,455,0,4,0,10,0,4,0,0,124.586,164,455
3630000,2026-01-19T19:15:35.054850,331692,41168,226010,105681,180148,0.5486938892047497,0.3399857,0.34393862298249955,82.336,369.684,452.02,127.034,536.35,663.384,44.698,166.664,211.362,0.5486938892047497,6799.714,0.0006799714,360.296,0.0,0.0,0.34393862298249955,41168,184842,226010,105681,3399857,1.814,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99364,0.98162,3,22,467,0,1,0,3,0,4,0,0,47.328,121,237
3640000,2026-01-19T19:15:49.547889,332651,41283,226659,105991,180674,0.5486053518491144,0.3409203,0.34392028187471224,82.566,370.752,453.318,127.398,537.904,665.302,44.832,167.15,211.982,0.5486053518491144,6818.406,0.0006818406000000001,361.348,0.0,0.0,0.34392028187471224,41283,185376,226659,105991,3409203,1.926,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9923200000000001,0.98132,0,33,455,0,1,0,5,0,6,0,0,90.098,170,464
3650000,2026-01-19T19:16:03.948487,333589,41396,227296,106292,181198,0.5485083319083464,0.3418476,0.34388546451951374,82.792,371.8,454.592,127.742,539.436,667.178,44.948,167.636,212.584,0.5485083319083464,6836.952,0.0006836952,362.396,0.0,0.0,0.34388546451951374,41396,185900,227296,106292,3418476,1.902,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99472,0.98076,0,44,446,0,2,0,5,0,3,0,0,58.046,105,417
3660000,2026-01-19T19:16:19.628557,334511,41515,227926,106585,181686,0.5482988959664064,0.3427928,0.34382817237677754,83.03,372.822,455.852,128.09,540.932,669.022,45.06,168.11,213.17,0.5482988959664064,6855.856,0.0006855856,363.372,0.0,0.0,0.34382817237677754,41515,186411,227926,106585,3427928,1.988,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99252,0.9800399999999999,0,34,450,0,3,1,8,0,4,0,0,122.406,174,437
3670000,2026-01-19T19:16:34.172928,335383,41634,228520,106862,182155,0.5482335465952319,0.3437308,0.3437971876226629,83.268,373.772,457.04,128.416,542.35,670.766,45.146,168.578,213.724,0.5482335465952319,6874.616,0.0006874616,364.31,0.0,0.0,0.3437971876226629,41634,186886,228520,106862,3437308,1.852,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99046,0.98008,0,39,455,0,0,0,2,0,4,0,0,45.786,136,227
3680000,2026-01-19T19:16:48.110956,336324,41750,229167,107156,182651,0.5479706401909256,0.3446668,0.343726060114271,83.5,374.834,458.334,128.792,543.856,672.648,45.29,169.022,214.312,0.5479706401909256,6893.336,0.0006893336,365.302,0.0,0.0,0.343726060114271,41750,187417,229167,107156,3446668,1.786,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9917,0.9800800000000001,0,42,444,0,2,0,6,0,6,0,0,83.256,169,457
3690000,2026-01-19T19:17:02.215673,337247,41860,229790,107456,183163,0.5479156693043026,0.3456038,0.34371165554703537,83.72,375.86,459.58,129.154,545.34,674.494,45.432,169.48,214.912,0.5479156693043026,6912.076,0.0006912076,366.326,0.0,0.0,0.34371165554703537,41860,187930,229790,107456,3456038,1.796,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99024,0.97952,0,15,473,0,3,0,5,0,4,0,0,120.626,169,451
3700000,2026-01-19T19:17:17.702146,338228,41975,230463,107764,183693,0.5476874815057319,0.3465336,0.34364519539713434,83.95,376.976,460.926,129.552,546.904,676.456,45.6,169.928,215.528,0.5476874815057319,6930.672,0.0006930672,367.386,0.0,0.0,0.34364519539713434,41975,188488,230463,107764,3465336,1.952,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9919399999999999,0.9789,0,37,450,0,0,0,5,0,8,0,0,73.736,146,421
3710000,2026-01-19T19:17:33.302680,339201,42095,231132,108069,184215,0.5474700336580125,0.3474678,0.34358177716296584,84.19,378.074,462.264,129.938,548.464,678.402,45.748,170.39,216.138,0.5474700336580125,6949.356,0.0006949356,368.43,0.0,0.0,0.34358177716296584,42095,189037,231132,108069,3474678,1.794,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99152,0.9789800000000001,0,31,456,0,2,1,7,0,3,0,0,103.702,175,457
3720000,2026-01-19T19:17:48.784071,340144,42210,231770,108373,184724,0.5472641820338796,0.3484015,0.34353082241536087,84.42,379.12,463.54,130.308,549.98,680.288,45.886,170.86,216.746,0.5472641820338796,6968.03,0.000696803,369.448,0.0,0.0,0.34353082241536087,42210,189560,231770,108373,3484015,1.862,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99218,0.97844,0,50,431,0,7,0,9,0,3,0,0,102.886,166,489
3730000,2026-01-19T19:18:03.024118,341099,42326,232418,108681,185250,0.5470387306288901,0.3493353,0.34346718770775325,84.652,380.184,464.836,130.678,551.52,682.198,46.026,171.336,217.362,0.5470387306288901,6986.706,0.0006986706000000001,370.5,0.0,0.0,0.34346718770775325,42326,190092,232418,108681,3493353,1.782,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99066,0.97874,0,27,456,1,2,0,8,0,6,0,0,82.64,181,475
3740000,2026-01-19T19:18:17.802914,342009,42436,233034,108974,185752,0.5468605415109837,0.3502704,0.34341071840010684,84.872,381.196,466.068,131.014,553.004,684.018,46.14,171.808,217.948,0.5468605415109837,7005.408,0.0007005408,371.504,0.0,0.0,0.34341071840010684,42436,190598,233034,108974,3502704,1.998,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99302,0.9792799999999999,0,28,454,0,2,0,9,0,7,0,0,100.436,151,469
3750000,2026-01-19T19:18:33.127882,342921,42546,233657,109263,186251,0.5467834274453538,0.3512078,0.3433889221704481,85.092,382.222,467.314,131.364,554.478,685.842,46.27,172.256,218.526,0.5467834274453538,7024.156,0.0007024156000000001,372.502,0.0,0.0,0.3433889221704481,42546,191111,233657,109263,3512078,1.782,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9936,0.9795799999999999,0,34,450,0,4,0,7,0,5,0,0,101.596,140,475
3760000,2026-01-19T19:18:48.090785,343843,42660,234284,109558,186752,0.5466065791778364,0.3521408,0.3433349258252288,85.32,383.248,468.568,131.72,555.966,687.686,46.398,172.718,219.116,0.5466065791778364,7042.816,0.0007042816,373.504,0.0,0.0,0.3433349258252288,42660,191624,234284,109558,3521408,2.016,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99286,0.9798600000000001,0,31,456,0,2,0,6,0,5,0,0,55.992,132,401
3770000,2026-01-19T19:19:02.699293,344745,42772,234904,109840,187248,0.5465028551328249,0.3530745,0.3432986428555528,85.544,384.264,469.808,132.06,557.43,689.49,46.514,173.166,219.68,0.5465028551328249,7061.49,0.000706149,374.496,0.0,0.0,0.3432986428555528,42772,192132,234904,109840,3530745,1.926,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99022,0.98014,0,36,461,0,0,0,1,0,2,0,0,32.114,96,274
3780000,2026-01-19T19:19:16.883725,345672,42884,235531,110140,187745,0.5465198616594175,0.3540191,0.3432990526955616,85.768,385.294,471.062,132.424,558.92,691.344,46.654,173.626,220.28,0.5465198616594175,7080.382,0.0007080382,375.49,0.0,0.0,0.3432990526955616,42884,192647,235531,110140,3540191,1.894,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99266,0.97996,0,42,442,0,2,0,6,0,8,0,0,91.536,172,485
3790000,2026-01-19T19:19:30.698767,346593,42992,236159,110433,188257,0.5464851178956576,0.3549446,0.3432749235173782,85.984,386.334,472.318,132.792,560.394,693.186,46.806,174.06,220.866,0.5464851178956576,7098.892,0.0007098892,376.514,0.0,0.0,0.3432749235173782,42992,193167,236159,110433,3549446,1.88,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9943,0.9793,0,35,456,0,0,0,6,0,3,0,0,16.968,95,112
3800000,2026-01-19T19:19:45.707230,347463,43112,236755,110707,188703,0.546278033506447,0.3558911,0.3432111290035049,86.224,387.286,473.51,133.138,561.788,694.926,46.912,174.502,221.414,0.546278033506447,7117.822,0.0007117822000000001,377.406,0.0,0.0,0.3432111290035049,43112,193643,236755,110707,3558911,1.89,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9923,0.97936,1,31,459,0,0,0,5,0,4,0,0,55.126,151,437
