tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_current_retry_count,nodes_max_retry_count,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_avg_busy_ratio,nodes_avg_collision_ratio,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav,cluster_0_send_probability,cluster_0_n_nodes,cluster_0_avg_packet_sent,cluster_0_avg_packet_loss,cluster_0_avg_packet_loss_pct,cluster_0_total_throughput,cluster_0_avg_throughput_per_node,cluster_0_avg_timeout_retry,cluster_0_avg_cw_enters,cluster_0_avg_cw_increase,cluster_0_cw_increase_ratio,cluster_0_avg_epsilon,cluster_0_avg_retry_count,cluster_0_avg_busy_ratio,cluster_0_avg_collision_ratio,cluster_1_send_probability,cluster_1_n_nodes,cluster_1_avg_packet_sent,cluster_1_avg_packet_loss,cluster_1_avg_packet_loss_pct,cluster_1_total_throughput,cluster_1_avg_throughput_per_node,cluster_1_avg_timeout_retry,cluster_1_avg_cw_enters,cluster_1_avg_cw_increase,cluster_1_cw_increase_ratio,cluster_1_avg_epsilon,cluster_1_avg_retry_count,cluster_1_avg_busy_ratio,cluster_1_avg_collision_ratio,cluster_2_send_probability,cluster_2_n_nodes,cluster_2_avg_packet_sent,cluster_2_avg_packet_loss,cluster_2_avg_packet_loss_pct,cluster_2_total_throughput,cluster_2_avg_throughput_per_node,cluster_2_avg_timeout_retry,cluster_2_avg_cw_enters,cluster_2_avg_cw_increase,cluster_2_cw_increase_ratio,cluster_2_avg_epsilon,cluster_2_avg_retry_count,cluster_2_avg_busy_ratio,cluster_2_avg_collision_ratio,cluster_throughput_variance,cluster_throughput_max_min_ratio,jain_fairness_index
81370000,2026-01-18T20:53:39.309650,4135629,941337,3669688,465940,647176,0.1284212407289227,0.70333016,0.31651129149137824,9413.37,27283.51,36696.88,9810.15,31546.14,41356.29,396.78,4262.62,4659.4,0.1284212407289227,703330.16,0.007033301600000001,6471.76,0.0,0.0,0.31651129149137824,941337,2728351,3669688,465940,70333016,1.84,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9940000000000001,0.9097,0,6,91,0,2,0,1,0,0,0,0,66.27,141,47,N/A,34,40803.617647058825,5347.617647058823,0.13434268552742687,28327361,833157.6764705882,8099.529411764706,0.0,0.0,0,0.00999837585282919,1.6470588235294117,0.9917647058823529,0.8947058823529412,N/A,33,30889.515151515152,3944.3333333333335,0.12801720598045307,15896016,481697.45454545453,4049.5454545454545,0.0,0.0,0,0.00999837585282919,2.121212121212121,0.9948484848484848,0.933939393939394,N/A,33,38273.06060606061,4665.393939393939,0.12272439295772133,26109639,791201.1818181818,7216.878787878788,0.0,0.0,0,0.00999837585282919,1.7575757575757576,0.9954545454545455,0.9009090909090909,29308302684937.56,1.7820415505369396,0.9493763888169203
81380000,2026-01-18T20:53:42.351067,4136125,941450,3670130,465995,647250,0.12842136201724252,0.70341726,0.31653715646315783,9414.5,27286.8,36701.3,9811.34,31549.91,41361.25,396.84,4263.11,4659.95,0.12842136201724252,703417.26,0.0070341726,6472.5,0.0,0.0,0.31653715646315783,941450,2728680,3670130,465995,70341726,1.79,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9915,0.9102,0,2,93,1,1,0,1,0,2,0,0,95.62,180,86,N/A,34,40807.85294117647,5348.205882352941,0.13434379391227602,28330611,833253.2647058824,8100.35294117647,0.0,0.0,0,0.00999837585282919,1.7941176470588236,0.9891176470588237,0.8970588235294118,N/A,33,30893.81818181818,3944.909090909091,0.12801823667535248,15898053,481759.1818181818,4050.151515151515,0.0,0.0,0,0.00999837585282919,1.606060606060606,0.9912121212121212,0.933939393939394,N/A,33,38277.78787878788,4665.878787878788,0.12272258783091626,26113062,791304.9090909091,7217.666666666667,0.0,0.0,0,0.00999837585282919,1.9696969696969697,0.9942424242424243,0.9,29314714540094.0,1.7820176470665936,0.9493777784681453
81390000,2026-01-18T20:53:45.322589,4136631,941565,3670579,466051,647329,0.12842107911945222,0.70350379,0.3165630362800269,9415.65,27290.14,36705.79,9812.55,31553.76,41366.31,396.89,4263.62,4660.51,0.12842107911945222,703503.79,0.0070350379,6473.29,0.0,0.0,0.3165630362800269,941565,2729014,3670579,466051,70350379,1.66,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9925,0.9079999999999999,0,7,90,0,0,0,1,0,2,0,0,65.85,129,73,N/A,34,40813.794117647056,5348.764705882353,0.13433763983621216,28334815,833376.9117647059,8101.14705882353,0.0,0.0,0,0.00999837585282919,1.5588235294117647,0.9879411764705881,0.8911764705882353,N/A,33,30896.696969696968,3945.3333333333335,0.1280201117680544,15899446,481801.3939393939,4050.6666666666665,0.0,0.0,0,0.00999837585282919,2.0303030303030303,0.9984848484848485,0.9336363636363636,N/A,33,38282.393939393936,4666.575757575758,0.12272619603540041,26116118,791397.5151515151,7218.727272727273,0.0,0.0,0,0.00999837585282919,1.393939393939394,0.9912121212121212,0.8996969696969697,29326822811061.56,1.7821259306770814,0.94936975448336
81400000,2026-01-18T20:53:48.320203,4137124,941678,3671018,466105,647405,0.12842021938300352,0.70358963,0.3165876251562943,9416.78,27293.4,36710.18,9813.72,31557.52,41371.24,396.93,4264.12,4661.05,0.12842021938300352,703589.63,0.0070358962999999995,6474.05,0.0,0.0,0.3165876251562943,941678,2729340,3671018,466105,70358963,1.7,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9945,0.9085,0,8,90,0,0,0,1,0,1,0,0,31.11,61,51,N/A,34,40818.470588235294,5349.5,0.13434098467846745,28338234,833477.4705882353,8102.14705882353,0.0,0.0,0,0.00999837585282919,1.5294117647058822,0.9908823529411764,0.8952941176470589,N/A,33,30900.272727272728,3945.5454545454545,0.12801214886845752,15901306,481857.75757575757,4051.030303030303,0.0,0.0,0,0.00999837585282919,1.5757575757575757,0.9996969696969698,0.9312121212121213,N/A,33,38287.30303030303,4667.242424242424,0.12272810747192005,26119423,791497.6666666666,7219.636363636364,0.0,0.0,0,0.00999837585282919,2.0,0.9930303030303032,0.8993939393939394,29334468372954.887,1.782132486476268,0.9493689542952561
81410000,2026-01-18T20:53:51.510938,4137648,941797,3671487,466160,647480,0.12841897275061304,0.70367644,0.3166133408314963,9417.97,27296.9,36714.87,9814.96,31561.52,41376.48,396.98,4264.62,4661.6,0.12841897275061304,703676.44,0.007036764399999999,6474.8,0.0,0.0,0.3166133408314963,941797,2729690,3671487,466160,70367644,1.57,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9928,0.9059999999999999,1,5,89,0,1,0,2,0,2,0,0,109.78,131,97,N/A,34,40823.17647058824,5350.058823529412,0.1343392372632177,28341444,833571.8823529412,8103.058823529412,0.0,0.0,0,0.00999837585282919,1.5588235294117647,0.9867647058823529,0.8938235294117647,N/A,33,30904.757575757576,3946.060606060606,0.1280104035183528,15903455,481922.8787878788,4051.4242424242425,0.0,0.0,0,0.00999837585282919,1.606060606060606,0.996969696969697,0.9275757575757576,N/A,33,38292.181818181816,4667.818181818182,0.1227278755153412,26122745,791598.3333333334,7220.575757575758,0.0,0.0,0,0.00999837585282919,1.5454545454545454,0.9948484848484848,0.896969696969697,29340009302313.56,1.7820935136421614,0.949371736264834
81420000,2026-01-18T20:53:54.608722,4138153,941915,3671939,466213,647550,0.12841844861025278,0.70376418,0.3166379623524192,9419.15,27300.24,36719.39,9816.18,31565.35,41381.53,397.02,4265.11,4662.13,0.12841844861025278,703764.18,0.007037641799999999,6475.5,0.0,0.0,0.3166379623524192,941915,2730024,3671939,466213,70376418,1.63,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9932,0.9059999999999999,0,10,87,0,0,0,1,0,2,0,0,81.58,135,61,N/A,34,40827.85294117647,5350.676470588235,0.1343406051610154,28344692,833667.4117647059,8103.911764705882,0.0,0.0,0,0.00999837585282919,1.4705882352941178,0.9944117647058824,0.8952941176470589,N/A,33,30908.0,3946.4545454545455,0.12800984368618837,15905203,481975.8484848485,4051.757575757576,0.0,0.0,0,0.00999837585282919,1.7878787878787878,0.9957575757575757,0.9293939393939393,N/A,33,38297.818181818184,4668.393939393939,0.1227254376941375,26126523,791712.8181818182,7221.484848484848,0.0,0.0,0,0.00999837585282919,1.6363636363636365,0.9893939393939394,0.8936363636363636,29348504759564.668,1.7821018694322859,0.9493698064369115
81430000,2026-01-18T20:53:57.875335,4138639,942030,3672370,466268,647616,0.12841873003947973,0.70385335,0.3166634829914143,9420.3,27303.4,36723.7,9817.35,31569.04,41386.39,397.04,4265.64,4662.68,0.12841873003947973,703853.35,0.0070385335,6476.16,0.0,0.0,0.3166634829914143,942030,2730340,3672370,466268,70385335,1.63,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9912000000000001,0.9066,0,8,87,0,0,0,2,0,3,0,0,80.1,127,96,N/A,34,40832.91176470588,5351.235294117647,0.13433693310340292,28348487,833779.0294117647,8104.64705882353,0.0,0.0,0,0.00999837585282919,1.1176470588235294,0.995,0.8961764705882352,N/A,33,30910.666666666668,3947.151515151515,0.12802081547020067,15906414,482012.54545454547,4052.212121212121,0.0,0.0,0,0.00999837585282919,1.7878787878787878,0.9924242424242424,0.9318181818181818,N/A,33,38303.0,4668.787878787879,0.12271910205805006,26130434,791831.3333333334,7222.272727272727,0.0,0.0,0,0.00999837585282919,2.0,0.9860606060606061,0.8921212121212122,29361724956504.223,1.7822047760104822,0.9493603382976616
81440000,2026-01-18T20:54:01.150374,4139118,942140,3672799,466318,647686,0.12841711341542303,0.70393822,0.31668640575484064,9421.4,27306.59,36727.99,9818.5,31572.68,41391.18,397.09,4266.09,4663.18,0.12841711341542303,703938.22,0.0070393821999999995,6476.86,0.0,0.0,0.31668640575484064,942140,2730659,3672799,466318,70393822,1.92,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9948999999999999,0.9079,0,6,90,0,0,0,2,0,2,0,0,66.39,113,78,N/A,34,40837.294117647056,5351.85294117647,0.13433682653280313,28351818,833877.0,8105.676470588235,0.0,0.0,0,0.00999837585282919,1.588235294117647,0.9938235294117647,0.898235294117647,N/A,33,30914.242424242424,3947.4545454545455,0.1280163041072428,15908328,482070.54545454547,4052.6363636363635,0.0,0.0,0,0.00999837585282919,2.1515151515151514,0.9972727272727272,0.93,N/A,33,38307.90909090909,4669.363636363636,0.12271882436024195,26133676,791929.5757575758,7222.909090909091,0.0,0.0,0,0.00999837585282919,2.0303030303030303,0.9936363636363637,0.8957575757575758,29368704337040.887,1.7821997384011694,0.9493605050486353
81450000,2026-01-18T20:54:04.305522,4139582,942245,3673215,466366,647760,0.128415674836348,0.70401859,0.3167085367893009,9422.45,27309.7,36732.15,9819.58,31576.24,41395.82,397.12,4266.54,4663.66,0.128415674836348,704018.59,0.0070401859,6477.6,0.0,0.0,0.3167085367893009,942245,2730970,3673215,466366,70401859,1.68,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9933,0.9085,0,10,86,0,1,0,2,0,1,0,0,109.82,161,94,N/A,34,40841.970588235294,5352.323529411765,0.1343329064994568,28355381,833981.7941176471,8106.5,0.0,0.0,0,0.00999837585282919,1.7352941176470589,0.9935294117647059,0.8997058823529411,N/A,33,30917.757575757576,3947.939393939394,0.1280175692257155,15910049,482122.69696969696,4053.181818181818,0.0,0.0,0,0.00999837585282919,1.7575757575757576,0.9978787878787879,0.93,N/A,33,38312.181818181816,4669.848484848485,0.12271723873347448,26136429,792013.0,7223.757575757576,0.0,0.0,0,0.00999837585282919,1.5454545454545454,0.9884848484848484,0.8960606060606061,29376542719214.223,1.7822309032486323,0.9493586527168869
81460000,2026-01-18T20:54:07.435565,4140105,942364,3673682,466422,647838,0.1284143732786268,0.70410517,0.31673419803438974,9423.64,27313.18,36736.82,9820.83,31580.22,41401.05,397.18,4267.04,4664.22,0.1284143732786268,704105.17,0.0070410517,6478.38,0.0,0.0,0.31673419803438974,942364,2731318,3673682,466422,70410517,1.9,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9914000000000001,0.9087999999999999,0,2,95,0,0,0,1,0,2,0,0,69.47,115,62,N/A,34,40847.5,5352.970588235294,0.134330981173455,28358944,834086.5882352941,8107.441176470588,0.0,0.0,0,0.00999837585282919,1.6764705882352942,0.9899999999999999,0.8958823529411765,N/A,33,30921.666666666668,3948.3636363636365,0.12801487081524673,15911744,482174.0606060606,4053.6363636363635,0.0,0.0,0,0.00999837585282919,1.9090909090909092,0.9936363636363637,0.9327272727272727,N/A,33,38316.72727272727,4670.454545454545,0.12271797669885054,26139829,792116.0303030303,7224.69696969697,0.0,0.0,0,0.00999837585282919,2.121212121212121,0.9906060606060605,0.8981818181818182,29385664665605.56,1.7822649735943463,0.9493555504451259
81470000,2026-01-18T20:54:10.549909,4140611,942481,3674137,466473,647908,0.12841236716749901,0.70419061,0.31675719049776185,9424.81,27316.56,36741.37,9822.05,31584.06,41406.11,397.23,4267.5,4664.73,0.12841236716749901,704190.61,0.0070419061,6479.08,0.0,0.0,0.31675719049776185,942481,2731656,3674137,466473,70419061,1.8,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9934000000000001,0.9087000000000001,0,4,94,0,0,0,1,0,1,0,0,86.25,115,75,N/A,34,40851.73529411765,5353.735294117647,0.13433683620290077,28361866,834172.5294117647,8108.441176470588,0.0,0.0,0,0.00999837585282919,1.8235294117647058,0.9935294117647059,0.8961764705882352,N/A,33,30925.696969696968,3948.6969696969695,0.12800911093273987,15913689,482233.0,4054.0,0.0,0.0,0,0.00999837585282919,1.878787878787879,0.9963636363636365,0.9296969696969697,N/A,33,38322.121212121216,4670.878787878788,0.12271162500214729,26143506,792227.4545454546,7225.424242424242,0.0,0.0,0,0.00999837585282919,1.696969696969697,0.9903030303030302,0.9006060606060605,29391931951824.223,1.7822307574315421,0.9493569650260392
81480000,2026-01-18T20:54:13.691926,4141119,942596,3674592,466526,647984,0.1284100589085192,0.70427778,0.3167813126504169,9425.96,27319.96,36745.92,9823.24,31587.95,41411.19,397.27,4267.99,4665.26,0.1284100589085192,704277.78,0.0070427777999999995,6479.84,0.0,0.0,0.3167813126504169,942596,2731996,3674592,466526,70427778,1.7,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9936,0.9079999999999999,0,4,93,0,0,0,2,0,1,0,0,102.87,162,77,N/A,34,40856.58823529412,5354.470588235294,0.13433863889829764,28365399,834276.4411764706,8109.441176470588,0.0,0.0,0,0.00999837585282919,1.5,0.9861764705882353,0.8952941176470589,N/A,33,30930.484848484848,3949.060606060606,0.12800104545187616,15916086,482305.63636363635,4054.3333333333335,0.0,0.0,0,0.00999837585282919,1.8484848484848484,0.9981818181818181,0.926969696969697,N/A,33,38326.121212121216,4671.363636363636,0.12271083843629965,26146293,792311.9090909091,7226.363636363636,0.0,0.0,0,0.00999837585282919,1.7575757575757576,0.9966666666666667,0.9021212121212121,29396328986006.0,1.7821843259705936,0.9493616750919351
81490000,2026-01-18T20:54:16.849893,4141640,942712,3675056,466583,648065,0.12840897900796452,0.70436273,0.31680768452646185,9427.12,27323.44,36750.56,9824.48,31591.92,41416.4,397.35,4268.48,4665.83,0.12840897900796452,704362.73,0.007043627300000001,6480.65,0.0,0.0,0.31680768452646185,942712,2732344,3675056,466583,70436273,1.53,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9925,0.9053,0,3,92,0,0,0,2,0,3,0,0,122.88,163,92,N/A,34,40862.05882352941,5355.029411764706,0.13433295035088988,28369117,834385.7941176471,8110.441176470588,0.0,0.0,0,0.00999837585282919,1.4705882352941178,0.9876470588235293,0.8894117647058823,N/A,33,30934.030303030304,3949.6363636363635,0.12800465824398724,15917460,482347.2727272727,4054.818181818182,0.0,0.0,0,0.00999837585282919,1.4242424242424243,0.9942424242424243,0.9284848484848485,N/A,33,38331.0,4671.939393939394,0.12270981414589753,26149696,792415.0303030303,7227.30303030303,0.0,0.0,0,0.00999837585282919,1.696969696969697,0.9957575757575757,0.8984848484848484,29407582797842.89,1.7822640672569618,0.9493548706491294
81500000,2026-01-18T20:54:20.026945,4142129,942825,3675492,466636,648136,0.12840801443624741,0.70444999,0.31683180449450904,9428.25,27326.67,36754.92,9825.66,31595.63,41421.29,397.4,4268.96,4666.36,0.12840801443624741,704449.99,0.0070444999,6481.36,0.0,0.0,0.31683180449450904,942825,2732667,3675492,466636,70444999,1.76,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9956999999999999,0.9028,0,9,87,0,0,0,2,0,2,0,0,71.34,123,58,N/A,34,40866.91176470588,5355.64705882353,0.13433211056992564,28372646,834489.5882352941,8111.205882352941,0.0,0.0,0,0.00999837585282919,1.7352941176470589,0.9964705882352942,0.8879411764705882,N/A,33,30937.484848484848,3949.969696969697,0.12800126927704056,15919432,482407.0303030303,4055.242424242424,0.0,0.0,0,0.00999837585282919,2.0,0.9966666666666667,0.9272727272727274,N/A,33,38335.757575757576,4672.575757575758,0.12271114539711911,26152921,792512.7575757576,7228.242424242424,0.0,0.0,0,0.00999837585282919,1.5454545454545454,0.9939393939393939,0.8936363636363636,29414890568726.887,1.782264970257733,0.9493548363221436
81510000,2026-01-18T20:54:23.081654,4142659,942946,3675961,466697,648218,0.1284077358323588,0.70453562,0.3168594329112607,9429.46,27330.15,36759.61,9826.92,31599.67,41426.59,397.45,4269.52,4666.97,0.1284077358323588,704535.62,0.0070453562,6482.18,0.0,0.0,0.3168594329112607,942946,2733015,3675961,466697,70453562,2.08,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9925,0.903,1,5,90,0,0,0,1,0,3,0,0,87.0,132,80,N/A,34,40871.294117647056,5356.588235294118,0.13434105370955454,28375546,834574.8823529412,8112.5,0.0,0.0,0,0.00999837585282919,1.9411764705882353,0.9908823529411764,0.8858823529411765,N/A,33,30941.909090909092,3950.3939393939395,0.12799655850651873,15921213,482461.0,4055.757575757576,0.0,0.0,0,0.00999837585282919,1.9090909090909092,0.9930303030303032,0.9296969696969697,N/A,33,38341.030303030304,4673.030303030303,0.12270579776957294,26156803,792630.3939393939,7228.878787878788,0.0,0.0,0,0.00999837585282919,2.393939393939394,0.9936363636363637,0.8939393939393939,29422281513670.89,1.7822477470780649,0.9493544450925608
81520000,2026-01-18T20:54:26.220967,4143154,943062,3676406,466747,648281,0.12840641448025897,0.70462457,0.3168831188777712,9430.62,27333.44,36764.06,9828.13,31603.41,41431.54,397.5,4269.97,4667.47,0.12840641448025897,704624.57,0.0070462457,6482.81,0.0,0.0,0.3168831188777712,943062,2733344,3676406,466747,70462457,1.76,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99,0.9023,0,8,87,0,0,0,2,0,3,0,0,137.77,167,95,N/A,34,40875.67647058824,5357.058823529412,0.13433798556762652,28378815,834671.0294117647,8113.294117647059,0.0,0.0,0,0.00999837585282919,1.8235294117647058,0.9835294117647058,0.8844117647058823,N/A,33,30945.696969696968,3951.030303030303,0.12800178231545337,15923065,482517.1212121212,4056.090909090909,0.0,0.0,0,0.00999837585282919,1.9090909090909092,0.9912121212121212,0.9290909090909091,N/A,33,38346.21212121212,4673.424242424242,0.12269973097929193,26160577,792744.7575757576,7229.636363636364,0.0,0.0,0,0.00999837585282919,1.5454545454545454,0.9954545454545455,0.8939393939393939,29430326648587.56,1.7822457548217006,0.9493534397842412
81530000,2026-01-18T20:54:29.306385,4143669,943181,3676867,466802,648358,0.12840518145427202,0.70471165,0.3169083883876207,9431.81,27336.86,36768.67,9829.36,31607.33,41436.69,397.55,4270.47,4668.02,0.12840518145427202,704711.65,0.007047116500000001,6483.58,0.0,0.0,0.3169083883876207,943181,2733686,3676867,466802,70471165,1.68,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9929000000000001,0.9018,0,5,94,0,0,0,0,0,1,0,0,30.87,111,98,N/A,34,40879.970588235294,5357.735294117647,0.13434028407984466,28381603,834753.0294117647,8114.205882352941,0.0,0.0,0,0.00999837585282919,1.5294117647058822,0.9941176470588234,0.8844117647058823,N/A,33,30950.0,3951.4242424242425,0.12799712552503012,15925512,482591.2727272727,4056.5454545454545,0.0,0.0,0,0.00999837585282919,2.0606060606060606,0.9972727272727272,0.9290909090909091,N/A,33,38351.454545454544,4674.0,0.12269828316322698,26164050,792850.0,7230.575757575758,0.0,0.0,0,0.00999837585282919,1.4545454545454546,0.9872727272727272,0.8924242424242425,29433267187281.56,1.7821469727315518,0.9493605189081412
81540000,2026-01-18T20:54:32.445133,4144176,943298,3677322,466853,648427,0.12840257473545333,0.70479768,0.31693152606650365,9432.98,27340.24,36773.22,9830.58,31611.18,41441.76,397.59,4270.94,4668.53,0.12840257473545333,704797.68,0.0070479767999999995,6484.27,0.0,0.0,0.31693152606650365,943298,2734024,3677322,466853,70479768,1.95,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9948999999999999,0.9023,0,5,92,0,0,0,1,0,2,0,0,66.5,132,64,N/A,34,40884.58823529412,5358.411764705882,0.13434118121359157,28385018,834853.4705882353,8115.235294117647,0.0,0.0,0,0.00999837585282919,1.9411764705882353,0.9938235294117647,0.8811764705882353,N/A,33,30953.78787878788,3951.6666666666665,0.12798892335433293,15927215,482642.8787878788,4056.7272727272725,0.0,0.0,0,0.00999837585282919,2.121212121212121,0.999090909090909,0.9312121212121213,N/A,33,38356.69696969697,4674.606060606061,0.12269766186637072,26167535,792955.6060606061,7231.424242424242,0.0,0.0,0,0.00999837585282919,1.7878787878787878,0.9918181818181817,0.8951515151515151,29442026682722.0,1.7821708314981621,0.9493579507071502
81550000,2026-01-18T20:54:35.534739,4144713,943422,3677804,466909,648504,0.12840113252650023,0.70488303,0.31695762716161885,9434.22,27343.82,36778.04,9831.84,31615.29,41447.13,397.62,4271.47,4669.09,0.12840113252650023,704883.03,0.0070488302999999995,6485.04,0.0,0.0,0.31695762716161885,943422,2734382,3677804,466909,70488303,1.85,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9906,0.9028,0,8,88,1,1,0,0,0,2,0,0,72.02,181,98,N/A,34,40890.17647058824,5359.058823529412,0.13433743349883914,28388696,834961.6470588235,8116.205882352941,0.0,0.0,0,0.00999837585282919,2.088235294117647,0.9885294117647059,0.8835294117647059,N/A,33,30957.363636363636,3952.151515151515,0.12799040286450988,15928495,482681.6666666667,4057.090909090909,0.0,0.0,0,0.00999837585282919,1.9090909090909092,0.9924242424242424,0.9324242424242424,N/A,33,38361.969696969696,4675.151515151515,0.12269567330789895,26171112,793064.0,7232.393939393939,0.0,0.0,0,0.00999837585282919,1.5454545454545454,0.990909090909091,0.893030303030303,29453943418460.668,1.7822585247382128,0.9493501381227273
81560000,2026-01-18T20:54:38.720699,4145209,943535,3678242,466966,648580,0.1284012916309773,0.70497011,0.3169840398040141,9435.35,27347.07,36782.42,9833.05,31619.04,41452.09,397.69,4271.97,4669.66,0.1284012916309773,704970.11,0.0070497011,6485.8,0.0,0.0,0.3169840398040141,943535,2734707,3678242,466966,70497011,1.72,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9922,0.9009999999999999,0,10,86,0,1,0,2,0,1,0,0,127.29,148,97,N/A,34,40895.14705882353,5359.676470588235,0.13433532875275445,28392501,835073.5588235294,8117.176470588235,0.0,0.0,0,0.00999837585282919,1.6764705882352942,0.9885294117647059,0.8802941176470588,N/A,33,30960.78787878788,3952.6666666666665,0.127992838774857,15930036,482728.36363636365,4057.3939393939395,0.0,0.0,0,0.00999837585282919,1.7575757575757576,0.9915151515151515,0.9324242424242424,N/A,33,38366.69696969697,4675.727272727273,0.12269588805859992,26174474,793165.8787878788,7233.393939393939,0.0,0.0,0,0.00999837585282919,1.7272727272727273,0.9966666666666667,0.8909090909090909,29464576398310.89,1.7823249740301905,0.949344662116345
81570000,2026-01-18T20:54:41.924260,4145716,943653,3678694,467021,648652,0.1284006689627004,0.70505671,0.3170095563990439,9436.53,27350.41,36786.94,9834.27,31622.89,41457.16,397.73,4272.48,4670.21,0.1284006689627004,705056.71,0.0070505671,6486.52,0.0,0.0,0.3170095563990439,943653,2735041,3678694,467021,70505671,1.84,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9943,0.9013,0,6,89,0,0,0,2,0,3,0,0,117.68,152,99,N/A,34,40899.94117647059,5360.294117647059,0.1343352319079183,28396130,835180.2941176471,8118.058823529412,0.0,0.0,0,0.00999837585282919,1.5,0.9947058823529412,0.8829411764705882,N/A,33,30964.60606060606,3953.121212121212,0.12799210038816686,15931747,482780.2121212121,4057.757575757576,0.0,0.0,0,0.00999837585282919,1.9393939393939394,0.9966666666666667,0.9303030303030303,N/A,33,38371.63636363636,4676.30303030303,0.12269483935125178,26177794,793266.4848484849,7234.30303030303,0.0,0.0,0,0.00999837585282919,2.090909090909091,0.9915151515151515,0.8912121212121212,29473704145088.223,1.7823613443020405,0.9493415809377029
81580000,2026-01-18T20:54:45.194955,4146235,943767,3679155,467079,648742,0.12840040236500738,0.70514232,0.3170365892850796,9437.67,27353.88,36791.55,9835.47,31626.88,41462.35,397.79,4273.0,4670.79,0.12840040236500738,705142.32,0.0070514232,6487.42,0.0,0.0,0.3170365892850796,943767,2735388,3679155,467079,70514232,1.65,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9926,0.9002,0,2,95,0,0,0,1,0,2,0,0,109.36,164,78,N/A,34,40904.529411764706,5360.794117647059,0.13433168727300074,28399059,835266.4411764706,8119.029411764706,0.0,0.0,0,0.00999837585282919,1.4411764705882353,0.9917647058823529,0.8826470588235295,N/A,33,30968.727272727272,3953.6363636363635,0.12799120267987116,15933874,482844.6666666667,4058.3636363636365,0.0,0.0,0,0.00999837585282919,1.9090909090909092,0.9963636363636365,0.9290909090909091,N/A,33,38376.757575757576,4677.030303030303,0.12269858123584741,26181299,793372.696969697,7235.424242424242,0.0,0.0,0,0.00999837585282919,1.606060606060606,0.9896969696969696,0.8893939393939394,29478779514716.668,1.7823072405367333,0.9493449783412623
