tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
530000,2026-01-16T11:41:30.756875,45744,5548,32824,12919,24460,0.4579296261068125,0.00486935,0.3037782576715556,55.48,272.76,328.24,82.88,374.56,457.44,27.4,101.79,129.19,0.4579296261068125,4869.35,4.86935e-05,244.6,0.0,0.0,0.3037782576715556,5548,27276,32824,12919,486935,0.03,0.03,0.03,0,10,75,0,4,0,7,0,4,0,0,75.37,177,73
540000,2026-01-16T11:41:31.291419,46634,5654,33476,13158,24921,0.4572254671954816,0.00495966,0.30356991323837706,56.54,278.22,334.76,84.6,381.74,466.34,28.06,103.52,131.58,0.4572254671954816,4959.66,4.9596600000000006e-05,249.21,0.0,0.0,0.30356991323837706,5654,27822,33476,13158,495966,0.03,0.03,0.03,0,8,78,0,5,0,4,0,5,0,0,111.0,175,83
550000,2026-01-16T11:41:31.833532,47519,5763,34127,13391,25369,0.4554087799575842,0.00505175,0.30296797913910944,57.63,283.64,341.27,86.32,388.87,475.19,28.68,105.23,133.91,0.4554087799575842,5051.75,5.05175e-05,253.69,0.0,0.0,0.30296797913910944,5763,28364,34127,13391,505175,0.03,0.03,0.03,0,15,71,0,7,0,5,0,2,0,0,102.86,156,91
560000,2026-01-16T11:41:32.364675,48385,5868,34757,13627,25819,0.4548050040570637,0.00514448,0.3026673783851023,58.68,288.89,347.57,87.96,395.89,483.85,29.27,107.0,136.27,0.4548050040570637,5144.48,5.14448e-05,258.19,0.0,0.0,0.3026673783851023,5868,28889,34757,13627,514448,0.03,0.03,0.03,0,8,79,0,1,0,7,0,5,0,0,77.45,160,72
570000,2026-01-16T11:41:32.896943,49216,5979,35357,13858,26234,0.4542654295311655,0.00523799,0.30251244946807704,59.79,293.78,353.57,89.55,402.61,492.16,29.76,108.82,138.58,0.4542654295311655,5237.99,5.2379899999999996e-05,262.34,0.0,0.0,0.30251244946807704,5979,29378,35357,13858,523799,0.03,0.03,0.03,1,11,75,0,2,0,6,0,5,0,0,77.66,179,85
580000,2026-01-16T11:41:33.432056,50044,6088,35968,14075,26646,0.4538329904654099,0.00533017,0.30233930065511017,60.88,298.8,359.68,91.08,409.36,500.44,30.19,110.56,140.75,0.4538329904654099,5330.17,5.3301700000000005e-05,266.46,0.0,0.0,0.30233930065511017,6088,29880,35968,14075,533017,0.03,0.03,0.03,0,8,81,0,1,0,5,0,5,0,0,75.19,119,72
590000,2026-01-16T11:41:33.968463,50915,6201,36599,14315,27078,0.45351694185674796,0.0054241,0.30225858689016066,62.01,303.98,365.99,92.74,416.41,509.15,30.73,112.42,143.15,0.45351694185674796,5424.1,5.4241000000000005e-05,270.78,0.0,0.0,0.30225858689016066,6201,30398,36599,14315,542410,0.03,0.03,0.03,0,15,68,0,1,0,9,0,7,0,0,121.52,177,93
600000,2026-01-16T11:41:34.493679,51755,6311,37219,14535,27492,0.4529178473084014,0.00551709,0.3020372497063251,63.11,309.08,372.19,94.45,423.1,517.55,31.33,114.02,145.35,0.4529178473084014,5517.09,5.51709e-05,274.92,0.0,0.0,0.3020372497063251,6311,30908,37219,14535,551709,0.03,0.03,0.03,0,6,85,0,1,0,5,0,3,0,0,32.92,96,38
610000,2026-01-16T11:41:35.020781,52607,6417,37839,14767,27927,0.45170231029360763,0.00560874,0.30168528766343855,64.17,314.22,378.39,96.06,430.01,526.07,31.88,115.79,147.67,0.45170231029360763,5608.74,5.60874e-05,279.27,0.0,0.0,0.30168528766343855,6417,31422,37839,14767,560874,0.03,0.03,0.03,0,11,77,0,2,0,5,0,5,0,0,51.5,131,67
620000,2026-01-16T11:41:35.554724,53440,6526,38449,14990,28346,0.45085374986927235,0.00570156,0.3014072143722193,65.26,319.23,384.49,97.66,436.74,534.4,32.39,117.51,149.9,0.45085374986927235,5701.56,5.70156e-05,283.46,0.0,0.0,0.3014072143722193,6526,31923,38449,14990,570156,0.03,0.03,0.03,0,13,80,0,1,0,2,0,4,0,0,66.5,130,66
630000,2026-01-16T11:41:36.150569,54268,6642,39052,15215,28746,0.4505051336811885,0.00579567,0.30128490411256026,66.42,324.1,390.52,99.22,443.46,542.68,32.79,119.36,152.15,0.4505051336811885,5795.67,5.79567e-05,287.46,0.0,0.0,0.30128490411256026,6642,32410,39052,15215,579567,0.03,0.03,0.03,0,8,82,0,3,0,4,0,3,0,0,51.23,162,57
640000,2026-01-16T11:41:37.053800,55089,6749,39648,15440,29155,0.4499358824081397,0.00588984,0.3010823857258892,67.49,328.99,396.48,100.81,450.08,550.89,33.32,121.08,154.4,0.4499358824081397,5889.84,5.8898400000000005e-05,291.55,0.0,0.0,0.3010823857258892,6749,32899,39648,15440,588984,0.03,0.03,0.03,0,8,81,0,4,0,5,0,2,0,0,118.13,178,82
650000,2026-01-16T11:41:37.594495,55918,6856,40262,15656,29567,0.4492188895547054,0.00598024,0.30082527740341436,68.56,334.06,402.62,102.46,456.72,559.18,33.9,122.66,156.56,0.4492188895547054,5980.24,5.9802399999999995e-05,295.67,0.0,0.0,0.30082527740341436,6856,33406,40262,15656,598024,0.03,0.03,0.03,0,6,83,0,1,1,5,0,4,0,0,69.7,174,91
660000,2026-01-16T11:41:38.159046,56764,6965,40885,15878,29995,0.44847780301941675,0.00607111,0.3005316453672685,69.65,339.2,408.85,104.02,463.62,567.64,34.36,124.42,158.78,0.44847780301941675,6071.11,6.07111e-05,299.95,0.0,0.0,0.3005316453672685,6965,33920,40885,15878,607111,0.03,0.03,0.03,0,15,78,0,0,0,4,0,3,0,0,27.25,81,53
670000,2026-01-16T11:41:38.728515,57605,7077,41502,16102,30406,0.4480784664810853,0.00616445,0.30034879718418706,70.77,344.25,415.02,105.57,470.48,576.05,34.8,126.22,161.02,0.4480784664810853,6164.45,6.16445e-05,304.06,0.0,0.0,0.30034879718418706,7077,34425,41502,16102,616445,0.03,0.03,0.03,0,6,82,0,5,0,4,0,3,0,0,113.32,179,86
680000,2026-01-16T11:41:39.274730,58459,7184,42119,16339,30844,0.4478613490882015,0.00625669,0.3002977861464624,71.84,349.35,421.19,107.23,477.36,584.59,35.39,128.0,163.39,0.4478613490882015,6256.69,6.256689999999999e-05,308.44,0.0,0.0,0.3002977861464624,7184,34935,42119,16339,625669,0.03,0.03,0.03,0,14,76,0,2,0,4,0,4,0,0,64.89,171,74
690000,2026-01-16T11:41:39.804520,59340,7293,42757,16582,31290,0.4474740112079999,0.00634854,0.3001575967124295,72.93,354.64,427.57,108.96,484.44,593.4,36.02,129.8,165.82,0.4474740112079999,6348.54,6.34854e-05,312.9,0.0,0.0,0.3001575967124295,7293,35464,42757,16582,634854,0.03,0.03,0.03,0,8,79,0,1,0,8,0,4,0,0,97.84,167,81
700000,2026-01-16T11:41:40.342863,60179,7408,43370,16808,31687,0.4468934085665475,0.00644206,0.29992461463527115,74.08,359.62,433.7,110.66,491.13,601.79,36.58,131.5,168.08,0.4468934085665475,6442.06,6.44206e-05,316.87,0.0,0.0,0.29992461463527115,7408,35962,43370,16808,644206,0.03,0.03,0.03,0,13,75,0,2,0,6,0,4,0,0,91.64,177,75
710000,2026-01-16T11:41:40.875350,61051,7515,44003,17047,32133,0.4465136259419613,0.0065352,0.2998202076667804,75.15,364.88,440.03,112.38,498.13,610.51,37.23,133.24,170.47,0.4465136259419613,6535.2,6.5352e-05,321.33,0.0,0.0,0.2998202076667804,7515,36488,44003,17047,653520,0.03,0.03,0.03,0,10,81,0,4,0,3,0,2,0,0,56.55,120,77
720000,2026-01-16T11:41:41.405184,61897,7625,44624,17272,32552,0.4460800194153523,0.00662741,0.2996532779039532,76.25,369.99,446.24,114.01,504.96,618.97,37.75,134.97,172.72,0.4460800194153523,6627.41,6.62741e-05,325.52,0.0,0.0,0.2996532779039532,7625,36999,44624,17272,662741,0.03,0.03,0.03,0,9,83,0,0,0,5,0,3,0,0,28.82,103,67
730000,2026-01-16T11:41:41.932172,62735,7732,45233,17501,32977,0.44552712403442735,0.00672032,0.29946549854075166,77.32,375.01,452.33,115.59,511.76,627.35,38.26,136.75,175.01,0.44552712403442735,6720.32,6.72032e-05,329.77,0.0,0.0,0.29946549854075166,7732,37501,45233,17501,672032,0.03,0.03,0.03,0,8,83,0,1,0,5,0,3,0,0,45.08,101,58
740000,2026-01-16T11:41:42.464628,63567,7844,45846,17721,33375,0.4448722693662006,0.00681333,0.29924373157418804,78.44,380.02,458.46,117.18,518.49,635.67,38.74,138.47,177.21,0.4448722693662006,6813.33,6.81333e-05,333.75,0.0,0.0,0.29924373157418804,7844,38002,45846,17721,681333,0.03,0.03,0.03,1,6,77,1,4,0,8,0,3,0,0,76.88,181,88
750000,2026-01-16T11:41:43.015877,64422,7956,46470,17951,33804,0.44495425508608105,0.00690455,0.29921903642894315,79.56,385.14,464.7,118.86,525.36,644.22,39.29,140.22,179.51,0.44495425508608105,6904.55,6.90455e-05,338.04,0.0,0.0,0.29921903642894315,7956,38514,46470,17951,690455,0.03,0.03,0.03,0,10,79,0,3,0,5,0,3,0,0,91.43,166,76
760000,2026-01-16T11:41:43.575752,65275,8064,47095,18180,34234,0.4445618028886812,0.00699639,0.29899094463392567,80.64,390.31,470.95,120.49,532.26,652.75,39.85,141.95,181.8,0.4445618028886812,6996.39,6.99639e-05,342.34,0.0,0.0,0.29899094463392567,8064,39031,47095,18180,699639,0.03,0.03,0.03,0,6,81,0,2,0,7,1,3,0,0,80.35,124,78
770000,2026-01-16T11:41:44.149417,66134,8174,47715,18418,34663,0.4445178471182495,0.00709024,0.29898042963835175,81.74,395.41,477.15,122.21,539.13,661.34,40.46,143.72,184.18,0.4445178471182495,7090.24,7.090240000000001e-05,346.63,0.0,0.0,0.29898042963835175,8174,39541,47715,18418,709024,0.03,0.03,0.03,0,10,79,0,1,0,6,0,4,0,0,99.43,160,89
780000,2026-01-16T11:41:44.723015,67015,8280,48358,18656,35104,0.44342936573884195,0.00718265,0.29862733658408375,82.8,400.78,483.58,123.94,546.21,670.15,41.14,145.42,186.56,0.44342936573884195,7182.65,7.18265e-05,351.04,0.0,0.0,0.29862733658408375,8280,40078,48358,18656,718265,0.03,0.03,0.03,0,5,78,0,4,0,8,0,5,0,0,127.44,171,87
790000,2026-01-16T11:41:45.289645,67875,8387,48988,18886,35538,0.4430013958502508,0.00727475,0.2985162752476704,83.87,406.01,489.88,125.64,553.11,678.75,41.76,147.1,188.86,0.4430013958502508,7274.75,7.27475e-05,355.38,0.0,0.0,0.2985162752476704,8387,40601,48988,18886,727475,0.03,0.03,0.03,0,20,68,0,2,0,6,0,4,0,0,57.56,135,75
800000,2026-01-16T11:41:45.834736,68709,8501,49592,19116,35946,0.44288254449678655,0.00736887,0.29853529695493763,85.01,410.91,495.92,127.25,559.84,687.09,42.23,148.93,191.16,0.44288254449678655,7368.87,7.36887e-05,359.46,0.0,0.0,0.29853529695493763,8501,41091,49592,19116,736887,0.03,0.03,0.03,0,13,74,0,1,0,6,0,6,0,0,90.11,161,92
810000,2026-01-16T11:41:46.401110,69544,8608,50205,19339,36370,0.44248528311471835,0.00746101,0.29837731885237806,86.08,415.97,502.05,128.89,566.55,695.44,42.81,150.58,193.39,0.44248528311471835,7461.01,7.46101e-05,363.7,0.0,0.0,0.29837731885237806,8608,41597,50205,19339,746101,0.03,0.03,0.03,0,5,87,0,0,0,4,1,3,0,0,29.61,123,27
820000,2026-01-16T11:41:46.938951,70379,8717,50815,19563,36778,0.4419932807708998,0.00755327,0.2982015715177861,87.17,420.98,508.15,130.55,573.24,703.79,43.38,152.25,195.63,0.4419932807708998,7553.27,7.55327e-05,367.78,0.0,0.0,0.2982015715177861,8717,42098,50815,19563,755327,0.03,0.03,0.03,0,3,86,0,3,0,5,0,3,0,0,55.18,177,38
830000,2026-01-16T11:41:47.461207,71265,8832,51466,19798,37198,0.44107575578234914,0.00764559,0.29787218110112734,88.32,426.34,514.66,132.4,580.25,712.65,44.07,153.91,197.98,0.44107575578234914,7645.59,7.64559e-05,371.98,0.0,0.0,0.29787218110112734,8832,42634,51466,19798,764559,0.03,0.03,0.03,0,11,72,0,2,0,9,0,6,0,0,100.11,145,92
840000,2026-01-16T11:41:47.981720,72146,8946,52110,20035,37641,0.4407125458866565,0.00773799,0.29774527606850065,89.46,431.64,521.1,134.07,587.39,721.46,44.6,155.75,200.35,0.4407125458866565,7737.99,7.73799e-05,376.41,0.0,0.0,0.29774527606850065,8946,43164,52110,20035,773799,0.03,0.03,0.03,0,14,74,0,2,0,7,0,3,0,0,86.38,145,91
850000,2026-01-16T11:41:48.512008,72968,9051,52704,20263,38058,0.4404107636511684,0.00783088,0.29770155995770753,90.51,436.53,527.04,135.64,594.04,729.68,45.12,157.51,202.63,0.4404107636511684,7830.88,7.83088e-05,380.58,0.0,0.0,0.29770155995770753,9051,43653,52704,20263,783088,0.03,0.03,0.03,0,9,80,0,2,0,5,0,4,0,0,67.41,137,75
860000,2026-01-16T11:41:49.075154,73790,9158,53310,20480,38451,0.4400740179901743,0.00792446,0.2975904295904398,91.58,441.52,533.1,137.3,600.6,737.9,45.72,159.08,204.8,0.4400740179901743,7924.46,7.924459999999999e-05,384.51,0.0,0.0,0.2975904295904398,9158,44152,53310,20480,792446,0.03,0.03,0.03,0,8,73,0,4,0,10,0,5,0,0,121.26,181,84
870000,2026-01-16T11:41:49.621642,74644,9264,53933,20710,38885,0.4393313925091406,0.00801618,0.29734250374621163,92.64,446.69,539.33,138.9,607.54,746.44,46.26,160.84,207.1,0.4393313925091406,8016.18,8.01618e-05,388.85,0.0,0.0,0.29734250374621163,9264,44669,53933,20710,801618,0.03,0.03,0.03,0,9,72,0,5,0,9,0,5,0,0,131.02,176,88
880000,2026-01-16T11:41:50.180302,75470,9369,54537,20932,39303,0.4387767348226081,0.00810991,0.2971542675053012,93.69,451.68,545.37,140.54,614.16,754.7,46.85,162.47,209.32,0.4387767348226081,8109.91,8.10991e-05,393.03,0.0,0.0,0.2971542675053012,9369,45168,54537,20932,810991,0.03,0.03,0.03,1,10,79,0,1,0,6,0,3,0,0,59.31,178,91
890000,2026-01-16T11:41:50.705015,76271,9472,55114,21156,39709,0.43869744104563546,0.00820224,0.29720080172549895,94.72,456.42,551.14,142.06,620.65,762.71,47.33,164.23,211.56,0.43869744104563546,8202.24,8.20224e-05,397.09,0.0,0.0,0.29720080172549895,9472,45642,55114,21156,820224,0.03,0.03,0.03,0,5,83,0,0,0,7,0,5,0,0,29.74,101,56
900000,2026-01-16T11:41:51.265183,77081,9574,55699,21381,40119,0.4388317313503179,0.0082978,0.29720769265644104,95.74,461.25,556.99,143.61,627.2,770.81,47.87,165.94,213.81,0.4388317313503179,8297.8,8.297799999999999e-05,401.19,0.0,0.0,0.29720769265644104,9574,46125,55699,21381,829780,0.03,0.03,0.03,0,7,81,0,3,0,5,0,4,0,0,97.8,173,88
910000,2026-01-16T11:41:51.791105,77919,9679,56302,21616,40552,0.4391265969933889,0.00839112,0.2973122770010255,96.79,466.23,563.02,145.17,634.02,779.19,48.38,167.78,216.16,0.4391265969933889,8391.12,8.39112e-05,405.52,0.0,0.0,0.2973122770010255,9679,46623,56302,21616,839112,0.03,0.03,0.03,0,8,79,0,1,0,7,0,5,0,0,84.08,173,80
920000,2026-01-16T11:41:52.327338,78734,9789,56898,21835,40955,0.43890578887532206,0.00848292,0.29715251434875056,97.89,471.09,568.98,146.76,640.58,787.34,48.86,169.49,218.35,0.43890578887532206,8482.92,8.48292e-05,409.55,0.0,0.0,0.29715251434875056,9789,47109,56898,21835,848292,0.03,0.03,0.03,0,11,79,0,2,0,5,0,3,0,0,86.48,142,74
930000,2026-01-16T11:41:52.875486,79575,9895,57514,22060,41383,0.4382722434413255,0.00857433,0.29693181064534874,98.95,476.19,575.14,148.3,647.45,795.75,49.35,171.25,220.6,0.4382722434413255,8574.33,8.57433e-05,413.83,0.0,0.0,0.29693181064534874,9895,47619,57514,22060,857433,0.03,0.03,0.03,0,15,72,0,4,0,7,0,2,0,0,107.23,179,89
940000,2026-01-16T11:41:53.412084,80418,10002,58128,22289,41822,0.43827069918820344,0.00866711,0.29689299773545796,100.02,481.26,581.28,149.83,654.35,804.18,49.8,173.09,222.89,0.43827069918820344,8667.11,8.66711e-05,418.22,0.0,0.0,0.29689299773545796,10002,48126,58128,22289,866711,0.03,0.03,0.03,0,9,83,0,3,0,3,0,2,0,0,46.73,87,74
950000,2026-01-16T11:41:53.944377,81230,10107,58704,22525,42227,0.43829287607438006,0.00876184,0.2969722989210991,101.07,485.97,587.04,151.42,660.88,812.3,50.34,174.91,225.25,0.43829287607438006,8761.84,8.76184e-05,422.27,0.0,0.0,0.2969722989210991,10107,48597,58704,22525,876184,0.03,0.03,0.03,0,8,77,0,2,0,8,0,5,0,0,55.56,127,58
960000,2026-01-16T11:41:54.469437,82060,10213,59318,22741,42635,0.4378505747172412,0.00885574,0.29680526564207244,102.13,491.05,593.18,153.1,667.5,820.6,50.96,176.45,227.41,0.4378505747172412,8855.74,8.855740000000001e-05,426.35,0.0,0.0,0.29680526564207244,10213,49105,59318,22741,885574,0.03,0.03,0.03,0,11,77,0,1,0,6,0,5,0,0,55.67,114,83
970000,2026-01-16T11:41:55.007199,82922,10325,59960,22961,43061,0.4373987320827679,0.00894885,0.2965762083198207,103.25,496.35,599.6,154.76,674.46,829.22,51.5,178.11,229.61,0.4373987320827679,8948.85,8.948849999999999e-05,430.61,0.0,0.0,0.2965762083198207,10325,49635,59960,22961,894885,0.03,0.03,0.03,0,10,82,0,0,0,3,0,5,0,0,81.19,152,89
980000,2026-01-16T11:41:55.551576,83770,10437,60580,23189,43467,0.43665376537787387,0.00904176,0.29633885135567906,104.37,501.43,605.8,156.51,681.19,837.7,52.13,179.76,231.89,0.43665376537787387,9041.76,9.04176e-05,434.67,0.0,0.0,0.29633885135567906,10437,50143,60580,23189,904176,0.03,0.03,0.03,0,12,78,0,2,0,4,0,4,0,0,89.0,169,93
990000,2026-01-16T11:41:56.072313,84637,10543,61210,23427,43907,0.43647403839080334,0.00913151,0.29629514168586235,105.43,506.67,612.1,158.14,688.23,846.37,52.71,181.56,234.27,0.43647403839080334,9131.51,9.131510000000001e-05,439.07,0.0,0.0,0.29629514168586235,10543,50667,61210,23427,913151,0.03,0.03,0.03,0,8,72,0,3,1,10,0,6,0,0,48.44,174,88
1000000,2026-01-16T11:41:56.608439,85479,10647,61818,23660,44336,0.4362749225112909,0.00922477,0.2962508458290561,106.47,511.71,618.18,159.79,695.0,854.79,53.31,183.29,236.6,0.4362749225112909,9224.77,9.224770000000001e-05,443.36,0.0,0.0,0.2962508458290561,10647,51171,61818,23660,922477,0.03,0.03,0.03,0,10,72,0,5,0,9,0,4,0,0,111.18,154,92
1010000,2026-01-16T11:41:57.142326,86280,10749,62398,23881,44747,0.43587562150718384,0.00931845,0.2961419945157845,107.49,516.49,623.98,161.28,701.52,862.8,53.78,185.03,238.81,0.43587562150718384,9318.45,9.31845e-05,447.47,0.0,0.0,0.2961419945157845,10749,51649,62398,23881,931845,0.03,0.03,0.03,0,12,73,0,4,0,7,0,4,0,0,88.06,160,88
1020000,2026-01-16T11:41:57.666033,87149,10862,63031,24117,45180,0.43552206109075653,0.00941129,0.29603408774920986,108.62,521.69,630.31,162.98,708.51,871.49,54.35,186.82,241.17,0.43552206109075653,9411.29,9.411289999999999e-05,451.8,0.0,0.0,0.29603408774920986,10862,52169,63031,24117,941129,0.03,0.03,0.03,0,4,85,0,2,0,6,0,3,0,0,78.33,141,63
1030000,2026-01-16T11:41:58.196382,88008,10975,63657,24350,45616,0.43522068397602204,0.00950248,0.2959479497608633,109.75,526.82,636.57,164.53,715.55,880.08,54.78,188.72,243.5,0.43522068397602204,9502.48,9.50248e-05,456.16,0.0,0.0,0.2959479497608633,10975,52682,63657,24350,950248,0.03,0.03,0.03,0,7,80,1,3,0,3,0,6,0,0,110.28,180,78
1040000,2026-01-16T11:41:58.742438,88850,11089,64272,24577,46030,0.4350173489052427,0.00959516,0.29586852099461874,110.89,531.83,642.72,166.16,722.34,888.5,55.26,190.51,245.77,0.4350173489052427,9595.16,9.59516e-05,460.3,0.0,0.0,0.29586852099461874,11089,53183,64272,24577,959516,0.03,0.03,0.03,0,11,83,0,0,0,3,0,3,0,0,19.81,104,31
1050000,2026-01-16T11:41:59.270349,89728,11200,64916,24811,46459,0.4346708531589391,0.00968863,0.29572050937029226,112.0,537.16,649.16,167.9,729.38,897.28,55.89,192.22,248.11,0.4346708531589391,9688.63,9.68863e-05,464.59,0.0,0.0,0.29572050937029226,11200,53716,64916,24811,968863,0.03,0.03,0.03,0,7,78,0,4,0,7,0,4,0,0,87.57,164,75
1060000,2026-01-16T11:41:59.795727,90573,11304,65533,25039,46888,0.43458114584477364,0.00978133,0.29566748455880115,113.04,542.29,655.33,169.61,736.12,905.73,56.56,193.83,250.39,0.43458114584477364,9781.33,9.78133e-05,468.88,0.0,0.0,0.29566748455880115,11304,54229,65533,25039,978133,0.03,0.03,0.03,0,7,85,0,1,0,3,0,4,0,0,68.49,146,72
1070000,2026-01-16T11:42:00.324760,91398,11408,66128,25269,47297,0.4343612929574652,0.00987578,0.2956273562390126,114.08,547.2,661.28,171.26,742.72,913.98,57.17,195.52,252.69,0.4343612929574652,9875.78,9.87578e-05,472.97,0.0,0.0,0.2956273562390126,11408,54720,66128,25269,987578,0.03,0.03,0.03,0,9,80,0,1,0,6,0,4,0,0,65.74,152,63
1080000,2026-01-16T11:42:00.855418,92251,11519,66752,25498,47718,0.4343529614620354,0.00996949,0.2956123361472651,115.19,552.33,667.52,172.94,749.57,922.51,57.75,197.23,254.98,0.4343529614620354,9969.49,9.969489999999999e-05,477.18,0.0,0.0,0.2956123361472651,11519,55233,66752,25498,996949,0.03,0.03,0.03,0,7,81,0,3,0,6,0,3,0,0,112.34,178,87
1090000,2026-01-16T11:42:01.380611,93106,11628,67383,25722,48135,0.43391807615609823,0.01006235,0.29544336297019413,116.28,557.55,673.83,174.67,756.39,931.06,58.38,198.84,257.22,0.43391807615609823,10062.35,0.0001006235,481.35,0.0,0.0,0.29544336297019413,11628,55755,67383,25722,1006235,0.03,0.03,0.03,0,5,82,0,3,0,7,0,3,0,0,97.7,136,88
1100000,2026-01-16T11:42:01.901378,93945,11735,67991,25953,48557,0.4335990906864556,0.01015574,0.2953448025929544,117.35,562.56,679.91,176.19,763.26,939.45,58.84,200.69,259.53,0.4335990906864556,10155.74,0.0001015574,485.57,0.0,0.0,0.2953448025929544,11735,56256,67991,25953,1015574,0.03,0.03,0.03,0,5,76,0,4,0,10,0,5,0,0,126.18,176,86
1110000,2026-01-16T11:42:02.424027,94816,11851,68636,26179,48984,0.4330372726815156,0.01024741,0.2951096785016351,118.51,567.85,686.36,177.86,770.3,948.16,59.35,202.44,261.79,0.4330372726815156,10247.41,0.0001024741,489.84,0.0,0.0,0.2951096785016351,11851,56785,68636,26179,1024741,0.03,0.03,0.03,1,13,73,0,3,0,8,0,2,0,0,82.9,138,74
1120000,2026-01-16T11:42:02.943478,95697,11965,69280,26416,49420,0.43286809214650085,0.01034086,0.29506078546243336,119.65,573.15,692.8,179.54,777.43,956.97,59.88,204.28,264.16,0.43286809214650085,10340.86,0.0001034086,494.2,0.0,0.0,0.29506078546243336,11965,57315,69280,26416,1034086,0.03,0.03,0.03,0,7,79,0,4,0,6,0,4,0,0,134.45,168,94
1130000,2026-01-16T11:42:03.467018,96552,12074,69905,26646,49838,0.43270137668946157,0.01043408,0.2950019495137852,120.74,578.31,699.05,181.26,784.26,965.52,60.51,205.95,266.46,0.43270137668946157,10434.08,0.0001043408,498.38,0.0,0.0,0.2950019495137852,12074,57831,69905,26646,1043408,0.03,0.03,0.03,0,12,74,0,1,0,7,0,6,0,0,72.28,118,91
1140000,2026-01-16T11:42:03.993170,97389,12185,70518,26870,50242,0.4325993675495586,0.01052909,0.29497359317396477,121.85,583.33,705.18,182.9,790.99,973.89,61.04,207.66,268.7,0.4325993675495586,10529.09,0.0001052909,502.42,0.0,0.0,0.29497359317396477,12185,58333,70518,26870,1052909,0.03,0.03,0.03,0,7,76,0,1,0,8,0,8,0,0,112.43,171,93
1150000,2026-01-16T11:42:04.518210,98259,12292,71152,27106,50691,0.4323067097893677,0.01062074,0.2948766897535318,122.92,588.6,711.52,184.53,798.06,982.59,61.6,209.46,271.06,0.4323067097893677,10620.74,0.0001062074,506.91,0.0,0.0,0.2948766897535318,12292,58860,71152,27106,1062074,0.03,0.03,0.03,0,6,80,0,3,0,6,0,5,0,0,99.64,171,92
1160000,2026-01-16T11:42:05.040069,99115,12403,71770,27344,51126,0.4321076447956716,0.01071415,0.29485194603391746,124.03,593.67,717.7,186.19,804.96,991.15,62.15,211.29,273.44,0.4321076447956716,10714.15,0.0001071415,511.26,0.0,0.0,0.29485194603391746,12403,59367,71770,27344,1071415,0.03,0.03,0.03,0,12,81,0,0,0,4,0,3,0,0,66.64,157,84
1170000,2026-01-16T11:42:05.563374,99978,12517,72394,27583,51549,0.43216367874956996,0.01080814,0.29488739900357464,125.17,598.77,723.94,187.85,811.93,999.78,62.67,213.16,275.83,0.43216367874956996,10808.14,0.00010808140000000001,515.49,0.0,0.0,0.29488739900357464,12517,59877,72394,27583,1080814,0.03,0.03,0.03,0,6,81,0,3,0,7,0,3,0,0,116.05,169,84
1180000,2026-01-16T11:42:06.084285,100844,12625,73027,27816,51983,0.43189684343950924,0.01090056,0.2948105671350727,126.25,604.02,730.27,189.61,818.83,1008.44,63.36,214.8,278.16,0.43189684343950924,10900.56,0.0001090056,519.83,0.0,0.0,0.2948105671350727,12625,60402,73027,27816,1090056,0.03,0.03,0.03,0,16,73,0,2,0,5,0,4,0,0,65.49,120,78
1190000,2026-01-16T11:42:06.606561,101722,12736,73674,28047,52423,0.4317275687397564,0.01099274,0.2947302108678953,127.36,609.38,736.74,191.26,825.96,1017.22,63.89,216.58,280.47,0.4317275687397564,10992.74,0.0001099274,524.23,0.0,0.0,0.2947302108678953,12736,60938,73674,28047,1099274,0.03,0.03,0.03,0,16,72,0,3,0,6,0,3,0,0,107.09,169,83
1200000,2026-01-16T11:42:07.136557,102587,12850,74311,28276,52847,0.43163172180508097,0.011085,0.2947054344298701,128.5,614.61,743.11,192.94,832.93,1025.87,64.44,218.32,282.76,0.43163172180508097,11085.0,0.00011085,528.47,0.0,0.0,0.2947054344298701,12850,61461,74311,28276,1108500,0.03,0.03,0.03,0,7,80,0,4,0,5,1,3,0,0,60.72,124,78
