tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav,cluster_0_send_probability,cluster_0_n_nodes,cluster_0_avg_packet_sent,cluster_0_avg_packet_loss,cluster_0_avg_packet_loss_pct,cluster_0_total_throughput,cluster_0_avg_throughput_per_node,cluster_0_avg_timeout_retry,cluster_0_avg_cw_enters,cluster_0_avg_cw_increase,cluster_0_cw_increase_ratio,cluster_0_avg_epsilon,cluster_1_send_probability,cluster_1_n_nodes,cluster_1_avg_packet_sent,cluster_1_avg_packet_loss,cluster_1_avg_packet_loss_pct,cluster_1_total_throughput,cluster_1_avg_throughput_per_node,cluster_1_avg_timeout_retry,cluster_1_avg_cw_enters,cluster_1_avg_cw_increase,cluster_1_cw_increase_ratio,cluster_1_avg_epsilon,cluster_2_send_probability,cluster_2_n_nodes,cluster_2_avg_packet_sent,cluster_2_avg_packet_loss,cluster_2_avg_packet_loss_pct,cluster_2_total_throughput,cluster_2_avg_throughput_per_node,cluster_2_avg_timeout_retry,cluster_2_avg_cw_enters,cluster_2_avg_cw_increase,cluster_2_cw_increase_ratio,cluster_2_avg_epsilon,cluster_throughput_variance,cluster_throughput_max_min_ratio,jain_fairness_index
37760000,2026-01-19T10:41:01.159103,1939988,400300,1690472,249515,415448,0.17944370278179203,0.30784766,0.20280090273299847,4003.0,12901.72,16904.72,4350.86,15049.02,19399.88,347.85,2147.3,2495.15,0.17944370278179203,307847.66,0.0030784766000000003,4154.48,0.0,0.0,0.20280090273299847,400300,1290172,1690472,249515,30784766,0.03,0.03,0.03,0,1,94,0,1,0,2,0,2,0,0,138.79,161,95,N/A,34,20022.970588235294,2574.8823529411766,0.15974374831775,13381094,393561.5882352941,4621.5,0.0,0.0,0,0.03,N/A,33,15149.181818181818,2380.939393939394,0.17670684093502667,7721720,233991.51515151514,3492.878787878788,0.0,0.0,0,0.03,N/A,33,15447.515151515152,2527.212121212121,0.20247748740969165,9681952,293392.48484848486,4334.909090909091,0.0,0.0,0,0.03,5506075011318.223,1.7329162414591568,0.950308997273218
37770000,2026-01-19T10:41:01.742827,1940518,400412,1690936,249581,415556,0.1794369684202807,0.30793243,0.20282875027061237,4004.12,12905.24,16909.36,4352.06,15053.12,19405.18,347.93,2147.88,2495.81,0.1794369684202807,307932.43,0.0030793242999999997,4155.56,0.0,0.0,0.20282875027061237,400412,1290524,1690936,249581,30793243,0.03,0.03,0.03,0,13,84,0,0,0,1,0,2,0,0,101.12,163,75,N/A,34,20027.941176470587,2575.5,0.15973988057456973,13384603,393664.79411764705,4622.735294117647,0.0,0.0,0,0.03,N/A,33,15153.757575757576,2381.5757575757575,0.17669305506390495,7724153,234065.24242424243,3493.818181818182,0.0,0.0,0,0.03,N/A,33,15451.878787878788,2527.939393939394,0.20247485107223753,9684487,293469.30303030304,4335.969696969697,0.0,0.0,0,0.03,5508273556390.222,1.7328246864089822,0.9503161478859572
37780000,2026-01-19T10:41:02.319046,1941017,400517,1691372,249644,415654,0.17944034582009394,0.30801521,0.20286122253775993,4005.17,12908.55,16913.72,4353.18,15056.99,19410.17,348.0,2148.44,2496.44,0.17944034582009394,308015.21,0.0030801520999999997,4156.54,0.0,0.0,0.20286122253775993,400517,1290855,1691372,249644,30801521,0.03,0.03,0.03,0,9,84,0,1,0,4,0,2,0,0,137.79,161,99,N/A,34,20033.58823529412,2576.176470588235,0.15973594490773382,13388442,393777.70588235295,4623.85294117647,0.0,0.0,0,0.03,N/A,33,15157.454545454546,2381.939393939394,0.17667443321562665,7726000,234121.21212121213,3494.6363636363635,0.0,0.0,0,0.03,N/A,33,15455.575757575758,2528.787878787879,0.20250776239487167,9687079,293547.8484848485,4336.969696969697,0.0,0.0,0,0.03,5512129811708.223,1.7329073259125032,0.9503084861089358
37790000,2026-01-19T10:41:02.906014,1941548,400623,1691837,249711,415775,0.17943446905030164,0.30809661,0.20289492659635855,4006.23,12912.14,16918.37,4354.4,15061.08,19415.48,348.17,2148.94,2497.11,0.17943446905030164,308096.61,0.0030809661,4157.75,0.0,0.0,0.20289492659635855,400623,1291214,1691837,249711,30809661,0.03,0.03,0.03,0,4,95,0,0,0,1,0,0,0,0,23.3,104,97,N/A,34,20039.176470588234,2576.735294117647,0.15972898003235422,13392118,393885.82352941175,4625.0,0.0,0.0,0,0.03,N/A,33,15161.727272727272,2382.757575757576,0.17668016450224414,7727914,234179.21212121213,3495.878787878788,0.0,0.0,0,0.03,N/A,33,15459.636363636364,2529.4242424242425,0.20249139864715346,9689629,293625.1212121212,4338.212121212121,0.0,0.0,0,0.03,5515550832218.0,1.7329538087509773,0.950304143040978
37800000,2026-01-19T10:41:03.505256,1942091,400736,1692309,249782,415888,0.17942976347720976,0.30817988,0.2029273757583845,4007.36,12915.73,16923.09,4355.6,15065.31,19420.91,348.24,2149.58,2497.82,0.17942976347720976,308179.88,0.0030817988,4158.88,0.0,0.0,0.2029273757583845,400736,1291573,1692309,249782,30817988,0.03,0.03,0.03,1,7,89,0,1,0,1,0,1,0,0,29.93,109,97,N/A,34,20044.058823529413,2577.5,0.15973575882063207,13395116,393974.0,4626.411764705882,0.0,0.0,0,0.03,N/A,33,15165.969696969696,2383.5151515151515,0.17667637894020072,7730022,234243.0909090909,3496.787878787879,0.0,0.0,0,0.03,N/A,33,15464.666666666666,2530.030303030303,0.20247394069069274,9692850,293722.7272727273,4339.272727272727,0.0,0.0,0,0.03,5516973035686.223,1.732869065573164,0.9503174898947521
37810000,2026-01-19T10:41:04.092876,1942587,400835,1692738,249848,416007,0.17943699832138604,0.30825572,0.20296310598977807,4008.35,12919.03,16927.38,4356.66,15069.21,19425.87,348.31,2150.17,2498.48,0.17943699832138604,308255.72,0.0030825572,4160.07,0.0,0.0,0.20296310598977807,400835,1291903,1692738,249848,30825572,0.03,0.03,0.03,0,6,90,0,2,0,1,0,1,0,0,34.28,96,36,N/A,34,20049.41176470588,2578.1470588235293,0.15973093582418726,13398792,394082.1176470588,4627.764705882353,0.0,0.0,0,0.03,N/A,33,15169.818181818182,2384.151515151515,0.1766828493793868,7732011,234303.36363636365,3497.787878787879,0.0,0.0,0,0.03,N/A,33,15468.30303030303,2530.7272727272725,0.20249436316959013,9694769,293780.8787878788,4340.484848484848,0.0,0.0,0,0.03,5520512472561.556,1.732898724536217,0.950310443704678
37820000,2026-01-19T10:41:04.680868,1943081,400939,1693170,249911,416114,0.1794372415478209,0.30833474,0.20299447999562037,4009.39,12922.31,16931.7,4357.74,15073.07,19430.81,348.35,2150.76,2499.11,0.1794372415478209,308334.74,0.0030833474,4161.14,0.0,0.0,0.20299447999562037,400939,1292231,1693170,249911,30833474,0.03,0.03,0.03,0,11,85,1,1,0,0,0,2,0,0,156.62,180,97,N/A,34,20055.08823529412,2578.823529411765,0.15973027270719783,13402798,394199.9411764706,4628.970588235294,0.0,0.0,0,0.03,N/A,33,15173.060606060606,2384.757575757576,0.1766867494437309,7733411,234345.78787878787,3498.6363636363635,0.0,0.0,0,0.03,N/A,33,15472.30303030303,2531.3333333333335,0.20249188336649218,9697265,293856.51515151514,4341.636363636364,0.0,0.0,0,0.03,5525516255908.223,1.7331030253015132,0.9502918656481194
37830000,2026-01-19T10:41:05.267822,1943584,401038,1693607,249976,416230,0.17943817227111178,0.30841265,0.20302569998272563,4010.38,12925.69,16936.07,4358.85,15076.99,19435.84,348.46,2151.3,2499.76,0.17943817227111178,308412.65,0.0030841265,4162.3,0.0,0.0,0.20302569998272563,401038,1292569,1693607,249976,30841265,0.03,0.03,0.03,0,13,82,0,0,0,3,0,2,0,0,107.69,131,97,N/A,34,20060.117647058825,2579.470588235294,0.15973218995710928,13406116,394297.5294117647,4630.235294117647,0.0,0.0,0,0.03,N/A,33,15177.575757575758,2385.3939393939395,0.17667622844077413,7735617,234412.63636363635,3499.4848484848485,0.0,0.0,0,0.03,N/A,33,15475.848484848484,2532.0,0.2025032493946642,9699532,293925.2121212121,4343.0,0.0,0.0,0,0.03,5527809553920.223,1.7330377137337591,0.950296133091513
37840000,2026-01-19T10:41:05.864045,1944114,401147,1694070,250043,416343,0.17943827126787681,0.30849429,0.20305792285717705,4011.47,12929.23,16940.7,4360.07,15081.07,19441.14,348.59,2151.84,2500.43,0.17943827126787681,308494.29,0.0030849429,4163.43,0.0,0.0,0.20305792285717705,401147,1292923,1694070,250043,30849429,0.03,0.03,0.03,0,5,92,0,0,0,2,0,1,0,0,46.08,72,64,N/A,34,20066.117647058825,2580.1470588235293,0.15973541259268892,13409944,394410.1176470588,4631.5,0.0,0.0,0,0.03,N/A,33,15181.242424242424,2385.939393939394,0.176673854485318,7737426,234467.45454545456,3500.242424242424,0.0,0.0,0,0.03,N/A,33,15480.030303030304,2532.787878787879,0.20250260304911408,9702059,294001.7878787879,4344.363636363636,0.0,0.0,0,0.03,5531739384248.667,1.7331272699732443,0.9502875681798779
37850000,2026-01-19T10:41:06.448540,1944596,401244,1694489,250106,416455,0.17943650944196143,0.30857571,0.2030880396660626,4012.44,12932.45,16944.89,4361.1,15084.86,19445.96,348.65,2152.41,2501.06,0.17943650944196143,308575.71,0.0030857571,4164.55,0.0,0.0,0.2030880396660626,401244,1293245,1694489,250106,30857571,0.03,0.03,0.03,0,8,88,0,0,0,3,0,1,0,0,94.84,137,97,N/A,34,20071.29411764706,2580.823529411765,0.15973293740149977,13413426,394512.5294117647,4632.85294117647,0.0,0.0,0,0.03,N/A,33,15184.818181818182,2386.3939393939395,0.1766652063981763,7739326,234525.0303030303,3501.090909090909,0.0,0.0,0,0.03,N/A,33,15483.818181818182,2533.5454545454545,0.20250846246682827,9704819,294085.42424242425,4345.515151515152,0.0,0.0,0,0.03,5534704380388.667,1.7331516982228168,0.9502871869924386
37860000,2026-01-19T10:41:07.036083,1945106,401350,1694934,250171,416562,0.17944010648526873,0.308657,0.20312343982471995,4013.5,12935.84,16949.34,4362.25,15088.81,19451.06,348.75,2152.96,2501.71,0.17944010648526873,308657.0,0.0030865700000000003,4165.62,0.0,0.0,0.20312343982471995,401350,1293584,1694934,250171,30865700,0.03,0.03,0.03,0,6,88,0,2,0,2,0,2,0,0,117.2,122,98,N/A,34,20077.08823529412,2581.5882352941176,0.1597432213660137,13417291,394626.20588235295,4634.0,0.0,0.0,0,0.03,N/A,33,15188.454545454546,2386.939393939394,0.176666766614465,7741230,234582.72727272726,3501.848484848485,0.0,0.0,0,0.03,N/A,33,15487.69696969697,2534.181818181818,0.20250720678197157,9707179,294156.9393939394,4346.818181818182,0.0,0.0,0,0.03,5538617222096.223,1.7332246942669318,0.9502786869916774
37870000,2026-01-19T10:41:07.631780,1945629,401456,1695391,250237,416672,0.17943576774783834,0.30873895,0.2031578063204224,4014.56,12939.35,16953.91,4363.46,15092.83,19456.29,348.89,2153.48,2502.37,0.17943576774783834,308738.95,0.0030873895,4166.72,0.0,0.0,0.2031578063204224,401456,1293935,1695391,250237,30873895,0.03,0.03,0.03,0,8,84,0,1,0,4,0,3,0,0,136.18,172,96,N/A,34,20082.441176470587,2582.323529411765,0.15974673479521107,13420944,394733.64705882355,4635.382352941177,0.0,0.0,0,0.03,N/A,33,15192.757575757576,2387.5151515151515,0.17665026673642586,7743186,234642.0,3502.6666666666665,0.0,0.0,0,0.03,N/A,33,15491.727272727272,2534.848484848485,0.20250693907407893,9709765,294235.30303030304,4347.909090909091,0.0,0.0,0,0.03,5541913159982.89,1.7332586353989172,0.9502756645444813
37880000,2026-01-19T10:41:08.237886,1946141,401564,1695839,250302,416784,0.17944007984000837,0.30882079,0.203192782522016,4015.64,12942.75,16958.39,4364.57,15096.84,19461.41,348.93,2154.09,2503.02,0.17944007984000837,308820.79,0.0030882079000000002,4167.84,0.0,0.0,0.203192782522016,401564,1294275,1695839,250302,30882079,0.03,0.03,0.03,0,9,90,0,0,0,0,0,1,0,0,9.47,13,94,N/A,34,20088.0,2583.235294117647,0.15976441403453784,13424378,394834.64705882355,4637.0,0.0,0.0,0,0.03,N/A,33,15196.666666666666,2388.121212121212,0.17665957285206546,7745151,234701.54545454544,3503.5757575757575,0.0,0.0,0,0.03,N/A,33,15495.666666666666,2535.2727272727275,0.20249248493055727,9712550,294319.69696969696,4348.727272727273,0.0,0.0,0,0.03,5544660582701.556,1.7332622695154685,0.9502772926158431
37890000,2026-01-19T10:41:08.839716,1946658,401674,1696288,250370,416885,0.17943487399858804,0.30890607,0.2032251989812212,4016.74,12946.14,16962.88,4365.77,15100.81,19466.58,349.03,2154.67,2503.7,0.17943487399858804,308906.07,0.0030890606999999996,4168.85,0.0,0.0,0.2032251989812212,401674,1294614,1696288,250370,30890607,0.03,0.03,0.03,2,7,88,0,0,0,1,0,2,0,0,17.6,45,96,N/A,34,20093.441176470587,2584.205882352941,0.15977786676577455,13427859,394937.0294117647,4638.35294117647,0.0,0.0,0,0.03,N/A,33,15200.272727272728,2388.7272727272725,0.1766598150730669,7747130,234761.51515151514,3504.6060606060605,0.0,0.0,0,0.03,N/A,33,15500.060606060606,2535.7272727272725,0.20246260704276553,9715618,294412.6666666667,4349.363636363636,0.0,0.0,0,0.03,5547373357740.667,1.7332688363303572,0.9502802730289486
37900000,2026-01-19T10:41:09.452283,1947182,401782,1696747,250434,416995,0.17942954875903733,0.3089871,0.203256852634327,4017.82,12949.65,16967.47,4366.92,15104.9,19471.82,349.1,2155.24,2504.34,0.17942954875903733,308987.1,0.003089871,4169.95,0.0,0.0,0.203256852634327,401782,1294965,1696747,250434,30898710,0.03,0.03,0.03,0,5,91,0,1,0,2,0,1,0,0,130.23,179,97,N/A,34,20099.147058823528,2584.9411764705883,0.15977788624480055,13431400,395041.17647058825,4639.794117647059,0.0,0.0,0,0.03,N/A,33,15204.333333333334,2389.4242424242425,0.17666343396075296,7749384,234829.81818181818,3505.4242424242425,0.0,0.0,0,0.03,N/A,33,15504.030303030304,2536.212121212121,0.20244283099623236,9717926,294482.6060606061,4350.393939393939,0.0,0.0,0,0.03,5550039175410.667,1.7332216341324678,0.9502823574221895
37910000,2026-01-19T10:41:10.061606,1947705,401888,1697201,250503,417115,0.17943040255396628,0.30906522,0.20329402601065372,4018.88,12953.13,16972.01,4368.05,15109.0,19477.05,349.16,2155.87,2505.03,0.17943040255396628,309065.22,0.0030906522000000002,4171.15,0.0,0.0,0.20329402601065372,401888,1295313,1697201,250503,30906522,0.03,0.03,0.03,0,7,89,0,1,0,2,0,1,0,0,105.28,158,96,N/A,34,20104.235294117647,2585.823529411765,0.1597908684380678,13434639,395136.4411764706,4641.235294117647,0.0,0.0,0,0.03,N/A,33,15208.666666666666,2389.909090909091,0.17665717839492742,7751427,234891.72727272726,3506.5454545454545,0.0,0.0,0,0.03,N/A,33,15508.212121212122,2536.909090909091,0.2024382982263551,9720456,294559.2727272727,4351.424242424242,0.0,0.0,0,0.03,5552347688586.0,1.7331826772025332,0.9502865965864105
37920000,2026-01-19T10:41:10.658568,1948235,401999,1697667,250567,417219,0.17942900442011742,0.30914729,0.20332688514696837,4019.99,12956.68,16976.67,4369.25,15113.1,19482.35,349.25,2156.42,2505.67,0.17942900442011742,309147.29,0.0030914729000000004,4172.19,0.0,0.0,0.20332688514696837,401999,1295668,1697667,250567,30914729,0.03,0.03,0.03,0,13,82,0,0,0,2,0,3,0,0,59.09,83,98,N/A,34,20109.764705882353,2586.5588235294117,0.15979130345750128,13438103,395238.32352941175,4642.617647058823,0.0,0.0,0,0.03,N/A,33,15212.60606060606,2390.6666666666665,0.17666808375612728,7753272,234947.63636363635,3507.4848484848485,0.0,0.0,0,0.03,N/A,33,15512.69696969697,2537.3333333333335,0.20242270789407565,9723354,294647.0909090909,4352.212121212121,0.0,0.0,0,0.03,5555320746476.223,1.7332170211492646,0.9502863933755624
37930000,2026-01-19T10:41:11.248015,1948760,402104,1698125,250634,417340,0.17942322895138496,0.30922704,0.20336026979591917,4021.04,12960.21,16981.25,4370.41,15117.19,19487.6,349.36,2156.98,2506.34,0.17942322895138496,309227.04,0.0030922704,4173.4,0.0,0.0,0.20336026979591917,402104,1296021,1698125,250634,30922704,0.03,0.03,0.03,0,12,84,0,0,0,2,0,2,0,0,134.94,160,98,N/A,34,20114.764705882353,2587.235294117647,0.15978680116110475,13441227,395330.20588235295,4644.0,0.0,0.0,0,0.03,N/A,33,15217.727272727272,2391.3333333333335,0.17665766635347727,7755935,235028.33333333334,3508.5151515151515,0.0,0.0,0,0.03,N/A,33,15516.30303030303,2538.0,0.202420262605945,9725542,294713.3939393939,4353.424242424242,0.0,0.0,0,0.03,5556467986548.667,1.7330247094644295,0.9503010070326341
37940000,2026-01-19T10:41:11.854027,1949287,402212,1698586,250700,417451,0.17942346893203318,0.30930834,0.20339370523556513,4022.12,12963.74,16985.86,4371.58,15121.29,19492.87,349.45,2157.55,2507.0,0.17942346893203318,309308.34,0.0030930834,4174.51,0.0,0.0,0.20339370523556513,402212,1296374,1698586,250700,30930834,0.03,0.03,0.03,0,11,84,0,0,0,3,0,2,0,0,61.68,99,84,N/A,34,20120.29411764706,2588.0,0.15979595215998932,13444573,395428.6176470588,4645.323529411765,0.0,0.0,0,0.03,N/A,33,15221.333333333334,2391.909090909091,0.1766518673531178,7757629,235079.66666666666,3509.3939393939395,0.0,0.0,0,0.03,N/A,33,15520.969696969696,2538.6363636363635,0.20241736051850884,9728632,294807.0303030303,4354.545454545455,0.0,0.0,0,0.03,5559378044514.0,1.7330775936822964,0.9503011095573777
37950000,2026-01-19T10:41:12.449486,1949823,402323,1699051,250771,417565,0.1794245867574068,0.30939129,0.2034270348014723,4023.23,12967.28,16990.51,4372.76,15125.47,19498.23,349.52,2158.19,2507.71,0.1794245867574068,309391.29,0.0030939128999999998,4175.65,0.0,0.0,0.2034270348014723,402323,1296728,1699051,250771,30939129,0.03,0.03,0.03,0,12,82,0,0,0,3,0,3,0,0,127.8,137,96,N/A,34,20125.823529411766,2588.823529411765,0.15980375941583477,13448179,395534.67647058825,4646.764705882353,0.0,0.0,0,0.03,N/A,33,15225.333333333334,2392.5151515151515,0.17665338596402838,7759534,235137.39393939395,3510.060606060606,0.0,0.0,0,0.03,N/A,33,15525.363636363636,2539.3333333333335,0.2024111854178595,9731416,294891.3939393939,4355.848484848485,0.0,0.0,0,0.03,5562591972902.0,1.7331168340779228,0.9502991421426895
37960000,2026-01-19T10:41:13.019033,1950107,402360,1699294,250812,417709,0.17943417751096608,0.30942406,0.20345014614487894,4023.6,12969.34,16992.94,4373.14,15127.93,19501.07,349.53,2158.59,2508.12,0.17943417751096608,309424.06,0.0030942406,4177.09,0.0,0.0,0.20345014614487894,402360,1296934,1699294,250812,30942406,0.03,0.03,0.03,0,7,89,0,1,0,2,0,1,0,0,64.58,100,65,N/A,34,20129.176470588234,2588.9117647058824,0.1597955963740825,13449802,395582.4117647059,4648.323529411765,0.0,0.0,0,0.03,N/A,33,15226.60606060606,2393.3939393939395,0.17668649255783492,7760057,235153.24242424243,3511.0,0.0,0.0,0,0.03,N/A,33,15528.0,2539.6060606060605,0.2024155521202803,9732547,294925.6666666667,4357.666666666667,0.0,0.0,0,0.03,5564655522238.89,1.733209176169711,0.9502916283296542
37970000,2026-01-19T10:41:13.608331,1950611,402458,1699733,250877,417830,0.17943544163712535,0.30950097,0.20348300107437686,4024.58,12972.75,16997.33,4374.23,15131.88,19506.11,349.64,2159.13,2508.77,0.17943544163712535,309500.97,0.0030950097,4178.3,0.0,0.0,0.20348300107437686,402458,1297275,1699733,250877,30950097,0.03,0.03,0.03,0,6,90,0,1,0,2,0,1,0,0,114.98,138,97,N/A,34,20134.882352941175,2589.5882352941176,0.15979212519557448,13453264,395684.23529411765,4649.617647058823,0.0,0.0,0,0.03,N/A,33,15230.212121212122,2393.969696969697,0.17668478277167876,7761987,235211.72727272726,3512.090909090909,0.0,0.0,0,0.03,N/A,33,15531.818181818182,2540.3030303030305,0.20242466895750316,9734846,294995.3333333333,4358.909090909091,0.0,0.0,0,0.03,5567715438592.667,1.7332242375566977,0.9502891399081266
37980000,2026-01-19T10:41:14.195095,1951129,402564,1700188,250940,417935,0.17943246533027885,0.30958246,0.20351713803628194,4025.64,12976.24,17001.88,4375.4,15135.89,19511.29,349.75,2159.65,2509.4,0.17943246533027885,309582.46,0.0030958246,4179.35,0.0,0.0,0.20351713803628194,402564,1297624,1700188,250940,30958246,0.03,0.03,0.03,0,13,80,0,1,0,4,0,2,0,0,94.68,132,78,N/A,34,20140.823529411766,2590.294117647059,0.1597922710114803,13457200,395800.0,4650.85294117647,0.0,0.0,0,0.03,N/A,33,15233.818181818182,2394.4242424242425,0.176678640775806,7763686,235263.21212121213,3512.878787878788,0.0,0.0,0,0.03,N/A,33,15535.878787878788,2541.030303030303,0.20242164160715023,9737360,295071.51515151514,4360.030303030303,0.0,0.0,0,0.03,5572077816896.89,1.733351915572062,0.9502770127365883
37990000,2026-01-19T10:41:14.786668,1951478,402620,1700485,250992,418075,0.1794423650066404,0.30962876,0.20354848489381783,4026.2,12978.65,17004.85,4375.98,15138.8,19514.78,349.77,2160.15,2509.92,0.1794423650066404,309628.76,0.0030962876,4180.75,0.0,0.0,0.20354848489381783,402620,1297865,1700485,250992,30962876,0.03,0.03,0.03,0,6,89,0,1,0,3,0,1,0,0,81.84,95,96,N/A,34,20144.08823529412,2590.735294117647,0.15979931363099056,13459010,395853.23529411765,4652.529411764706,0.0,0.0,0,0.03,N/A,33,15236.636363636364,2395.212121212121,0.17670384933893693,7765132,235307.0303030303,3513.969696969697,0.0,0.0,0,0.03,N/A,33,15538.69696969697,2541.3636363636365,0.20241917603107398,9738734,295113.1515151515,4361.454545454545,0.0,0.0,0,0.03,5572867227718.223,1.7332622291546365,0.9502844507602246
38000000,2026-01-19T10:41:15.384017,1951988,402728,1700932,251055,418175,0.17944290134405055,0.30971209,0.2035811078657603,4027.28,12982.04,17009.32,4377.17,15142.71,19519.88,349.88,2160.67,2510.55,0.17944290134405055,309712.09,0.0030971209,4181.75,0.0,0.0,0.2035811078657603,402728,1298204,1700932,251055,30971209,0.03,0.03,0.03,0,10,84,0,1,0,3,0,2,0,0,145.59,167,99,N/A,34,20149.70588235294,2591.5,0.1597991309968646,13462700,395961.76470588235,4653.882352941177,0.0,0.0,0,0.03,N/A,33,15240.09090909091,2395.6666666666665,0.1766961665397287,7766675,235353.78787878787,3514.5454545454545,0.0,0.0,0,0.03,N/A,33,15543.0,2542.030303030303,0.20242867226365488,9741834,295207.0909090909,4362.515151515152,0.0,0.0,0,0.03,5576755296206.89,1.7333929899216847,0.9502769266297478
38010000,2026-01-19T10:41:15.978854,1952528,402838,1701407,251121,418290,0.17944061978653866,0.30979204,0.20361542874816416,4028.38,12985.69,17014.07,4378.36,15146.92,19525.28,349.98,2161.23,2511.21,0.17944061978653866,309792.04,0.0030979204,4182.9,0.0,0.0,0.20361542874816416,402838,1298569,1701407,251121,30979204,0.03,0.03,0.03,0,5,87,0,2,1,4,0,1,0,0,149.42,174,97,N/A,34,20155.352941176472,2592.323529411765,0.15981253493413625,13466256,396066.35294117645,4655.323529411765,0.0,0.0,0,0.03,N/A,33,15244.151515151516,2396.3636363636365,0.17670169976162342,7768589,235411.78787878787,3515.6969696969695,0.0,0.0,0,0.03,N/A,33,15547.515151515152,2542.4848484848485,0.20240241511392915,9744359,295283.6060606061,4363.363636363636,0.0,0.0,0,0.03,5579954846044.223,1.7334236629071251,0.9502742169310312
38020000,2026-01-19T10:41:16.571778,1953050,402941,1701858,251191,418415,0.17944755697825834,0.30987417,0.20365219484482014,4029.41,12989.17,17018.58,4379.53,15150.97,19530.5,350.12,2161.79,2511.91,0.17944755697825834,309874.17,0.0030987417,4184.15,0.0,0.0,0.20365219484482014,402941,1298917,1701858,251191,30987417,0.03,0.03,0.03,1,10,85,0,0,0,1,0,3,0,0,85.34,119,97,N/A,34,20160.147058823528,2592.823529411765,0.15981050622859228,13469515,396162.20588235295,4656.558823529412,0.0,0.0,0,0.03,N/A,33,15248.333333333334,2397.2727272727275,0.17671929336132045,7770878,235481.15151515152,3516.878787878788,0.0,0.0,0,0.03,N/A,33,15552.060606060606,2543.181818181818,0.20240793348879157,9747024,295364.36363636365,4364.69696969697,0.0,0.0,0,0.03,5581839546240.667,1.7333324496923,0.9502833100454116
38030000,2026-01-19T10:41:17.166094,1953572,403049,1702310,251261,418526,0.1794470764526495,0.3099586,0.20369059677100285,4030.49,12992.61,17023.1,4380.74,15154.98,19535.72,350.24,2162.37,2512.61,0.1794470764526495,309958.6,0.0030995859999999997,4185.26,0.0,0.0,0.20369059677100285,403049,1299261,1702310,251261,30995860,0.03,0.03,0.03,0,4,93,0,0,0,2,0,1,0,0,72.49,94,99,N/A,34,20166.235294117647,2593.5,0.15979802846282584,13473881,396290.6176470588,4657.735294117647,0.0,0.0,0,0.03,N/A,33,15252.0,2398.030303030303,0.1767266196714923,7772559,235532.0909090909,3518.060606060606,0.0,0.0,0,0.03,N/A,33,15555.818181818182,2543.848484848485,0.20241200692029174,9749420,295436.9696969697,4365.666666666667,0.0,0.0,0,0.03,5587184633502.89,1.7335192952539826,0.9502638287375187
