tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
690000,2026-01-19T16:47:54.470399,75055,6432,49193,25861,50908,0.7781931511239933,0.0627219,0.3930946474656939,12.864,85.522,98.386,19.702,130.408,150.11,6.836,44.886,51.722,0.7781931511239933,1254.438,0.00012544379999999999,101.816,0.0,0.0,0.3930946474656939,6432,42761,49193,25861,627219,0.03,0.03,0.03,0,20,468,0,2,0,7,0,3,0,0,79.938,171,491
700000,2026-01-19T16:47:58.586270,76114,6532,49887,26226,51595,0.7778677367580713,0.0636498,0.3931400075501367,13.064,86.71,99.774,20.0,132.228,152.228,6.934,45.518,52.452,0.7778677367580713,1272.996,0.0001272996,103.19,0.0,0.0,0.3931400075501367,6532,43355,49887,26226,636498,0.03,0.03,0.03,0,21,464,0,2,0,8,0,5,0,0,66.844,129,349
710000,2026-01-19T16:48:02.229989,77202,6622,50606,26595,52338,0.777027145732917,0.0645615,0.3933535040195366,13.244,87.968,101.212,20.278,134.126,154.404,7.034,46.156,53.19,0.777027145732917,1291.23,0.00012912299999999998,104.676,0.0,0.0,0.3933535040195366,6622,43984,50606,26595,645615,0.03,0.03,0.03,0,28,455,0,2,0,10,0,5,0,0,60.246,120,491
720000,2026-01-19T16:48:06.039007,78269,6714,51305,26963,53063,0.7768643510614615,0.0654865,0.3934578472630202,13.428,89.182,102.61,20.568,135.97,156.538,7.138,46.788,53.926,0.7768643510614615,1309.73,0.000130973,106.126,0.0,0.0,0.3934578472630202,6714,44591,51305,26963,654865,0.03,0.03,0.03,0,37,448,0,1,0,8,0,6,0,0,52.972,128,367
730000,2026-01-19T16:48:09.833872,79353,6815,52019,27333,53761,0.7768498505516525,0.0664067,0.3935649142118145,13.63,90.408,104.038,20.882,137.824,158.706,7.25,47.416,54.666,0.7768498505516525,1328.134,0.0001328134,107.522,0.0,0.0,0.3935649142118145,6815,45204,52019,27333,664067,0.03,0.03,0.03,0,20,458,0,5,0,13,0,4,0,0,95.59,165,492
740000,2026-01-19T16:48:13.604962,80415,6909,52706,27708,54476,0.774470455093631,0.0673278,0.393462686963998,13.818,91.594,105.412,21.176,139.654,160.83,7.358,48.058,55.416,0.774470455093631,1346.556,0.00013465559999999998,108.952,0.0,0.0,0.393462686963998,6909,45797,52706,27708,673278,0.03,0.03,0.03,0,12,469,0,7,0,10,0,2,0,0,152.604,179,483
750000,2026-01-19T16:48:17.469756,81493,7003,53426,28066,55187,0.7744404733871586,0.0682228,0.39351608219733364,14.006,92.846,106.852,21.496,141.49,162.986,7.488,48.644,56.132,0.7744404733871586,1364.456,0.0001364456,110.374,0.0,0.0,0.39351608219733364,7003,46423,53426,28066,682228,0.03,0.03,0.03,0,43,442,0,4,0,7,0,4,0,0,62.598,105,461
760000,2026-01-19T16:48:21.311629,82567,7099,54129,28437,55897,0.7747620636646199,0.0691366,0.39378499449108445,14.198,94.06,108.258,21.782,143.352,165.134,7.582,49.292,56.874,0.7747620636646199,1382.732,0.00013827320000000002,111.794,0.0,0.0,0.39378499449108445,7099,47030,54129,28437,691366,0.03,0.03,0.03,0,30,447,0,5,0,13,0,5,0,0,99.546,135,490
770000,2026-01-19T16:48:25.022273,83641,7198,54835,28806,56602,0.7749389948599472,0.0700509,0.3939680762946079,14.396,95.274,109.67,22.096,145.186,167.282,7.7,49.912,57.612,0.7749389948599472,1401.018,0.0001401018,113.204,0.0,0.0,0.3939680762946079,7198,47637,54835,28806,700509,0.03,0.03,0.03,0,34,443,0,9,0,11,0,3,0,0,121.78,153,488
780000,2026-01-19T16:48:28.801787,84737,7296,55558,29179,57334,0.7741295458336411,0.0709576,0.39401534201907684,14.592,96.524,111.116,22.406,147.068,169.474,7.814,50.544,58.358,0.7741295458336411,1419.152,0.00014191519999999999,114.668,0.0,0.0,0.39401534201907684,7296,48262,55558,29179,709576,0.03,0.03,0.03,0,18,466,1,3,0,9,0,3,0,0,133.552,181,423
790000,2026-01-19T16:48:32.444291,85780,7390,56235,29544,58018,0.7730856916010995,0.0718788,0.39404627395751823,14.78,97.69,112.47,22.718,148.842,171.56,7.938,51.15,59.088,0.7730856916010995,1437.576,0.00014375760000000001,116.036,0.0,0.0,0.39404627395751823,7390,48845,56235,29544,718788,0.03,0.03,0.03,0,23,462,0,5,0,7,0,3,0,0,107.83,178,419
800000,2026-01-19T16:48:36.247078,86868,7488,56945,29922,58751,0.773248855075803,0.072797,0.3942966485221047,14.976,98.914,113.89,23.008,150.728,173.736,8.032,51.812,59.844,0.773248855075803,1455.94,0.000145594,117.502,0.0,0.0,0.3942966485221047,7488,49457,56945,29922,727970,0.03,0.03,0.03,0,23,467,0,1,0,6,0,3,0,0,50.562,173,483
810000,2026-01-19T16:48:40.394319,87951,7591,57648,30302,59462,0.7740394223839301,0.0737187,0.3946789833864488,15.182,100.114,115.296,23.304,152.598,175.902,8.12,52.484,60.604,0.7740394223839301,1474.374,0.0001474374,118.924,0.0,0.0,0.3946789833864488,7591,50057,57648,30302,737187,0.03,0.03,0.03,0,38,446,0,1,0,8,0,7,0,0,88.22,155,479
820000,2026-01-19T16:48:44.382617,89079,7691,58390,30688,60197,0.7731480636303019,0.0746349,0.39475400159113694,15.382,101.398,116.78,23.622,154.536,178.158,8.238,53.138,61.376,0.7731480636303019,1492.698,0.0001492698,120.394,0.0,0.0,0.39475400159113694,7691,50699,58390,30688,746349,0.03,0.03,0.03,0,14,463,0,6,0,13,0,4,0,0,122.348,151,488
830000,2026-01-19T16:48:48.235508,90128,7785,59085,31043,60897,0.7744043571775516,0.075546,0.3950859385269472,15.57,102.6,118.17,23.908,156.348,180.256,8.338,53.748,62.086,0.7744043571775516,1510.92,0.000151092,121.794,0.0,0.0,0.3950859385269472,7785,51300,59085,31043,755460,0.03,0.03,0.03,0,19,465,1,4,0,7,0,4,0,0,128.68,181,491
840000,2026-01-19T16:48:51.876244,91219,7884,59802,31417,61623,0.7741247892050968,0.0764716,0.3951701861687664,15.768,103.836,119.604,24.212,158.226,182.438,8.444,54.39,62.834,0.7741247892050968,1529.432,0.0001529432,123.246,0.0,0.0,0.3951701861687664,7884,51918,59802,31417,764716,0.03,0.03,0.03,0,17,471,1,2,0,8,0,1,0,0,81.016,181,403
850000,2026-01-19T16:48:55.591722,92301,7982,60511,31789,62337,0.7738178965146651,0.0773897,0.39532351627507456,15.964,105.058,121.022,24.518,160.084,184.602,8.552,55.026,63.578,0.7738178965146651,1547.794,0.00015477940000000002,124.674,0.0,0.0,0.39532351627507456,7982,52529,60511,31789,773897,0.03,0.03,0.03,0,20,469,0,1,0,7,0,3,0,0,48.984,97,420
860000,2026-01-19T16:48:59.249228,93398,8079,61236,32161,63058,0.7731600621674386,0.0783077,0.39534125949539806,16.158,106.314,122.472,24.822,161.974,186.796,8.664,55.658,64.322,0.7731600621674386,1566.154,0.00015661539999999998,126.116,0.0,0.0,0.39534125949539806,8079,53157,61236,32161,783077,0.03,0.03,0.03,0,33,449,0,5,0,10,0,3,0,0,132.334,177,483
870000,2026-01-19T16:49:02.912779,94439,8175,61910,32528,63743,0.7725882650886717,0.0792328,0.3954145045731131,16.35,107.47,123.82,25.116,163.762,188.878,8.764,56.292,65.056,0.7725882650886717,1584.656,0.0001584656,127.486,0.0,0.0,0.3954145045731131,8175,53735,61910,32528,792328,0.03,0.03,0.03,0,15,466,0,3,0,10,0,6,0,0,76.626,129,417
880000,2026-01-19T16:49:06.489143,95539,8271,62629,32909,64487,0.7732015542637277,0.0801605,0.3959175913225015,16.542,108.716,125.258,25.406,165.672,191.078,8.864,56.954,65.818,0.7732015542637277,1603.21,0.000160321,128.974,0.0,0.0,0.3959175913225015,8271,54358,62629,32909,801605,0.03,0.03,0.03,0,27,457,0,5,0,8,0,3,0,0,138.32,179,476
890000,2026-01-19T16:49:10.121088,96627,8371,63342,33284,65205,0.7730636353006998,0.0810792,0.3960792379199606,16.742,109.942,126.684,25.7,167.554,193.254,8.958,57.61,66.568,0.7730636353006998,1621.584,0.0001621584,130.41,0.0,0.0,0.3960792379199606,8371,54971,63342,33284,810792,0.03,0.03,0.03,0,15,467,0,5,0,9,0,4,0,0,130.098,177,437
900000,2026-01-19T16:49:13.739550,97691,8460,64028,33663,65938,0.7743480500148591,0.0819894,0.3964452280231984,16.92,111.136,128.056,25.966,169.416,195.382,9.046,58.28,67.326,0.7743480500148591,1639.788,0.0001639788,131.876,0.0,0.0,0.3964452280231984,8460,55568,64028,33663,819894,0.03,0.03,0.03,0,24,454,0,5,1,13,0,3,0,0,139.212,175,485
910000,2026-01-19T16:49:17.351476,98775,8563,64740,34034,66652,0.7732241624923382,0.0829186,0.39645517923853457,17.126,112.354,129.48,26.268,171.282,197.55,9.142,58.926,68.068,0.7732241624923382,1658.372,0.0001658372,133.304,0.0,0.0,0.39645517923853457,8563,56177,64740,34034,829186,0.03,0.03,0.03,0,31,456,1,3,0,6,0,3,0,0,103.342,180,426
920000,2026-01-19T16:49:20.920827,99777,8661,65388,34388,67313,0.7735774531314107,0.0838541,0.39666165053326846,17.322,113.454,130.776,26.542,173.012,199.554,9.218,59.558,68.776,0.7735774531314107,1677.082,0.00016770820000000001,134.626,0.0,0.0,0.39666165053326846,8661,56727,65388,34388,838541,0.03,0.03,0.03,0,25,463,0,4,0,5,0,3,0,0,78.698,107,450
930000,2026-01-19T16:49:24.482488,100838,8758,66075,34762,68015,0.7736145445261584,0.0847937,0.3968182443532518,17.516,114.634,132.15,26.826,174.85,201.676,9.308,60.216,69.524,0.7736145445261584,1695.874,0.0001695874,136.03,0.0,0.0,0.3968182443532518,8758,57317,66075,34762,847937,0.03,0.03,0.03,0,16,465,0,6,0,8,0,5,0,0,99.056,165,492
940000,2026-01-19T16:49:28.039268,101903,8853,66770,35132,68727,0.7737247332865657,0.0857121,0.3970276049123222,17.706,115.834,133.54,27.126,176.68,203.806,9.418,60.846,70.264,0.7737247332865657,1714.242,0.0001714242,137.454,0.0,0.0,0.3970276049123222,8853,57917,66770,35132,857121,0.03,0.03,0.03,0,33,451,0,4,0,8,0,4,0,0,83.07,141,465
950000,2026-01-19T16:49:31.615226,102929,8946,67432,35496,69425,0.7744341811634537,0.0866285,0.39719142827910275,17.892,116.972,134.864,27.396,178.462,205.858,9.502,61.49,70.992,0.7744341811634537,1732.57,0.00017325699999999998,138.85,0.0,0.0,0.39719142827910275,8946,58486,67432,35496,866285,0.03,0.03,0.03,0,26,464,0,0,0,6,0,4,0,0,48.548,129,330
960000,2026-01-19T16:49:35.225500,103998,9041,68140,35857,70139,0.7740903235913263,0.0875473,0.3972374093765469,18.082,118.198,136.28,27.67,180.326,207.996,9.586,62.128,71.714,0.7740903235913263,1750.946,0.0001750946,140.278,0.0,0.0,0.3972374093765469,9041,59099,68140,35857,875473,0.03,0.03,0.03,0,36,454,0,0,0,7,0,3,0,0,24.712,86,166
970000,2026-01-19T16:49:38.849714,105074,9140,68846,36227,70848,0.7744114657102874,0.0884736,0.39726387625716014,18.28,119.412,137.692,27.958,182.19,210.148,9.676,62.778,72.454,0.7744114657102874,1769.472,0.0001769472,141.696,0.0,0.0,0.39726387625716014,9140,59706,68846,36227,884736,0.03,0.03,0.03,0,26,460,0,1,0,10,0,3,0,0,75.424,149,440
980000,2026-01-19T16:49:42.624175,106157,9236,69556,36600,71575,0.7745904011464174,0.0893725,0.397307757900113,18.472,120.64,139.112,28.252,184.062,212.314,9.778,63.422,73.2,0.7745904011464174,1787.45,0.00017874499999999998,143.15,0.0,0.0,0.397307757900113,9236,60320,69556,36600,893725,0.03,0.03,0.03,0,33,454,0,3,0,7,0,3,0,0,61.516,167,487
990000,2026-01-19T16:49:46.190086,107249,9333,70278,36970,72283,0.7729128316953007,0.0903026,0.39713861766616654,18.666,121.89,140.556,28.596,185.902,214.498,9.93,64.01,73.94,0.7729128316953007,1806.052,0.00018060519999999998,144.566,0.0,0.0,0.39713861766616654,9333,60945,70278,36970,903026,0.03,0.03,0.03,0,23,468,0,1,0,5,0,3,0,0,47.444,121,234
1000000,2026-01-19T16:49:49.742089,108325,9436,70990,37334,72971,0.772156138584582,0.091216,0.39702399884362266,18.872,123.108,141.98,28.902,187.748,216.65,10.028,64.64,74.668,0.772156138584582,1824.32,0.000182432,145.942,0.0,0.0,0.39702399884362266,9436,61554,70990,37334,912160,0.03,0.03,0.03,0,23,460,0,6,0,7,0,4,0,0,81.004,119,484
1010000,2026-01-19T16:49:53.263478,109404,9532,71704,37699,73687,0.7715578036850327,0.0921349,0.3969906994936534,19.064,124.344,143.408,29.22,189.588,218.808,10.154,65.244,75.398,0.7715578036850327,1842.698,0.0001842698,147.374,0.0,0.0,0.3969906994936534,9532,62172,71704,37699,921349,0.03,0.03,0.03,0,34,456,0,1,0,7,0,2,0,0,35.348,117,342
1020000,2026-01-19T16:49:56.811957,110524,9632,72436,38087,74435,0.7717351158117461,0.0930549,0.39721415772956176,19.264,125.608,144.872,29.52,191.528,221.048,10.256,65.918,76.174,0.7717351158117461,1861.098,0.0001861098,148.87,0.0,0.0,0.39721415772956176,9632,62804,72436,38087,930549,0.03,0.03,0.03,0,29,460,0,3,0,5,0,3,0,0,96.236,179,430
1030000,2026-01-19T16:50:00.381338,111597,9725,73141,38456,75140,0.7718568020400483,0.093959,0.39728619089745293,19.45,126.832,146.282,29.844,193.35,223.194,10.394,66.518,76.912,0.7718568020400483,1879.18,0.000187918,150.28,0.0,0.0,0.39728619089745293,9725,63416,73141,38456,939590,0.03,0.03,0.03,0,22,462,0,2,1,9,0,4,0,0,122.436,175,457
1040000,2026-01-19T16:50:03.900880,112676,9818,73855,38820,75839,0.7713681219474195,0.0948862,0.3973763157314973,19.636,128.074,147.71,30.162,195.19,225.352,10.524,67.116,77.64,0.7713681219474195,1897.724,0.0001897724,151.678,0.0,0.0,0.3973763157314973,9818,64037,73855,38820,948862,0.03,0.03,0.03,0,25,449,0,4,0,15,0,7,0,0,108.84,153,488
1050000,2026-01-19T16:50:07.459804,113734,9914,74545,39188,76556,0.7710975466521878,0.0958175,0.397376236778568,19.828,129.262,149.09,30.46,197.008,227.468,10.63,67.746,78.376,0.7710975466521878,1916.35,0.000191635,153.112,0.0,0.0,0.397376236778568,9914,64631,74545,39188,958175,0.03,0.03,0.03,0,21,469,0,0,0,5,0,5,0,0,44.878,129,332
1060000,2026-01-19T16:50:11.030169,114779,10014,75229,39550,77235,0.7712242056899118,0.0967545,0.3973949361149315,20.028,130.43,150.458,30.748,198.81,229.558,10.72,68.38,79.1,0.7712242056899118,1935.09,0.000193509,154.47,0.0,0.0,0.3973949361149315,10014,65215,75229,39550,967545,0.03,0.03,0.03,0,10,477,1,1,0,8,0,3,0,0,44.924,181,276
1070000,2026-01-19T16:50:14.586358,115835,10114,75919,39915,77927,0.7709786963028562,0.0976853,0.3973795081793908,20.228,131.61,151.838,31.056,200.614,231.67,10.826,69.004,79.83,0.7709786963028562,1953.706,0.0001953706,155.854,0.0,0.0,0.3973795081793908,10114,65805,75919,39915,976853,0.03,0.03,0.03,0,36,454,0,1,0,7,0,2,0,0,66.368,125,490
1080000,2026-01-19T16:50:18.135479,116931,10213,76642,40288,78644,0.7700599554500822,0.0985965,0.3973104591659767,20.426,132.858,153.284,31.354,202.508,233.862,10.926,69.65,80.576,0.7700599554500822,1971.93,0.000197193,157.288,0.0,0.0,0.3973104591659767,10213,66429,76642,40288,985965,0.03,0.03,0.03,0,28,456,0,4,0,7,0,5,0,0,67.244,133,447
1090000,2026-01-19T16:50:21.645445,118022,10309,77361,40660,79367,0.769023140022163,0.0995215,0.3972355624925298,20.618,134.104,154.722,31.678,204.366,236.044,11.058,70.262,81.32,0.769023140022163,1990.43,0.00019904299999999998,158.734,0.0,0.0,0.3972355624925298,10309,67052,77361,40660,995215,0.03,0.03,0.03,0,45,444,0,0,0,7,0,4,0,0,28.73,115,290
1100000,2026-01-19T16:50:25.155472,119122,10408,78085,41036,80086,0.7684696861120255,0.1004424,0.39716562555466417,20.816,135.354,156.17,31.98,206.264,238.244,11.162,70.91,82.072,0.7684696861120255,2008.848,0.0002008848,160.172,0.0,0.0,0.39716562555466417,10408,67677,78085,41036,1004424,0.03,0.03,0.03,0,31,450,0,4,0,11,0,4,0,0,118.828,153,490
1110000,2026-01-19T16:50:28.794928,120167,10508,78772,41394,80769,0.7692043918885175,0.101372,0.39740804209897657,21.016,136.528,157.544,32.258,208.076,240.334,11.242,71.546,82.788,0.7692043918885175,2027.44,0.000202744,161.538,0.0,0.0,0.39740804209897657,10508,68264,78772,41394,1013720,0.03,0.03,0.03,0,16,465,0,7,0,10,0,2,0,0,129.852,179,480
1120000,2026-01-19T16:50:32.333177,121224,10604,79457,41766,81473,0.769432127563758,0.1023025,0.3974264043868725,21.208,137.706,158.914,32.558,209.89,242.448,11.35,72.182,83.532,0.769432127563758,2046.05,0.000204605,162.946,0.0,0.0,0.3974264043868725,10604,68853,79457,41766,1023025,0.03,0.03,0.03,0,32,453,0,1,0,8,0,6,0,0,115.476,173,470
1130000,2026-01-19T16:50:35.872366,122324,10707,80187,42137,82181,0.7690605125989594,0.1032242,0.3973600020726568,21.414,138.96,160.374,32.88,211.768,244.648,11.466,72.808,84.274,0.7690605125989594,2064.484,0.0002064484,164.362,0.0,0.0,0.3973600020726568,10707,69480,80187,42137,1032242,0.03,0.03,0.03,0,25,457,0,4,1,7,0,6,0,0,113.894,175,482
1140000,2026-01-19T16:50:39.385999,123430,10805,80915,42514,82896,0.7686600576630049,0.1041421,0.397266055935266,21.61,140.22,161.83,33.218,213.642,246.86,11.606,73.422,85.028,0.7686600576630049,2082.842,0.0002082842,165.792,0.0,0.0,0.397266055935266,10805,70110,80915,42514,1041421,0.03,0.03,0.03,0,28,448,0,6,0,13,0,5,0,0,106.162,127,492
1150000,2026-01-19T16:50:42.877517,124511,10906,81623,42887,83618,0.7691993356773127,0.105067,0.397355297645839,21.812,141.434,163.246,33.522,215.5,249.022,11.71,74.064,85.774,0.7691993356773127,2101.34,0.00021013399999999998,167.236,0.0,0.0,0.397355297645839,10906,70717,81623,42887,1050670,0.03,0.03,0.03,0,15,470,0,4,0,10,0,1,0,0,91.452,177,440
1160000,2026-01-19T16:50:46.347734,125638,11001,82372,43265,84372,0.7690860335415725,0.1059631,0.397375808787934,22.002,142.742,164.744,33.842,217.434,251.276,11.838,74.692,86.53,0.7690860335415725,2119.262,0.00021192620000000002,168.744,0.0,0.0,0.397375808787934,11001,71371,82372,43265,1059631,0.03,0.03,0.03,0,26,463,0,1,0,7,0,3,0,0,19.048,100,142
1170000,2026-01-19T16:50:49.816268,126725,11099,83090,43634,85079,0.768483679709152,0.1068735,0.39735021698110756,22.198,143.982,166.18,34.136,219.314,253.45,11.936,75.332,87.268,0.768483679709152,2137.47,0.000213747,170.158,0.0,0.0,0.39735021698110756,11099,71991,83090,43634,1068735,0.03,0.03,0.03,0,29,446,0,6,0,14,0,5,0,0,124.58,161,476
1180000,2026-01-19T16:50:53.284825,127795,11192,83799,43995,85800,0.7674132957908286,0.1077788,0.3971870077158174,22.384,145.214,167.598,34.438,221.152,255.59,12.052,75.938,87.99,0.7674132957908286,2155.576,0.0002155576,171.6,0.0,0.0,0.3971870077158174,11192,72607,83799,43995,1077788,0.03,0.03,0.03,0,22,460,0,4,0,9,0,5,0,0,99.452,141,483
1190000,2026-01-19T16:50:56.753906,128841,11290,84481,44359,86491,0.7671353017588687,0.1087069,0.39720098051930064,22.58,146.382,168.962,34.736,222.946,257.682,12.156,76.562,88.718,0.7671353017588687,2174.138,0.0002174138,172.982,0.0,0.0,0.39720098051930064,11290,73191,84481,44359,1087069,0.03,0.03,0.03,0,42,446,0,2,0,7,0,3,0,0,43.2,121,369
1200000,2026-01-19T16:51:00.191832,129904,11387,85183,44720,87184,0.7675627578976556,0.109627,0.3973147997820593,22.774,147.592,170.366,35.042,224.766,259.808,12.266,77.174,89.44,0.7675627578976556,2192.54,0.000219254,174.368,0.0,0.0,0.3973147997820593,11387,73796,85183,44720,1096270,0.03,0.03,0.03,0,33,447,0,3,0,10,0,7,0,0,64.092,107,486
1210000,2026-01-19T16:51:04.165208,131012,11484,85911,45100,87913,0.7669694496364204,0.1105463,0.3972240286086061,22.968,148.854,171.822,35.368,226.656,262.024,12.4,77.8,90.2,0.7669694496364204,2210.926,0.0002210926,175.826,0.0,0.0,0.3972240286086061,11484,74427,85911,45100,1105463,0.03,0.03,0.03,0,19,460,0,7,0,11,0,3,0,0,135.148,179,482
1220000,2026-01-19T16:51:08.474439,132088,11582,86614,45473,88628,0.7665279187095655,0.1114616,0.3972284468049352,23.164,150.064,173.228,35.664,228.512,264.176,12.498,78.448,90.946,0.7665279187095655,2229.232,0.0002229232,177.256,0.0,0.0,0.3972284468049352,11582,75032,86614,45473,1114616,0.03,0.03,0.03,0,34,447,0,4,0,9,0,6,0,0,96.172,161,485
1230000,2026-01-19T16:51:12.338137,133156,11687,87324,45831,89310,0.765698360589053,0.1123971,0.3971181010954766,23.374,151.274,174.648,35.972,230.34,266.312,12.598,79.064,91.662,0.765698360589053,2247.942,0.0002247942,178.62,0.0,0.0,0.3971181010954766,11687,75637,87324,45831,1123971,0.03,0.03,0.03,0,17,466,0,6,0,10,0,1,0,0,141.412,178,426
1240000,2026-01-19T16:51:15.810501,134222,11780,88027,46194,90023,0.7658893322578101,0.113301,0.3971892086632699,23.56,152.494,176.054,36.26,232.184,268.444,12.698,79.69,92.388,0.7658893322578101,2266.02,0.000226602,180.046,0.0,0.0,0.3971892086632699,11780,76247,88027,46194,1133010,0.03,0.03,0.03,0,21,461,0,5,0,9,0,4,0,0,78.348,149,483
1250000,2026-01-19T16:51:19.251335,135302,11880,88739,46563,90729,0.7651584396122769,0.114225,0.39714311804593677,23.76,153.718,177.478,36.568,234.036,270.604,12.808,80.318,93.126,0.7651584396122769,2284.5,0.00022845,181.458,0.0,0.0,0.39714311804593677,11880,76859,88739,46563,1142250,0.03,0.03,0.03,0,26,453,1,4,0,10,0,6,0,0,136.398,181,489
1260000,2026-01-19T16:51:22.700810,136352,11977,89424,46927,91424,0.7646198133825478,0.1151279,0.3970583470832444,23.954,154.894,178.848,36.842,235.862,272.704,12.886,80.968,93.854,0.7646198133825478,2302.558,0.0002302558,182.848,0.0,0.0,0.3970583470832444,11977,77447,89424,46927,1151279,0.03,0.03,0.03,0,21,454,0,8,0,14,0,3,0,0,119.972,145,484
1270000,2026-01-19T16:51:26.098458,137420,12072,90126,47293,92143,0.7642152874674244,0.116031,0.397021380580749,24.144,156.108,180.252,37.138,237.702,274.84,12.992,81.594,94.586,0.7642152874674244,2320.62,0.000232062,184.286,0.0,0.0,0.397021380580749,12072,78054,90126,47293,1160310,0.03,0.03,0.03,0,33,449,0,4,0,9,0,5,0,0,115.266,151,490
1280000,2026-01-19T16:51:29.532828,138463,12172,90814,47648,92818,0.76395782749382,0.1169591,0.3969454883503372,24.344,157.284,181.628,37.452,239.474,276.926,13.106,82.19,95.296,0.76395782749382,2339.182,0.0002339182,185.636,0.0,0.0,0.3969454883503372,12172,78642,90814,47648,1169591,0.03,0.03,0.03,0,33,456,0,0,0,7,0,4,0,0,17.156,93,139
1290000,2026-01-19T16:51:32.949580,139529,12269,91502,48026,93510,0.7640922323491958,0.1179008,0.39710548519968664,24.538,158.466,183.004,37.762,241.296,279.058,13.222,82.83,96.052,0.7640922323491958,2358.016,0.0002358016,187.02,0.0,0.0,0.39710548519968664,12269,79233,91502,48026,1179008,0.03,0.03,0.03,0,31,446,0,6,0,13,0,4,0,0,120.986,153,492
1300000,2026-01-19T16:51:36.391897,140560,12367,92175,48385,94176,0.7634654245909793,0.1188283,0.3970405895153638,24.734,159.616,184.35,38.09,243.03,281.12,13.356,83.414,96.77,0.7634654245909793,2376.566,0.0002376566,188.352,0.0,0.0,0.3970405895153638,12367,79808,92175,48385,1188283,0.03,0.03,0.03,0,33,450,1,4,0,8,0,4,0,0,108.67,181,410
1310000,2026-01-19T16:51:39.815531,141641,12461,92884,48756,94892,0.7629582906885827,0.119745,0.3970143842653594,24.922,160.846,185.768,38.402,244.88,283.282,13.478,84.034,97.512,0.7629582906885827,2394.9,0.00023949,189.784,0.0,0.0,0.3970143842653594,12461,80423,92884,48756,1197450,0.03,0.03,0.03,0,41,442,0,5,0,7,0,5,0,0,106.368,139,488
